speaker,speech
,
A,My sister was trying to teach him to read his alphabets
B,The three year old one
A,Ah the three year old one
A,He is like very slow but he can recognise places and all that you know
A,Just that when you teach him uh he doesn't want to repeat after you so she got so she got so mad
B,I think you can't force them
A,Ya you can't force them
B,My kids also
B,When I try to read to them they will hold the book and bite the book
A,Ya
B,Run away with the book
A,Ya
B,Because I think at this time the attention span is very short
A,Ya very short
A,I think different lah because I remember my first nephew ah who's now in the poly already ah so uhm I think <unclear> word </unclear> of his age he would've been able to listen to stories you know
A,I tell him stories and then he would be interested
A,But uh this boy quite not so interested one
A,He is interested in cars and he likes car
A,He will play with his cars all the time
B,My kids love balls
B,Every time they go to ball ball ball ball
B,Then they scream until you buy for them
A,Oh
B,So now what we do is we keep a pack of balloons in the bag
B,So when they scream for ball we give them one balloon
A,Ya
B,But it's not very good lah to give in to them all the time
B,Then they will they will think that you know
A,Ya especially if you bring them shopping
A,Then they start screaming it'll be terrible
B,Actually my friend told me it's not very good to buy things in front of them
B,If they want it later on you come back to buy
B,If you buy on the spot they get the idea that whatever they want you buy
A,Ya
B,But I think most Singaporean kids are spoilt because now they only have two or three only
A,Actually it's very very tiring looking after kids
B,Ya I must have aged a lot you know giving birth
A,Look but at least once they grow up you you are free lah
B,Ya more relaxed
A,Uh
B,I think one thing good about twins is that they can play together you see
A,Ya
B,So now when I see them sometimes one hug the other or what give them two biscuits they will give one to the one
B,You feel quite nice
A,Share
B,Ah share you see
B,I think they like to call each other name you know
B,Refer to each other their own code you know very funny
A,Oh
B,Like Timothy uh Jeremy will call him Ti
B,Don't know why you know Ti
B,Ti so funny
A,Ah then the other one call
B,The other one will call Jeremy Xie because Jeremy is Yenxie you see
A,Oh
B,Somehow he call him Xie
A,Oh
B,So when you give him their pacifier they know which one is theirs 'cause different shapes
A,Oh
B,So if you give him Jeremy's one he will say Xie Xie Xie Xie so cute
A,Ya
A,But you can you can are they I mean can they be distinguished or not
A,Of course you would know lah that the mother
B,Most of the time to us they look quite different
B,But somedays uh suddenly they would very much the same lah
A,Oh
B,But Jeremy has a mole quite high up here lah
A,Oh so you can recognise it
B,At first when they had no mole we have to tie things to their legs lah because the hospital tied things you see
A,Oh I see
B,So we just kept that on just to make sure we don't
A,Oh they must me really identical ah
B,To us they look not so much the same
B,When they were younger yes lah
B,Then about four months they uh Jeremy had a mole
A,Oh
B,So that was uh much better
A,Ya
B,But now when you look at the photographs some photographs cannot see the mole lah we can't tell
A,Oh
B,At that time uh we could tell you know
A,Ya
B,For one of my sister who doesn't come so often she can't tell
A,Ya
B,I think recently after taking no pay leave uh you become hot tempered
A,Oh when you are with them
B,Scream scream
A,When you are with them all the time
B,Ya
B,Because kids are like that
B,You ask them not to climb they will climb
A,Ya
A,So now especially at a certain age you know they'll start climbing you got to jagar them lah
B,Ya because they don't know what is dangerous you know
A,Ya
B,I think when they're about uhm my friend told me eighteen months
B,Then that time okay because eighteen months they supposedly they can understand you and all that
B,But I think should be around two to three
A,I think different stages they have different types of problems
B,Ya that's true
A,Just like my niece and nep my niece and my nephews
A,They sort of they sort of grew up in my home
A,My eldest nephew my mother sort of took care of him for about um two over years uh uh because my sister-in-law was working full-time
A,So quite difficult lah for them
A,By the time they come home they had a baby-sitter and they come back about eight something then haven't cook and all that you know
A,So my mother said okay lah come and you know she'll look after
A,And he sort of practically grew up and he was the first grandchild so very pampered you know and uh
A,Then after that the others they sort of maybe the others didn't stay as long as this eldest one you see
A,Then I this one my this present one the three year old one my sister comes practically every day
A,So we see him all the time this boy sort of grew up in this house you know
A,So I mean at least if when they come in when they come over they've more of us lah
A,My mother and all that me my brother you know so you don't get only one
A,If you're faced with one kid you'll die man the whole day
