speaker,speech
A,Good morning
A,I am Christina Eng
A,In AM Singapore today conservation by private home owners a new constitution for South Africa and consultancy work in the library services
A,If you think your home is of historical or architectural importance you could get help to conserve it the Urban Redevelopment Authority or URA is starting a scheme called conservation initiated by private owners
A,Basically this means that if you're if you own a building which you think is worth preserving the URA may offer help such as reaping redevelopment charges
A,Usually conservation projects are initiated by the URA so why then do they want private owners to make the first move now
A,Koh Eng Jin Manager of the URA conservation and urban design unit explains to Loh Wee Chin
B,No we all know that uhm besides the that areas that has been gazetted for conservation and the additional areas uhm announced today uhm throughout the entire island there are other buildings either in groups or in a on a street block basis which has architectural and historical merit worthy of conservation
B,Now we would like to encourage owners who own such property to come forward to URA and say I have a building I think it has merit and it it is worthy to be considered for conservation and I like to participate in this conservation scheme
B,And we would help to facilitate to make an assessment and evaluation of the building and if it's found worthy of conservation we can then facilitate the owners to go through the process of having their properties gazetted for conservation
C,But many owners might not even realise that their buildings are worth conserving after all they might just think it's a dirty old building
C,How would they know if uhm what they live in or what they work in is worth conserving
B,Now we have a pamphlet that has been published and within the pamphlet the we gave an idea of what has been our past effort so that will in a way inform the public to you know in a way they can look at all the buildings that has been gazetted and in fact we do have a good number for numbers of building that has been restored so I think the owners could use that as a point of reference to to evaluate in fact whether their building is worthy of conservation
C,So you mean just like say walk around Singapore and see what has been conserved already and see if their own building matches up
B,Yes I think precisely they can walk around town and they can see the buildings being beautifully restored
B,In fact uhm I think most of us would not be able to realise that how beautiful the buildings are because they have not been maintained over the years
B,They look very run-down but if you look at those buildings that has already been restored you will discover that the beauty that you have never you know realised before
C,How many people have uhm come have offered their building for conservation so far voluntarily
B,Up to date we do receive a lot of enquiries
B,Each month we get about a hundred enquiries to enquire whether their buildings are worthy of conservation uhm and we do have instances where the owners came forward and they say I think my building is worthy of conservation and we have encouraged them to conserve
B,In fact there is one such case it at Mayer Road a bungalow house Victorian style bungalow
B,The plot of land under the master plan is allowed to redevelop as an apartment
B,Now the owner has conserved the bungalow and next to the bungalow he has uhm proposed a block of apartments and he can use his bungalow for communal facilities or even redesign the interior of the bungalow to make them into apartment units
A,Koh Eng Jin on the conservation of private houses
A,Still to come on AM Singapore proposal for a new constitution in South Africa and a look at the new Shell marketing centre
A,South African President F.W. de Klerk has proposed a constitution that will for the first time in the country history give Blacks the right to vote
A,It however denies them political domination instead it ensures black-white par sharing through all levels of government
A,The plan will also see the creation of two houses in parliament the first house would be made up of elected representatives proportionate to their party's share of votes the second house which will have veto powers over the first will be made up of an equal number of representatives from South Africa's nine regions
A,The South African I'm sorry the African National Congress South Africa's biggest black political grouping has rejected the model claiming it would result in a weak parliament
A,They also believe that the system of power-sharing would effectively give whites the veto but are these things valid or is the ANC simply piqued at the prospect of never having majority rule
A,A short while ago
A,Sansita Badachajee was on the line with Saer Govinder a journalist based in Johannesburg
A,Shia asked him first whether there was any significance in the timing of the proposed constitution
D,You see over the past uh few months the right-wing in South Africa has been carrying out a uhm an intensive campaign against the National Party accusing the National Party of selling out to white people in the country and of a giving in to majority rule and of giving in to ANC and so I think de Klerk in order to in order to try to uhm you know dilute or defuse the the opposition against him uhm you know as as reveal the constitutional proposals which uh which in a way what you call tries to provide some kind of security for the white people and and and the he hopes that in this way that he will be able to soothe the nerves and the fears of the of the white minority but of course you know the conservative party has also rejected the de Klerk's constitutional proposals and has once again accused him of uh leading the country to uhm to black majority rule
D,So you
D,*laugh* so you see that uh de Klerk uhm uh you know while while trying to win the support of the right-wing he's he's still being you know criticized and condemned by the right-wing
E,Well de Klerk doesn't seem to have much luck with the ANC either they've rejected his proposal but why have they done so and what are they looking for in in this new draft constitution
D,The ANC believes firstly that it it wants a <unclear> word </unclear> parliament whereby what you call the first chamber will be elected on a one-person one-vote system which which is also uhm you know proposed by the national party and that uh the representation in the first house of parliament will be by proportional representation and the both the national party and the ANC support that but the only difference is that the ANC does agree with the national party insofar as the second chamber the devolution of power to the regions and the the uh granting of more power to the people who own properties rather than people who don't own properties
D,Uhm the the ANC believes that these are all mechanisms being contrived by the national party in order to deny the the majority party in any future and free elections to to form the government and to what you call operate freely without any uh restrictions
E,Uhm President de Klerk has said that not all blacks supported the ANC and that he claims that millions and millions of blacks bet his party in preventing too much power in the hands of one party or one leader is this claim an empty one
D,Well that's what he likes to believe I mean uh for instance uh I I mean he uh the the the the Incata Zulu Party does not support the ANC but the Incata Zulu Party uhm is just to uh achieve popularity and the and some of his people I mean they don't have the majority support of all the Zulus
D,I mean uh President de Klerk would like to believe that uh millions of blacks support him but I mean the only way that uh uh we could uh we could come to a situation where where political parties uhm registered and supported by is is through free and fray elections and this is what uh the ANC and other progressive organisations in South Africa are calling for
A,Mr Govinder on the demands of the African National Congress regarding the new constitution yesterday the Congress of People's Deputies and the USSR rejected a draft of the union treaty sending it back to the drawing board for more discussion
A,This came about after Russia and the Ukraine submitted further amendments to the original bill
A,Russian President Boris Yeltsin in the last minute move surprised law-makers with an alternative proposal for setting up the much debated confederation
A,Yeltsin claimed that the proposed legislative body would leave Russia with a minority voice in a transitional parliament dominated by conservative governments of other republics
A,But why has Yeltsin made his proposal at such a last minute just when congress was set to vote on it
A,A question Pek Siok Lian asked civitologist Tron Gilberg earlier this morning <X>
A,TG </X>
F,But how do you think the congress and the republics will respond to his proposal
F,What about Gorbachev then how do you think he is likely to react <X>
F,TG </X>
F,Well uhm the Russian republic <unclear> word </unclear> has also threatened to secede should the full-scale legislature not agree to their alternative proposal
F,How great an influence will this threat have on the response of Gorbachev and the other republics do you think <X>
F,TG </X>
A,So civitologist Tron Gilberg bringing the time to three nine minutes past seven here on AM Singapore
A,With the opening of its hundred and fifteen million dollar marketing centre oil company Shell has a three billion dollar stake in Singapore the installation takes over the inland distribution function of products like petrol and diesel
A,It's linked to the Pulau Bukom refinery by submarine pipelines which makes it possible to transport 2000 tons of oil in 6 to 7 hours an operation which used to take a whole day
A,The centre also boasts of being environment-friendly
