speaker,speech
,
A,That means you wrote in first is it and then they short list those people for the test
B,That's right
B,I I heard on the radio and then they short list you for in voice test because thanks uncle
A,That means you went through the voice test already
A,So this is the next stage
B,Ya the voice test is very fun
B,The voice test very fun
A,That means after this no more lah
A,Two rounds
B,I think if you get short listed again you go for the interview
A,Uh that's right that's right
B,Ya because for the NUS one I went for the written test as well
A,So terrible lah
B,They say you are short listed for English test so you go you write a essay and a and a and a formal letter to invite Mr X to come here for a Stress Management Workshop something like that
A,Uh
B,Because it's uh administrative assistant for extra
B,Department of Extra-mural Studies
B,Just like you know like outside courses
A,Ya ya
B,Those are extra-mural lor
B,So I I didn't know what's extra-mural
B,I just know that I'm qualified for it then I applied
A,It's not easy uh
B,I tell you so how
B,I mean at least I'm short listed for interviews so it's not bad
A,Ya at least you've a chance you see uhm
B,Ya
A,I've got a friend uh I don't know how many companies she wrote into you know and then not one interview
B,Ya lor
A,Yet
B,The thing is that I don't have enough interviews
B,But what what is her qualification
A,Uh just a Bachelor degree ya
B,Ya lor
B,Honours is nothing unless you you you can get a job
B,Then you earn a bit more something like that
B,I'm not sure
A,But you start with a higher pay
B,Start with a higher pay
A,But for SBC if you want to go into the executive post uh you must have Honours at least
B,Only government is like that
A,Ya
B,Actually I don't I don't think there is a difference
A,Ah
B,Honestly
B,Just spend one more year
A,Uh so
B,But this one is radio presenter
A,I didn't know you have to go through test for this kind of stuff
A,I I thought just go for interview
A,I mean from there they can judge what
B,But at least voice test they must hear you
A,Over the ya lah
B,<unclear> word </unclear> I'm sort of expected a voice test but written test like <unclear> word </unclear>
B,For my friend she just she was just applying for programmer you know like you slot in programmes and then you've to go a test also
B,They have English one and Chinese one
B,I should have asked for Chinese and English
B,Then I try which one I get in
A,Because like this kind of of stuff uh radio is mainly research
A,Students gone through a degree uh and Honours you've got sufficient skills
B,No lah I've no general knowledge
A,Ya it's the general knowledge that that
B,See
A,They may interview you on that but not a written test
B,But actual but written test on general knowledge
B,What I just don't know you know because normally I read English newspaper also if when I do read
A,Ya
B,Then these few days
A,Oh you don't read the Chinese as well
B,These few days I read Chinese lah
B,I can't stand it because a lot of things we learn in English
A,Ya you do you don't you take for granted
B,Ya
A,And when it comes to Chinese you just
B,You sometimes
A,It just hits you oh no what is it called
B,Like if you ask me what is the IVU I also don't know what is it called
B,So it's quite bad
A,Why don't you try for the English department
B,I didn't
A,Try lah you write into
A,I think it's it'll be much easier you know Chinese is like
B,But I thought Chinese it's easier is easier for me
A,Ah
B,It is easier
A,Is it
B,For me to talk in Chinese you know
A,Uh really
B,Well in a way
B,But not not ya lah my my general knowledge is just terrible lah
A,Oh because at home you speak Mandarin right
B,Uhm ya
A,All of you
B,Well one or two of us in English lah
B,Then mix here and there
A,Alright even speaking to each other in your your siblings in Mandarin
B,Ya
A,Uh
B,I think my main killer was the general knowledge
B,Only one out of so many or one or two I don't know
A,Aye my is just as bad you know
B,Ya I have no general knowledge you know
A,Is like ya so terrible
B,Even when I try to read papers ah I don't I don't remember what I read
A,Ya you just read and read and
B,Ya I really force myself to read
B,And then okay imagine you have to write out what you want to interview them
B,And then you have to write uhm come up with intelligent questions
A,Otherwise it'll be like oh no
A,And these people are big shots you know
B,Ya
A,<unclear> word </unclear> if you ask them
A,What will they think of you
B,So entertainment programme I wasn't expecting things like that because entertainment is so I know quite a bit of about those who is who and whatever and
A,All the gossips
B,Ya gossips very good
B,Thank God I resitted for the test and then ask me this kind of thing
B,I suppose they expect you to reach a certain standard
A,Ya even in uh uhm right when I did my radio programme
B,Ah
A,Uhm for the beginners uh of course you do things like read you know a story or things like that
A,But when they went on to advance uh you can't do those entertainment programmes you know
A,Like my friend you know you've got to do an academic subject
B,Ya
A,So he he majored in Econs also so he did on Econs
A,That means on air you know
A,Nearly go on air every week
B,Ya it's just those CA things right
A,Ya
A,But he loves Econs so it's
B,Oh that's fine
A,Ya he read papers get the all the cut outs and then analyse and then over the radio he presents
B,I don't mind doing some classical music sort of thing you know
B,Don't ask me to do this I hate it
B,I mean when you don't have the interest it's very difficult to go in
A,Ya
B,And then you're not graded for it
A,Ya
B,So it's all self-discipline
B,I know lah
