speaker,speech
A,Press
B,Hello <unclear> word </unclear>
A,Hello Phuay Yin
A,Hi Janet here
A,Happy New year
B,Same to you
A,Thank you to you
A,Where's your ang pow
B,What
B,I'm going bankrupt already okay
B,So much to give
A,Hah
A,Hah really ah
B,Ya so much this year
A,Aiyoh poor thing
B,Got so little in return
B,Aiya
A,It's now your turn to start giving already
B,Ya lor
A,No I was just joking only mah
A,So how how was your new year
B,Uh fine lah nothing much lah
B,Only the first day we went out and after that we stayed at home
A,Oh
B,I'm quite busy in I in uh in school uh
A,Ah hah
B,Ya
A,Oh
B,So I always prepare my school work the night before
A,Oh boy don't tell me you work over Chinese New Year
B,Huh yes I did
A,You're not supposed to you know
B,What do you mean
A,Ya there's some kind of
B,<unclear> word </unclear> superstition
A,Yes yes yes
B,Are you sure
A,Yes
A,If you do then it means that you will you'll be working for the rest of the year or something like that
B,Well anyway it looks like I'll be working for the <O> laughter </O>
A,That's hard life
B,Ya
A,Eh I called you the other day also you know
B,Ah ya my brother was in right
A,Oh your brother
A,I was going to ask you who was that strange man
B,Ya
B,No he always comes and use the machine
A,Oh I see
B,Ya the night ya
A,Oh
B,so I but he's not a very good message taker
B,I mean he doesn't really take down messages well
A,Ah hah
B,Right
A,Ya
A,It was well quite funny cos he said you were sleeping
A,So I thought the voice didn't sound familiar
A,Anyway I ask Is that Barry
A,Then he says No it's not
A,And I think he felt kind of awkward cos' he didn't know how what to say
B,Ya he doesn't know what to say on the phone
A,So wait wait wait I gave up <unclear> word </unclear>
A,It was quite funny I thought
B,Ya lor
B,I know <unclear> word </unclear>
B,I'll sleep a lot lah in the afternoon
A,You do ah
B,<unclear> word </unclear> I get up and do work
A,Oh
B,about six six seven plus
A,Oh dear so is this your nap time
B,Huh
B,No lah it's okay ah
B,I've a essay due tomorrow
A,Oh boy
B,I've to hand in tomorrow
B,As usual I'm working on the clock
A,Oh boy but tomorrow is Saturday
B,Ya it's always due on a Saturday
A,Whoa
B,You see the course is quite teruk 'cos I have to oops I have to like uh hand in assignments
A,Uhm uhm
B,as well as um uh do my teaching practice and then it's not like you just teach from the textbook you know got to prepare lesson plan detailed lesson plan work sheets <unclear> word </unclear>
A,Eeks
B,Quite artificial lah
