speaker,speech
,<I>
A,So uhm what happened was they they had to hand in the project right
B,Uhm uhm
A,So they deadline was tomorrow or something like that lah
A,You know the next day
B,Uhm uhm
A,So they met
A,They had to go to his shop first
A,Then to get some to print out something in the computer there or what
B,At the shop
A,At the shop Ya <{> <[> <unclear> word </unclear> </[>
B,<[> <unclear> word </unclear> </[> </{> look like it's got uh
A,<unclear> word </unclear> it's like uh oh no they didn't <unclear> word </unclear> sorry
A,They had to go to a friend's house
B,Ok
A,Who was behind <unclear> word </unclear> who was living like behind Botanic <{> <[> Gardens </[>
B,<[> Somewhere </[> </{> there
A,One of the houses there
B,Uh huh
A,To print out the thing
B,Ok
A,Ok
A,<unclear> word </unclear> both these guys like uhm the material was there or something like that lah
A,Ok
B,Uhm uhm
A,So they were like going there
A,And after like doing whatever thing uhm they were coming back to the shop to sleep
B,Ah ok
A,It was past midnight you see
B,Ok
A,So they couldn't go back home
A,So shop of course the father all will sleep ah
B,Ah
A,Athanaalae angae varaangae lah
A,They came there to sleep
A,They took a taxi
B,Ok
A,Told the taxi man to go lah
A,Antha <&> Tamil=that </&> one of the roads behind behind the jungle
B,Uh huh
A,Asked the taxi man to stop there so that they can walk in lah
B,For what
B,Might as well go in right
A,<unclear> word </unclear> then the taxi man was Are you sure you want to get down here you know
A,Are you sure you want to get down here Appadi keyttaarram
A,Seems he asked that
B,<{> <[> Ah hah </[>
A,<[> Taxi man </[> </{> Indian fella
B,Uhm uhm
A,<unclear> word </unclear> Enna thambi What friend you know
A,Ingae irangae poreengalaa You want to get down here
A,You know that kind of thing in Tamil ah
B,He asking ah
A,Do you want to uh get down here
A,Then those two boys were saying of course we know
A,We know where we are going you know
A,Then the fella said it seems no it's ok
A,It's very dark and dangerous here
A,So I I'll go to the main road and I'll drop you there
B,Uhm uhm
A,Know main road means like off already lah
B,<unclear> word </unclear>
A,And uh so you <unclear> word </unclear> somehow you go
A,You don't have to pay the extra fare
A,You know like like that lah the guy was saying
A,But these two guys were thinking Rombae peysaathae Don't talk too much
A,Don't talk so much you know <{> <[> ok </[>
B,<[> <unclear> word </unclear> </[> </{> their area
A,Ya it's their area
A,Because the shophouse I think it's like a little further down
B,Oh ok
A,It's not exactly where the shop is you see
B,But the cab can go right in right
B,I mean if they wanted it to
B,Crazy right
A,Crazy so they got down happily
B,Uhm uhm
A,Walking in Walking in <unclear> word </unclear> seems they they they just like you know uhm found it like very eerie lah
B,Uhm uhm
A,Like very quiet
A,Walking across the jungle you know
B,Uhm uhm
A,Not jungle
A,Like the <{> <[> the bushes </[>
A,Ah forest area you know
B,<[> Forest area </[> </{>
A,<unclear> word </unclear> they were kind of scared lah because they heard the sounds all <{> <[> <unclear> word </unclear> <[> you know </[> </{>
