speaker,speech
A,How is your job
A,You you work there only not long right
A,Your the other job
A,Where are you now uh
A,Uhm previously you are at Kentucky right
A,Then after that you went to what NCB is it
B,No no no no
A,Oh changed already ah
A,Where are you now
B,I am with <unclear> word </unclear> Technologies uh Electronic and Engineering Department
A,Singapore Electronic
B,S E E L
A,Hor
A,It is at Paya Lebar is it
B,Uh no Ang Mo Kio <unclear> word </unclear>
A,Ang Mo Kio uh
B,Ya so now I take the MRT up to Yio Chu Kang
A,Hor
B,That is why they
A,Hor that is why nowadays I never see you at the bus-stop
B,Yes
A,So far hor
A,Is it at this uh uhm Ang Mo Kio Industrial Park there where Apple Apple is there
B,I think so uh
B,Motorola is
B,Yes yes near to the
A,Near to the Yio Chu Kang Yio Chu Kang MRT right
B,Ya
A,Just go to north
A,Very near right then after that you can walk right
B,I have to take internal bus but
A,You still have to go and take a bus
B,About three to four bus-stops only
A,Oh oh
B,So it is quite okay lah I can take it there within an hour from my house
A,Uhm uhm
B,Quite comfortable
A,So not so bad uh uhm quite
A,At least you don't have to rush with the people going going from like uhm </I>
C,So how are you
D,Okay
D,Are you still in Philips
D,You are
C,Old faithfuls lah
D,So where are you putting up now
C,I am uh uhm I bought a place already
D,Uh uh where where
C,<unclear> word </unclear> Street
D,Where
C,<unclear> word </unclear> Street
D,Where is that
C,Near Bedok
C,Where are you <unclear> word </unclear>
D,Oh oh
D,So it is quite a distance for you right to travel from Bedok to Toa Payoh
C,Oh train lor
D,Uh uhm
D,You don't drive
C,Same thing
D,Uh still at the same place
C,<unclear> word </unclear> Yishun side is it
D,Ya ya that is right
C,Where is he working
D,Where is he working
D,Singapore Poly
C,Singapore Poly
C,Same as <unclear> word </unclear>
D,Sorry
C,Same as Andrew
D,Andrew ya same but different departments
C,His is what
D,His is Chemical Engineering Chemical Process Technology
D,So how is life at Philips
C,Uh good
D,Hi Jennifer
E,Hi
D,How are you
E,Good
D,<unclear> word </unclear> you are looking good
E,Thank you
C,I looking very tired
E,No what
E,Who says
E,What you are doing now
D,Uhm I am back in NUS <> Are you still with the library
E,Ya ya ya but I am not uh uhm I am now at the <unclear> word </unclear> Library
D,Oh I see
D,Oh they have a library there
E,They have a library there
E,I also didn't know until I was posted and then I say oh you have a library there
D,Oh I see
D,Oh you mean they can post you anywhere
E,Ya ya ya and by right they can post me anywhere they want lah but of course we can always reject to go
E,Don't want to go but until now <unclear> word </unclear>
D,Are you then at work or are you still on holiday
E,No lah
D,Back at work already
C,Back at work already
E,Few months already
D,Uh
C,Few months <unclear> word </unclear>
E,Few months already
D,So how is life
E,We just shifted in yesterday to our own place
E,So we are a bit <unclear> word </unclear>
D,Serious uh uh
C,That is why I am so tired
D,So did it did you do up the place
D,Is it a new place or a
C,Old place
D,Old place
D,A resale
E,So cos' renovation just completed so <unclear> word </unclear> to tie up the place
E,Where you are staying
D,Yio Chu Kang
E,Yio Chu Kang
D,Ya
E,Your own place
D,No no my parents' place
E,Oh
D,Uh uhm
C,Good ah good ah no need to do housework uh
D,Ya there is a maid
C,Uh uhm
E,Where is your husband
D,Uh uh he is working
E,Where is he working
D,Singapore Poly
E,Lecturing uh
C,Ya lecturing at Chemical department
D,Lecturing
E,I see
E,So do you all plan to get your own place
D,Ya ya we have got already
E,Oh
C,<unclear> word </unclear>
D,Ya it is just that we have not shifted
C,Where
D,Serene Park
E,Serene Park
D,Ya
E,It is a private <unclear> word </unclear>
D,Yes yes it is a private residential area
E,Serene Park
E,Sounds familiar but where is it
D,Uh okay where is it
D,You are going to get a shock now
D,At JB
C,Uh uhm where
E,How come you decided to buy a unit there
D,Uhm uh well he is a Malaysian you see ya
E,Oh I see
E,So he still hold a Malaysian citizenship
D,Ya of course
D,He will never become a Singaporean
C,Why why no good uh no good uh no good uh no good uh uhm
D,Uh uh uhm well do you think it is good
C,Ya ya ya ya <unclear> word </unclear>
E,You mean he is not a PR
D,Give me ten good reasons
C,No bumi <unclear> word </unclear>
D,No what
C,No bumi <unclear> word </unclear> problem
D,That is only one problem
C,Big problem you know that one
D,Ya but we have also a lot of other problems you know in Singapore
E,Does it mean you you want to go back to Malaysia and stay
C,<unclear> word </unclear>
D,Ya we are staying there but we will ply up and down
E,I see I see
E,Which part of JB which part of Malaysia is he from
D,Klang Klang Klang
E,Oh that is further up
E,That means you don't have any relative in JB uh
D,No except for a pastor
D,Old pastor ya
D,That is about it
E,Good luck travelling
C,This year very busy <unclear> word </unclear>
D,Ya that is why uh uhm tell me more about yourselves
D,What has been happening
C,Okay <unclear> word </unclear> we are still doing the same thing
D,No plans for changing job
C,No lah
C,Wait lor
E,Wait lor
D,Too many changes uh <unclear> word </unclear>
E,Tiring <unclear> word </unclear> shifting
D,Ya ya ya
C,I was offered what recently
D,You are offered ah
D,Oh that means you did apply for a job
C,Ya
D,Then
C,Now they are still hunting me
D,But you don't want to
C,Not yet lah
D,So how is library work
E,Oh <unclear> word </unclear> now got a course
