speaker,speech
A, Right uhm before we start the usual things again the assessment forms please fill it in and uh pass it to your class reps who will give it to the G.O.
A, Okay my code instructor code 2180 64
A, Now we are going to do letters of credit today but before we move on to that I want to just uhm summarise some points about the mortgages like our tutorial we had
A, This is to uh enable some of you who were not quite finished the last time to <unclear> word </unclear> take note and then we can go on to letters of credit so this part won't be too much of a discussion hope you don't mind about that
A, The mortgages tutorial question three was essentially a tutorial on land titles mortgages
A, Okay and before I go on to that actually there's a point on question two which I want to uh mention which I missed the last time and this is in relation to two b where the mortgage jobs lease have been terminated by his lessor
A, Okay we mention that his primary remedy would be a covenant I mean a suit upon the personal covenant
A, Uh under section eighteen of the CLPA there is also provision for the mortgagee to go to court and apply for what is called a relief okay from from a relief
A, In uh in other words asking the court to say look I've got interests this guy can move in but surely he's got to think about me
A, Could you ask him to give me some money at least you know that sort of thing
A, So an application for relief Section eighteen CLPA
A, Okay so now question three the same sets of facts but uhm two a which say that as far as that is concerned uhm the PLA has got uh provision for entry possession
A, The difference between LPA entry and CLPA entry is that under the LPA the mortgagee has got to give notice the one month notice before he moves in and his notice is given only if there is default
A, Okay if you remember under Common Law the mortgagee's right to enter is at any time even before the ink is dry on the deed
A, But in this case in the LTA your entry must be upon default
A, Since there is default here that point is academic
A, That's three a Three b I mention that uh once you look at the register the register is everything so if you see a mortgage there the lessor would have to take subject to the mortgagee's interest
A, That's quite obvious because everything is on the register he would have noticed even if he didn't read it actually he's got constructive notice that there is a prior party so that he when he forfeits the lease of the lessee he takes that land back for himself that is he must take it subject to the mortgagee's interest okay
A, And we've got that as a basic principle and it's supported of course by the LTA
A, The LTA has got section sixty-two which says that when the lessor and the lessee's interests are merged in this case it has become uh merged in one person's name
A, Then what happen is that lessor that person who took the merged interest would have to pay off the mortgagee section sixty-two LTA and furthermore we find that there is a section fifty-nine sub-section sub-section one of the LTA again which states that a transferee <O> cough </O> excuse me a transferee must uhm either pay off the mortgagee that means discharge him or perform the obligations of the mortgage
A, So in this case section fifty-nine one is also useful for the mortgaging so you find that for under the LTA the mortgager's position is much happier is not so long of course as he's registered okay regis the regis the register is everything therefore the mortgagee must register
A, Most cases you find they do
A, Once it's registered his rights are there in the LTA section fifty-nine one question sixty-two okay
A, Three b Three c is an oral contract which means it's an equitable mortgage
A, Under the LTA you can have equitable mortgages
A, It is recognised implicitly in section thirty-seven two which says that once you have contractual rights the LTA does not invalidate those contractual rights
A, It is also expressly accepted in a case decided by our former Chief Justice
A, The case called Bank of China uh Bank of China versus official assignee nineteen eighty three case Bank of China's case
A, Now we know generally that the remedies of the LTA mortgagee are the same as he has been Common Law the section sixty-four LTA says so
A, Section LT four uh section sixty-four basically says that the CLPA and all your Common Law rights apply mutatis mutandis
A, Okay I explain because it's got something it's got nothing to do with the ninja turtles but nonetheless the root word is the same mutations so uh mu mutatis mutandis section sixty-four says that the CLPA applies with appropriate changes in other words okay
A, The appropriate changes meaning for example when the CLPA talks about say a free-hold owner you just change it to registered proprietor terminology of the LTA
A, Uh when the CLPA says you've got a right for closure you look at the LTA you find that the uh those rights mentioned in CLPA are slightly modified in section seventy seven zero of the LTA okay so mutatis mutandis
A, So in this case then if the LTA recogises an equitable mortgage then obviously what you have in common law the equitable mortgagee's rights those are more or less similar in the LTA's system
A, Three d there is no mention anywhere at the and the LTA that the rules about fixtures have been abolished so you can say that in this sense the LTA is silent about fixtures therefore Common Law applies
A, You could also actually look at section four definition of land section four LTA defines land to include uhm structures affixed thereon for example and I think you could read that to mean that the law of fixtures mean the same okay
A, That's three d and therefore the answer should be the same as in two d
A, Three e when we talk about relevant <unclear> word </unclear> of course we're talking about the LTA
A, The mortgage has not been registered under the LTA which means it is not valid
A, It is not recognised by the LTA as a legal mortgage since it's not registered and since the register is everything
A, This is not a valid legal legal mortgage
A, Nonetheless the LTA does recognise an equitable mortgage as we said earlier that equitable mortgage cannot be registered but you can lodge a caveat in respect of that interest
A, The purpose of lodging a caveat is basically to warn okay caveat means warning to warn the whole world at large that okay I don't have a registered interest but you better transact with my interest in mind
