speaker,speech
A,Okay I'll have a deal with you
A,If you keep quiet and I get through this part okay you're going to view a tape and you can get your own back on me get back on me because I used to nit nit-pick on everything right that you do
A,So I can I'll show you one of the uhm stories I did for Life and Times and then you can criticize
B,Okay
A,So if you guys don't pay attention fine I'll just drag this session on
A,You all want to take your revenge
B,Yes
A,Okay what is a documentary
B,Sh
A,What is a documentary
A,It's a uhm you can see fantastic
A,You've got x-ray eyes or something
A,Okay what is this closest to a documentary
A,It's closest to a news story and like a news story it is factual
A,It is based on real events
A,Copy fast fast uh
A,Okay well just because you're not examined on it you don't want to copy
A,That's fine with me too you know
A,Then I can move faster
A,Alright what does it records and documents
A,In other words what can a documentary cover
A,It can cover an event a moment in history okay like the very first election or the referendum whatever or a person's life the life of C K Tang a documentary on C K Tang
A,Have you seen the guy
A,Why do you laugh
A,A way of life okay
A,You might want uh want to document the the changes Kerwin go through <unclear> word </unclear> metamorphosis of Kerwin Heng Social behaviour okay
A,What sort of social behaviour can you think of for that documentary
A,Oh dating courtship love
B,Oh please please uh
A,Okay things like that you know
A,A documentary on mental illness etceteras
A,So a documentary can be on whole variety of topics but it actually goes beyond the who what when and how
A,What is it that makes the documentary different
A,A documentary explains the why questions
A,You guys do news writing who what when how you hardly can cover the why in a news story and all the more not so for a TV story
A,A TV news story there's no time to explain the why unless you take more than two minutes
A,So in a documentary it actually explains the why
A,Now if there are so many similarities how is it different from a news feature
A,More in-depth and how would it affect the look of the documentary then
A,If you have to cover something more in-depth what happens
A,You need more time okay
A,First of all you notice that a documentary is much longer ah must it always be slow-paced
A,What sort of documentaries have a slow pace
A,What have you seen
A,Nature
A,Ya
A,Those are mostly slow-paced or some sometimes documentaries on behaviour mental illness
A,You actually need to show the person's uhm actions and and behaviour right in its actual context rather than just hitting all over
A,So the length uh and the pace depends on the story itself
A,The angles and the areas covered of course as you pointed out more in-depth so you cover from various areas various angles looking at the topic from different angles and pace and rhythm
A,Now some documents may be slow-paced right through
A,slow-fast-and-slow because you have to sustain interest for half and hour for an hour
A,It depends
A,Now I can't even keep at my own
A,Okay actually follows through
A,It's a follow-through of an event or a period of development
A,Okay either you document it as it happens that's what most documentaries all are uh are are about they document things as it happens
A,But sometimes things uh have already happened
A,What do you do
A,What can you do
A,If something has already happened and you want to document it still you re-enact right by possible dramatization or re-enactment
A,How many of you have seen uhm My name is Bertha
A,My name is Nadra not Bertha okay
A,That is uh what do you call that kind of documentaries
A,Docu-drama or dramatized documentary ya
A,Now dramatized documentary a dramatized documentary has some problems
A,What is one of the main problems that a documentary uh producer of a dramatized documentary would face
A,Accuracy
A,In what sense
A,Well basically because when you are dramatizing something you take some dramatic licence right and that can border upon some fictionalization you over-dramatize it so that it it's more compact and more interesting for uhm television
A,So in other words what happens is that if you over-dramatize it or you may add on little details which is so-called not true okay
