speaker,speech
,
A,On AM Singapore this morning what Australia looks for in President Bush's visit Singapore Australia tie up with an arts and food business during the holidays
A,Hello I'm Zainal Abidin
A,President George Bush arrives in Australia today the first stop of his twelve day trip to the Asia Pacific countries which includes Singapore South Korea and finally Japan
A,<unclear> word </unclear> was the mission he meant to be a good move visit is now said to be more of a trade mission with creations of jobs for Americans at home as his primary target
A,To the countries he's visiting he carries the firm message that free trade is a two way street
A,By this he hopes to gain greater access for US goods and services into booming Asia Pacific economists
A,The message is primarily aimed at the Japanese with whom US has a trade deficit of forty billion US dollars and seventy five percent of which is attributed to the high export of Japanese cars into the United States without reciprocal openness by the Japanese automobile market
A,But during his talk in Australia the top issue on the agenda is likely to be America's defence commitment in the region
A,But is this the only concern of the Australians
A,With some insight into the Australian's view of the matter I'm joined on the line now by political correspondent in Australia Mike <unclear> word </unclear>
A,Good morning Mike
A,Yes uhm so will regional defence or regional security be Australia's key concern uh during Bush's visit there
A,No what are the specific trade issues that will be raised by Australia
A,So what do Australians generally feel about Bush's call for a free trade and greater access for US goods in the Asia Pacific market
A,Now something has has it that US agricultural surplus with Australia goods into a very high figure of about about one billion dollars actually but will be Australia's request on on this matter to the US for this
A,Now you know since the whole matter concerns the farmers do you expect the farmers to go on a demonstration to show their displeasure of uh US agricultural subsidies policy
A,Uhm uh now with a with reference to the defence uh commitment of the US in the region what do you think uh would be Australia's uh particular expectations of Bush's trip
A,Well thank you Mike for joining us this morning
A,Political correspondent Mike <unclear> word </unclear> of Melbourne <unclear> word </unclear> on the line from Canberra
A,A corporation of the artistic kind between Singapore and Nanyang Ac Academy of Fine Arts with an Australian university will give art enthusiasts the opportunity to get their fine arts degree locally
A,In the past getting a degree in the fine arts often meant studying in a foreign country
A,This prospect will now change
A,Students can now pursue a degree course at the Nanyang Academy of Fine Arts under a joint campus arrangement with Curtin University in Australia
A,Starting July nineteen ninety two the academy will be adding another year to its normal three-year diploma course
A,Students taking this additional year will be eligible for a degree awarded by Curtin University
A,But what's the advantage of having a paper qualification in a field such as the fine arts where it's the work that counts a question Shanji Dabaracharji put the academy's President Dr Gwee Ee Hian
B,The work of course comes in most importantly in fact it's also based on the work that they will be awarded degrees
B,Also when an employer employs an artist he will look at the work rather than at the paper you have so you are quite right in that regard
B,But on the other hand uh there is a tendency in Singapore as elsewhere for people who have completed tertiary education to receive that degree as a sort of a benchmark of their uh educational uh uh progress you know
B,So I think there's no reason why people in art and in design you see should be deprived of that opportunity and be on par with others who study the traditional disciplines
B,I think the satisfaction to the people who are in this area is also very important
C,So it's basically a self-satisfaction in getting a degree uhm that's the main purpose of going for this uhm this course offered by Curtin
B,I think it's more than that
B,It's also recognition that your work you see has also reached a standard which is on par with other university studies
