speaker,speech
,
A,This is AM Singapore with the stories behind this news
A,Singapore gets a precinct of five museums and France of his masters in business and engineering
A,Good morning I'm Peck Siok Lian
A,A National Heritage Board will be set up next year to manage a precinct of five museums stretching from the old Saint Joseph Institute to Fort Canning
A,The five centres include the Singapore History Museum and a Fine Art Museum to be set up at the old SJI and an ancient civilizi civilization museum people's and children museum to be housed in the former Tao Nan school
A,Expected to take twenty years to develop the plans for the museum precinct was announced yesterday by the Minister for Information and the Arts Brigadier-General George Yeo
A,Opening an ex exhibition on gems of Chinese art at Empress Place the minister spoke on the government's attitude towards museums
B,We have not actively promoted the National Museum in the past because museums were not high on our scale of national priorities
B,We were more concerned with more basic issues more basic requirements in the past
B,For many years the museum lacks space and expertise and because we did not seem to welcome donations enthusiastically a few Singapore collectors chose to give to other countries instead
B,This was a great loss to Singapore and I hope this will now change
B,We are now embarked on a program to create more display space and to systematically build up our museum expertise and in the next lap of our national development we must give much more attention to culture and the arts
A,While calling on individuals and corporations to make donations the minister also challenged museum managers to persuade these private collectors and organisations to come forward
B,The modest annual budget the National Museum has for acquisitions is hardly enough
B,We'll therefore have to rely heavily on loans and on donations
B,Loans can be by private individuals like the <unclear> word </unclear> exhibition which we're opening today
B,All by foreign governments like the Tang Dynasty exhibition which is now going on at Empress Place
B,We must also encourage more individuals and corporations to make donations
B,We have received valuable donations in the past but we need much more
B,We need to encourage both Singaporeans and non-Singaporeans
A,The minister envisioned the museum precinct to be a lively part of the civic district
A,He outlined the challenges ahead in achieving this
B,In addition to good curators we need good entrepreneurs who understand what will draw in the crowds
B,We need a whole area of facilities for the young and old for local residents and for visitors for the serious and the not-so-serious
B,We need good restaurants we need good museum shops and in this way we will be better able to recover a part of our operating costs and to make the whole atmosphere a more lively one
A,The Minister for Information and the Arts Brigadier-General George Yeo
A,With the challenges spelt out for them what action are our local museum managers likely to take
A,Shirley Loo-Lim is deputy Director of the National Museum
A,She told Shanji Dabaracharji that although it's possible to recover part of the museum's operating costs they'll never be self-sufficient
C,The revenue generated will never never be sufficient to support uh all these museums
C,Uh earlier on we were saying that all museums in the world are dependent on their respective governments for funding for support
C,There isn't a museum in the world that is totally self-sufficient
C,Perhaps there is one in Switzerland I believe and that is the Transport Museum uh but then that museum is totally supported by a very very wealthy individual whose passion is to uh have a a communications museum so that's a separate issue alright but other national museums around the world are very dependent on the state for funding support
D,So you don't anticipate our museums National Museum and the Empress Place museum to become commercially viable independent of government support
C,It will continue to be dependent for government support because I would say about seventy percent of the expenditure would go towards collections' care
C,We have to conserve and preserve the collections
C,We have to maintain
C,We have to have the right environmental standards and controls so these are expensive
D,Now the minister has also set down the challenge to the museums in terms of its expertise
D,He's mentioned that the curatorial expertise should be improved and that we should have some entrepreneurial skills also you see coming into the museums
C,Correct correct yes
D,How do you
C,Entrepreneurial in the sense of uh uh going into some business activities for example uh we plan to start museum shops museum gift shops
C,If you were to visit other museums in Europe and in the United States invariably there is the museum gift shop you know and the purpose of this museum gift shop is to retail heritage-based products
C,In other words out of the collections that the museum has we will manufacture things based on our collections for sale not only on the retail basis but also on the wholesale basis we hope we hope
D,Well at the moment National Museum does not follow up on this trend
D,Uh when do you see this actually coming about
C,Well we are in fact renovating a corner shop at at Armenian Street
C,Can I leave some surprises up my sleeves because if I tell you everything that we are going to manufacture it might affect our competitive edge you know
D,Another another challenge thrown open by the minister was in the sourcing of donations from individuals and corporations
D,How do hope to go about uh achieving this
C,We hope to set up an endowment fund
C,Uh when we say donations by corporations and by individuals we don't confine just to to cash donations we are thinking in terms of uh private collectors who have their own private collections of treasures whether they are ceramics bronzes paintings whether Chinese paintings contemporary art uh artifacts that private collectors themselves treasure and they may want to share their own collections with other Singaporeans and our foreign visitors by lending or donating to the National Museum for display
D,This is obviously going to be a challenge for for yourself and the Empress Place Museum uh managers because private collectors are reluctant to still to share their pieces with the public
C,I own out
C,You'll have to leave that to us to our discretion alright something that it's best uh not to talk about in public
A,Shirley Loo-Lim Deputy Director of the National Museum holding her cards <unclear> word </unclear> her chest there
A,The time now is seven twenty two
A,Next looking abroad to the latest in the Middle East
A,It's been threatened used as a bargaining chip and nearly caused the end of a long and sweet friendship but the issue of the American loan guarantees to Israel appears to have been finally settled as both countries reached a compromise yesterday
A,In return for the US two billion loan to resettle Jewish immigrants in the occupied territories Israel will <unclear> word </unclear> the construction of new settlements but this is only until those already under construction are completed
A,So how significant a compromise is this on the part of Israel
A,Earlier this morning Dr <unclear> word </unclear> from the Televiv University in Israel gave me his assessment
A,Well given this reality will the Palestinians talk peace with Israel in the next round of talks then if Israel will continue building in the occupied territories anyway
A,But how will this compromise affect both Shamir and Sharon in the next elections given that Sharon his hardline housing minister vows never to stop Israeli settlements
A,Dr <unclear> word </unclear> from the Televiv University
A,If you have a Bachelor's degree and looking to get a masters one country you might want to go to is France
A,Local graduates with a basic degree can enter the second year of French <unclear> word </unclear> <unclear> word </unclear> or prestigious universities and get their masters in two years
A,This is just one of the many educational packages offered by representatives of French universities and graduate schools
A,They're here for a three-day seminar that's jointly organised by the French embassy and the Ministry of Education
A,Although a wide spectrum of different disciplines was introduced emphasis was given however given to engineering and business management studies
A,Karen Won met up with the Director of research <unclear> word </unclear>
A,He told her that France is no longer a place where one only goes to study arts and design
E,When a student go over to France to do a degree perhaps in business or even in engineering how marketable are their degrees
E,Right could you describe in a very practical uhm way what the differences between the French education in terms of like you mentioned engineering and the American university
E,A common concern most locals have about studying in France is the need to master the language
E,<unclear> word </unclear> Director of the Centre for Applied Languages doesn't think it'll be an obstacle
E,Ya when you talk about perhaps uhm courses like uh designs or art language may not play such an important part but now you're promoting business and engineering courses
E,Uhm in such courses language may play a very important part so will foreign students without a strong mastery in the French language be at a disadvantage
E,Are there any preparatory courses or some supports um given to foreign students who may not know the French language very well
A,<unclear> word </unclear> on the learning of French
A,If you want to know more about studying in France you can visit the seminar at the RELC or call the French embassy
A,The number is 4664866
A,That's all for AM Singapore this week
A,Tune in again next Monday for more stories behind the news
A,Producer Shanji Dabaracharji this is Peck Siok Lian wishing you have a good weekend </I>
A,12 Mar ' 92 FM 90.5 </X>
