speaker,speech
,<I>
A,Aye come on lah even officers also they wear plain shorts also right
B,Ya maybe they should be banned eh
B,They are the admin setters right
B,They are the rule law setters right so start from them first uh
A,No lah
A,It's just gone too far and they could never gone too far lah
A,They just they just want us to wear informally but not wrap bermudas and all
A,Can right
I,No if they work with such things like this uh if they want to impose such things like that uh they should you know at least provide pictures you know
I,Rule out you know which one is <unclear> word </unclear>
C,No no I believe it is just some library staff who's over zealous now that they implemented the new rule after awhile they will be back to their
B,You know how it is right
A,No it doesn't bore <unclear> word </unclear> anything you know
A,It has only following the thing that is given
C,Precisely they are opened ended
D,I mean it is like okay give you a rule cannot see knees like anything that goes above means cannot and I I see the knees
A,But why involve the knee
A,N U S is like a play school you know
B,The knee is very uh unruly
B,Okay makes you look very messy you see
A,I can see your kneecap
A,It is horrible you know very sensuous
B,Ya very sensuous
A,Come out become like
B,Next day you know knuckles all cannot because got bones protruding all these so not aesthetic you see
A,Cannot see the nose
B,No aesthetic value you see
A,It used to be ankles you know because
B,Ya ya
A,Then you can see the ankles there
B,Big turn off
A,But you know the Muslims Hajis can only see the calf
B,That's it lah
B,I am gonna bring all the jackets and wear already wear my jackets
D,Women can only be seen
A,This is ridiculous
D,Only your eyes can see
A,Only eyes can see
A,Then afterwards they say eyes also too seductive how
D,Wear sunglasses lor
A,Cannot no cannot walk around and cannot cannot cannot close your eyes and you got to the and must always like that
A,Cannot like that you see because it is very seductive
E,Aye after that hairstyle how
E,Hairstyle <unclear> word </unclear> what
A,Oh cannot have long hair
B,Ya cannot cannot
A,All
B,All crop one
A,All then go wo men
A,Wo men then we all go out on the corridor or what
E,Aye cannot aye that is ethnocentric okay
E,Go back to convent go back to I J
A,Ya it is like <unclear> word </unclear>
B,Ya like S J C two fingers above the ankle bones
B,I was shock and all that wah what two fingers above ankle bone and then your when your skirt when you kneel down you must touch the floor
A,Katong Convent can only wear blue and black or
B,We also
A,brown straps right
A,Our hair also cannot wear all the
E,Cannot have earrings all that my school ya
B,Ours also ours the kind of cardigan you wear also cannot so in the end they standardise the cardigan
B,Now they have cardigan
A,White or blue or what they try to standardise
B,Ya they got colours
B,Then hair right only black and navy blue
B,Cannot be all sorts of blue cannot be white
A,Oh <unclear> word </unclear> and and hand bands can only be blue or white or black
B,Ya our also terrible
A,navy navy blue or black
B,Glasses also
B,Our glasses also cannot shine one
B,our glasses cannot say like cannot gold or what cannot like you know ostentatious </I> <I>
F,No he's the same age as me what
G,Ya he could be married already or he doesn't intend to get married at all
H,You know he just sleep around
F,Which means which means ah but I do not want to listen
F,I don't want
H,He is straight lah
F,to jump to conclusion
G,Ya lah but sometimes I feel that he is quite heow
H,Ya you always this kind of mentality
H,One always damn scared of you one
G,Sexual preference or sexuality
H,Why the first thing must come to you your sexual preference
F,Not not really
F,I mean okay people like uh Yee Jay ah I'm quite sure lah
G,But I don't know lah
H,No Kum Kum Hong and you I I don't I don't blame you for saying this
G,I don't get hounded by men
H,I'm not stopped by
H,Here please don't ever tell a soul that I'll be killed by him but no no
G,No not by him but you're hounded by others okay so you're
F,I have actually ya I have come across uh some faggots
F,One of them stop me from his
H,For what
F,Use
F,This old man
H,I can't imagine this kind of thing
F,Tan Kok Seng he's a writer
F,He stopped me for years
H,<unclear> word </unclear> son of Singapore
F,He stopped me for years
F,I I had a chance to <unclear> word </unclear> in the Tiong Bahru murder
H,Then uh jogging
F,He stay he stay in Changi right
F,Anyway he claim that he's uh Tan Kok Seng lah so he stopped me uh for years
F,You know he called me uh for years make prang prang calls and I know what I know is that many times he call ah he won't he won't he will just hang up he keep quiet like waiting for my voice and where I try to pretend to be my voice that I used to lah then he'll say hello
F,I can recognise his voice instantly
F,It's one of a kind one
H,I mean he can so patient so many years do nothing say nothing
F,Not every time but there will come a period where he will start calling
F,I tell you years you know since secondary two until last year
F,I I tell you I can't believe this
H,It's drop <unclear> word </unclear> value lah if you don't want to spend
F,And he ever ask me uh luckily uh when I was young I was careful
F,He say would you like to come to my house to watch video tape uh you masturbate for me I masturbate for you
F,At that time I didn't know what is masturbation you know because I only started when I was in the army that means uh half way through about a <unclear> word </unclear> then then I started I never tried before
F,So at that time I didn't know what's was indication and after that was when I met this guy uh in River Valley swimming pool
F,That famous place is a haven heaven for heaven for
H,But it's tracked down already right
F,Aye that guy
H,I read the papers tracked down
F,Touch me you know touch me know try to
H,In the pool ah
F,I suppose I got away uh no no in his car in the car
H,In the car
F,I thought he's a nice guy offer to drive me you see
H,Oh
F,I was young then so when he touch me I said okay that's the last I want to see you
F,I just slam the door
H,And how old were you then
F,Secondary school
H,Fourteen
F,Sec three I think so that guy uh macho you know macho bodybuilder stay in a pri private house drives a car
F,That's why I was
H,This guy got experience always uh some phobia
F,Many times I was the one
H,I mean you got this kind of experience
F,People thought I gay uh <unclear> word </unclear> always come and approach me
G,I'm a ugly looking chap of course
F,<unclear> word </unclear> Shorts lah
G,Hey I want <unclear> word </unclear> you so much handsome
F,My name is Richard <unclear> word </unclear>
I,Where's everybody
F,So how
H,Aye for this type of people you should uh throw him off
G,Report to police station
H,Ya I mean no this type person you should tell him off straight
G,Very very commanding
H,Otherwise he won't turn off one this sort of people
I,Aye can I use your this
F,Ya go ahead go ahead I I seldom use powder
G,Ya what about I mean when was the last time
F,No I in college I always think that he is quite macho lah although but a gentle macho lah then but I mean
H,<unclear> word </unclear> Why not
H,Change already
H,Maybe he's more open to it
F,Do you know that when I was in R J ah you know R J right we have O G group O G right orientation groups and I come from Outram you see so those R I guys ah will clique and you know uh Nee Soon or this guy is damn rich lah and he and a few uh always you know R J R I
F,Ah there are certain cliques rich families tennis players and they look at me ah when I introduce myself uh look at me like that
F,So ah for me is but at that time already I I'm I don't give a damn one
F,I'm those kind who no friends is okay
F,I can settle on my own
F,I'm a I'm a loner you see so but Hee Ya was Ee Ming was very nice he he talked to me he was very nice to me know
I,Can drink
F,Ya go ahead
G,But did you suspect anything
F,Never I never I was only
G,You mean he tried to
F,No never never
F,It's just that I at least I know he's very <unclear> word </unclear>
F,I never think that he's <unclear> word </unclear> until I <unclear> word </unclear> him in performing ah
F,Maybe I I I guess I'm being too harsh to jump into to suspect that he's gay but one thing is for sure it's he's a bit you know he's a bit
G,By the way <unclear> word </unclear> question
G,If you know one of the <unclear> word </unclear> right how would you
F,If he respect me
G,I mean lets say he's not interested in you know lah
G,I mean let's say he's not your type lah
F,You know I will only treat him as a friend
G,<unclear> word </unclear>
F,There is nothing wrong to remain as friends as long is that he doesn't
G,It is easy to say that
G,It is easy to say that you know what
G,I mean a lot of people will react as well
F,I don't know
H,I also don't know
F,Sometimes I imagine ah how and <unclear> word </unclear> I have values that
H,Shall we <unclear> word </unclear> A E
I,How would I how would you react
F,I was I was telling myself what should what would I do
G,The thing about aids <unclear> word </unclear>
I,Ya
G,<unclear> word </unclear> World wide I mean world wide
H,I mean of course it changes lah
F,Now it is ecological
G,You know why I mean I <unclear> word </unclear>
F,Partly because the problem is no longer a Western <unclear> word </unclear>
F,It becomes a <unclear> word </unclear>
G,No longer of the of the developing world lah and because the problem started from the West right
F,Doesn't it doesn't no it kind of started from Africa
G,Ya but it is like transported because of some Western values you see so the thing is whether that problem uh has become a international thing
G,And so definitely
F,You mean to say the culprit is now the West
F,That is why <unclear> word </unclear>
G,I think so
G,You see it is no longer a it is it's it's no longer a Western thing you know
G,A lot of Americans have aids
G,You get what I mean
G,Now is that a lot of Thais have aids because of what
F,Yes yes yes
G,You know
F,I know what you mean
G,And you can't say it is because of the Thais themselves
G,Someone must have forced it
G,In order to under to accept that right you also accept responsibility of course
