speaker,speech
,<I> <X>
X,
A,H J Ministry of Community Development Amendment number one
A,We have twenty five minutes Mr Abdullah Tarmugi
B,Sir I beg to move that the total sum to be allocated for H J of the main estimates be reduced by one hundred dollars
B,Mr Chairman Sir in any country there will be families and individuals whose standard of living fall below others because of their low incomes
B,In Singapore Sir we do not see the crippling poverty that exists in some countries
B,In slums in the streets begging hustling others
B,Ours is more subtle but it nevertheless lurks behind the doors of our rented flats
B,Official estimates put the number of low income families at thirty eight thousand
B,This is defined as those families whose incomes fall below the minimum household expenditure level of about five hundred eleven dollars for the family of four people
B,Some of these families Sir are further disadvantaged by chronic and multiple problems in the family thus putting the children at risk
B,Children Sir are inevitably caught in the poverty of their environments not only economically but also emotionally and socially
B,These families need our help
B,That question is who is to help them
B,My TPC Sir states categorically that we do not subscribe to welfare state model as found in many countries in the west
B,Apart from the government the community and the families themselves will have to work in concert to address the problems of low income families
B,But still we believe that government will have to play a leading role in setting the tone of this tripartite co-operation in setting the rules in providing the basic infrastructure and in creating the atmosphere where the community will be motivated to help the families to be motivated and the families themselves to improve
B,In this context Sir let me touch on the question of subsidies
B,The GPC goes along with the government that mindless injections of subsidies into welfare or those which merely finance consumption should not be encouraged not entertained
B,But Sir subsidies which seek to improve those who receive them into becoming more self-reliant and more independent should not be ruled out altogether
B,Indeed government should not shy at granting subsidies which aim at these objectives
B,They are needed and they are they also serve as an encouragement to others in the community to come forward and help
B,Can the Minister therefore elaborate in this House the government's approach to social welfare and to helping the needy in our midst
B,What kinds of assistance is it prepared to render to those families and how is it encouraging VWOs or Voluntary Welfare Organizations and the community
B,Sir I beg to move
A,Question is that the total sum to be allocated for H J of the main estimates to be reduced by one hundred dollars Mr Das
C,Mr Chairman Sir
C,I've two cuts
C,Can I take them
A,Yes
C,Mr Chairman Sir as for my first cut I will just direct one question to the Minister that is what is the government doing to enhance sports performance in general
C,And in particular with the forthcoming South-east Asian Games to be staged in Singapore nineteen ninety three
C,Are there any special programs to improve our haul of golds during these game
C,Sir I move on to my next cut which is which is recognition for national sportsmen
