speaker,speech
A,Hello Mr Lim
B,Hi uh Mr Tan
B,How are you
A,Fine thank you
B,Wah been quite a while that I have last since the last time I come up to your visit
B,Looks like you are doing pretty well
A,Oh not not not too well actually
A,My business has been pretty bad
B,Oh is it
A,Because of the economic down turn and uh some cash flow problem also
B,"Oh is it but uh I uh I thought the when I uh I was driving in just now, I saw that you have actually extended your back end of your factory into a double storey and then I saw I think you have put in a few line lines of machine"
B,I thought you were doing pretty well
A,Uhm I it was more for the long term but uh right now is running into difficulties because of all these extension
B,Oh I see
B,In that case you maybe you have expanded uh uh over expanded lah over the last last last two three years
A,Maybe a bit too fast lah
B,I see I see
B,Well anyway this is not the you are not the only customer
B,In fact I was just visiting two other customers yesterday at the somewhere around here Jurong and uh ya everybody looks like they have some problem here and there
B,Especially with this economic crisis
A,Right
B,Ya what what do you see of Indonesia
B,Do you think Indonesia would be a would be of any help if they of any help to business or not if they really win over the elections and a more stable government is uh in place
A,Uh I think it is going to take time lah with all the violence going around there
A,I I think is going even when a stable government is uh elected I think it's still going to take years lah
B,Well very sad man
B,I mean as banker we uh we always hear this kind of comments make us jittery man Anyway thanks for your uh uh allowing us to come by to visit you today
B,Actually uh uh we just want to come up to update with you uh as in our all annual exercises lah
B,To to update with you how is business and then we will also want to discuss a little regarding your credit facilities
B,I think you have known uh if you have read the papers uh over the past few months uh in fact the local banks uh we are actually quite heavy laden with the with non-performing loans
B,So Sad to say but uh because of all these we are actually uh forced in certain ways to re-look into all the credit facilities granted to our customers so I think that is basically my objection my my objective today
A,Right uhm uhm all right Mr Lim
B,Ya so actually I was uh in fact my colleague Samuel the other day have spoken to your secretary uh we are actually looking into to discuss with you the possibility of reducing your current uh O D line with us
B,Currently you have one million so we are actually looking at reducing the line to eight hundred thousand
B,I know it is a bit difficult but uh
A,Wa still have to reduce some more
B,Ya have to reduce
B,Ah so I know it is a bit difficult given the uh I mean just now like what you say about times are bad and all that but we really really have to come up you know today to tell you basically these are some of the intention that the bank is adopting
A,But but my business is already so bad and I really have some strict cash flow problem and all my facilities in this factory is being stretched to the maximum already and how can you come to me and tell me that you need to reduce my O D line some more
A,I just don't know lah
A,I really don't know
B,Uh but actually what we can do is that we we uh we understand your problem but we really hope that Mr Tan you could understand the position we are in lah
B,Although a lot of time people say that you know banks are you know during rainy days uh we will take away the umbrella
B,But I hope you all can understand that uh we are also quite badly hit ah
B,Property value have all drop and all that
B,In fact all the all the case in fact ninety percent of our cases uh in our portfolio actually to use the term very crudely we are actually all underwater
B,We are all struggling so we we understand we also understand your O D has been used up to the hilt and then at certain times also you actually went over the limit but uh we are trying to see whether we can do a restructure
B,We are not trying to say we want to bring it back down to two hundred lah you know within twenty-four hours
B,We are looking at a maybe a restructured payment say maybe five thousand per month something like that
B,Something that you are comfortable with hor and then at least uh you know we could use this as a tool and then to tie tide over this period of time
B,For all you know five thousand you know a month over over one year we are looking at only sixty thousand
B,So we try to use it as a tool to buy time on your end as well as on the bank's end
B,Then hopefully that when the market recovers and then you know we could reinstate back the line
B,In fact we have been doing this for some of our customers
B,So you can be rest assured you know we are not a wet weather bank but uh we are here to do something that is beneficial on both ends huh
B,I hope I hope this is a simple proposition that I can lay it before you
A,"Uhm sounds all right to me but but maybe I didn't say very strongly that I really have serious cash flow problem and then I really expanded a bit too fast, so that is being cutting into my uh cash and businesses and facilities too"
B,I see
B,Maybe it is because of your investment in China
B,I understand last year we actually granted you the additional O D and it was actually meant for some overseas investment in China
B,I understand it was something like Shanghai
B,How is the development there or is it the other side is actually sucking up all the money
A,Actually to tell you the truth ya it is sucking quite a lot of my cash
B,Oh dear I see
A,From here
B,I see
B,So if that is the case then I would suggest is that uh but coming back to the point again it is five I mean it is like what I said
B,We are not looking at two hundred thousand although this is uh you know the initial idea that head office has imposed on your account but I am looking at a maybe on gradual basis what about five thousand per month
B,Do you think you can manage with that for the time being
B,So every month we reduce by five thousand lah so over a period of one year we are looking at sixty thousand because if that is OK then maybe again I cannot promise you this is this is only uh a decision on my end here
B,It may be approved it may not be approved
B,But I want to have I want to work out something that is more comfortable so long as you are comfortable I think that is more important
B,At the end of the day you don't over commit yourself to the bank and then if you are something that you are comfortable you can fulfil I think that is more important
A,Right I understand that
A,Uhm five thousand sounds OK but I may have to like retrench some of my workers
B,Wah in that case sounds quite bad if it is five thousand but I think this is the best that I can do This is the best that I can do so uh anyway we will also take into consideration of the long relationship that you have with us having bank with us for over the last twenty years beginning with your father's time
B,So I ya ya I will also take in consideration of the possibility of you know even if you have to retrench some of your staff if you go on a O D reduction
B,Anyway I will try my very best Mr Tan
B,What I do is that I will write a short report and then we give it to we see whether we can come back to you say within a week's time
A,That sounds fine
B,Within a week's time and then we see how we go from there
B,If really you have any problem then what we do is that after six months okay we will come back to you again and well we can sit down and then discuss further then
