speaker,speech
A,So what do you think of the A E presentation we had yesterday
B,Uhm it was okay
B,We we got to know about their projects uhm the outcome why they choose the projects the type of methodology they use the philosophical underpinnings etcetera
B,So how then
B,How you gonna present yours
A,I haven't actually think about it but from what yesterday the impression is that uh there's not much of questions being posed to the presenters lah and I personally hope that the presenters and the teacher might not take it might not take questions uhm too personally
A,I mean not as an attack uh personal attack or something like that
A,It's just a purely academic enquiry something like that
A,So it will be more interesting in that sense lah because actually there's a lot of uh things that I wanted to ask lah but judging from the face of the presenter I dare not lah because they might think otherwise you see
A,So that is the thing you know
B,And I guess the other problem is that it deals with Physical Geography and it's not our line so call so we may not be able to to to discuss the issue in greater depth and in detail and also we may not know that issues in
A,You didn't take Physical Geog
B,I do I do but really another way in in to think it is that uhm I don't want to ask too many questions and because you not not only
A,Bad guy
B,Not the bad guy but simply you you know they standing down there they'll be very very
A,Nervous
B,Nervous
A,And I mean
B,And they don't want to be asked
B,Yes and not only that you know it no matter you are the first batch or the later batch if you are down there you'll be very nervous and you hope that nobody gonna ask you questions because there's always this fear whereby what happen if I cannot answer
A,Oh
B,Right
A,So be it
B,I know so be it but you know you'll you'll definitely feel that you failed you know like you are not that good but especially when you you notice that there are people who would are able to do pretty well and you are comparing yourself with him so you <unclear> word </unclear>
B,Oh I might have done that bad so I won't get that much good grades you know something
A,Sometime their presentation is
B,Ya I admit
A,It's just a
B,Ya ya
A,Part of the grading
A,It's not the whole of the grading you see so you shouldn't be bog down to anxiety or you know being not able to answer the questions but must take it in the positive light lah positive spirit that's the whole thing
A,Then there's a lively discussion nah not a very quiet session just a presenter doing his job or something
B,But I guess it I guess the topic dealt with is Physical so no people really bother or they don't know they're not in the line to to ask questions so I guess when it comes to the later portion
A,Ya maybe the Human
B,The Human side whereby there'll be more people asking more question because you are more familiar with the issues
A,Ya
B,Ya definitely
A,So your your topic falls under what
B,Okay mine is Behavioural meaning that I'm looking at the locational decisions of firms which are found near Changi Airport so in that sense I'm asking about why they decide to locate at Changi
B,Has the factors in Changi attract them meaning uhm do the airport does the airport uh create a conducive environment for them to to to acquire their products overseas or to sell their products in overseas market
B,Uhm at the same time I'm looking at the spatial patterns uhm is there any special areas whereby these firms will locate
B,Are they being dictated by their own choices or by government something like that
B,Although my main concern is actually on the uhm growth pole I mean the airport has a growth centre in terms of natural forces meaning naturally you will develop because the airport is there and you attract the firms to that location
B,But I know definitely the government will play a very important role so I had to look into the qualitative issue rather than the quantitative issues
A,What do they think which are
B,Meaning that I got to conduct surveys interviews with the stat boards
A,And have you done so
B,Yes and it's not easy because they're not willing to talk that much
A,Is a is a not
B,Is a ya and they are not willing to disclose too many informations so that could be
B,Another problem which I face is not many of my surveyed form are returned so my sampling size are pretty small actually
A,Sampling size interview
B,Ya
A,So are you going to do anything about it because normally when you select the sample size right you'll take into account of representativeness whether the size if representative or where the issue that you're dealing with
A,So when you come across this problem of survey forms not returned there will definitely in a one way or another affect the representativeness
A,So what are you gonna to do with it
B,Okay I I agree in that area but thank goodness on my case is that the number of replied are quite equal meaning that I have the number of form which I wanted so I'm quite happy with it in that sense but I would prefer more you see
B,Usually like for example under one category only have one or two replied form instead of four or five ya so when it's one or two it would represent the whole you see so that is what I'm worried but as long as I'm able to get something is better than nothing
A,If when you do surveys is normally the case lah unless you do informal surveys over the telephone or doing a tape recording like this then you won't have the problem of surveys not coming back nah
B,The only problem is that you must get to allow you tape the voices to allow you for such interview
