speaker,speech
,<I>
A,Good evening and welcome to Points of View
A,Tonight we talk about divorce why it's on the rise in Singapore and how we can make it less traumatic
A,But first I have someone with me who's been through a divorce
A,Rosaline you've been divorced eighteen years
B,That's right
A,Could you tell us what were the circumstances which led up to your divorce
B,And I wish I could say many good things about my husband but he was a very violent man
B,I was very much tortured by physical violence and he was an unreasonable man
B,Each time I would talk to him uhm I just ended up being beaten up and uh the last straw was when he committed adultery
B,I could not take it any more
A,Thank you Rosaline
A,Well Rosaline isn't alone
A,She's one of a growing number of people who are divorced and according to the latest figures ten couples get divorced every day
A,That's twice the number ten years ago
A,A common reason suggested is that more women are working now and their husbands are no longer <unclear> word </unclear> so divorce becomes an easy option
A,But is that the main reason for the increasing divorce rate or is the situation more complex than that
A,To discuss this and other issues I have with me an audience of social workers sociologists lawyers and people who are divorced
A,Mr Kenneth Chen MP for Hong Kah GRC is also joining us for the discussion
A,Mr Chen by the way is happily married with two children
A,But first let's get back uh get back to you Rosaline
B,Uh
A,Uh now at the time of the your divorce were you working now
B,Yes I've always been working
A,Now had you not been working at the time would it have been as easy for you to go through with the divorce
B,If I had not been working I would have given it a second thought I would do it for the sake of my children
B,Even though it would mean that I wouldn't have much quality life uhm as that something that you know if I had to depend on my husband totally then definitely it would have been it wouldn't have been easy to go through this
A,Okay uh Rosaline has just told us uhm that uh the fact that she was working at the time made it easier for her to go through the divorce
A,Mr Yeo is that uhm one of the reasons why divorce is on the increase in Singapore with more women working today
C,I think it is a bit too naive uh to isolate one factor as contributing to divorce uh
C,I think there are uhm various factors
C,So to just say that it's because a woman have uh economic power that leads to divorce I think that helps them have power in their decision-making because we don't want to cast the woman in a very powerless position <unclear> word </unclear> this situation
C,Certainly they helps them make a decision
A,So what are the factors then you think today that act uh that has caused this increase in divorce rates
C,I can think of a number of factors uh from my counselling experience with the couples have marital problems and those who are considering divorce
C,I think one obvious factor is a fact that uh marriage as it stands I mean is not a very easy relationship to maintain
C,Uh we often take a romantic idea that you know if two persons are happy in marriage then they can live happily ever after
C,I think that is a myth and we must realise that it is not easy to live intimately with another person for a long period of time
C,The other reality I suppose is that when we have any kind of change in society you're bound to have all kinds of pressures on this type of relationship and when people change they have options they have other ways of looking at things
C,Then they may also not become very tolerant when they live together and I think that also contributes to a part of the decision-making
A,Uh Nirmala uh Mr Yeo mentioned the that people have this romantic view towards marriage and uh sometimes it's not fulfilled this romantic side of view that they have
A,Would you agree with that
D,Yes to some extent
D,Uh again it I I agree with him that uh one can't just look for one single cause
D,But if you look at marriages today it's quite different from marriage as before
D,There is a great deal more stress and strain for husbands and wives because uh previously for example what a woman wants of her husband is to play the breadwinner role and in fact that becomes crucial especially when women do not work
D,There is a heavy material dependence and in a sense when you go out to work the material dependence is lessened
D,It gives women more power and I think that this power that they do derive through working is important because they have the choice of getting out of a bad marriage and I and I firmly support that
A,But with its uh the higher educational level of of women today uh is that a contributing factor to divorce other other other expectations changing as a result of their their higher education
D,I think the expectations are changing because one now looks uh uh for in a marriage one looks for a husband to also share in a marriage I mean their notions of sharing of intimacy with the social intimacy sexual intimacy uh uhm and you must remember that previously when people married the children arrived earlier
D,Now with Family Planning and also we own HDB flats so uh people now uh don't live in extended families any more
D,So the nucleus of relation has become has sort of focused upon more and more upon the husband and wife and they need and there's great deal more demands on each other to deliver certain emotional goods which previously could be delivered through other kinds of relationships
A,Uh Doc Doctor Neo
E,Yes uhm I would like to add that when we look at the educational level of woman and attribute that to be one of the main reasons for increasing divorce it's misleading because then it assumes that uh don't educate the woman and therefore divorce rate will go down
E,I think education is just one of the means for woman as well as for man to be having a better understanding perhaps about what marriage is
