speaker,speech
,
A,In AM Singapore today President Bush intends to send planes to Iraq
A,We ask if he's over-reacting and more varied ECA programs for our schools
A,What do the principals think all these and more in the next twenty minutes
A,Hello I'm Shanji Dabaracharji
A,Disbelief outrage and anger that's how Iraq has reacted to the news that President Bush had authorised US military forces to escort United Nations' team inspecting Iraqi weapon sites
A,The forces are now on alert ready to be sent if Iraq shows no flexibility over conditions over which UN teams can be allowed to inspect the sites
A,The American leader however has said that he did not expect action to be necessary against Iraq
A,The announcement came amid confusion about whether the United States had definitely decided to send additional air forces to Saudi Arabia
A,President Bush had said that the aircraft could be used to provide cover for UN inspection teams searching for weapons of mass destruction
A,However as no one had expected the Iraqis to hand details of their security forces over on on a silver platter
A,Did President Bush then exhaust all possibilities or were there other options he overlooked
A,Durik Kipper is a research scholar specialising on US-Iraq affairs with the American think-tank Brooklyn institution <X>
A,DK </X>
B,Well according to the UN secretary General the Iraqis had been showing some signs of flexibility and only last week they had backed down over the use of their helicopters
B,Do you think that perhaps President Bush has over-reacted <X>
B,DK </X>
B,The UN inspection team that has been in Iraq has discovered that Iraq's weapon capability is at a much higher stage than anyone expected
B,Do you think that this this discovery has influenced America's decision to some extent <X>
B,DK </X>
B,Well the Iraqis have been rather creative in hiding their military equipment even if force was to be used
B,Do you think that Iraq can be stripped of its military potential
A,Durik Kipper of the Brooklyn institution on the line from America
A,And from the possibility of fighting Iraq team once again to a country split by a long-running violence in Yugoslavia the warring factions appears to have ignored the cease-fire which came into effect at six o'clock yesterday
A,In fact fighting is reported in many areas
A,The broker of this present cease-fire former British foreign secretary Lord Carrington has asked for twenty-four hours before writing off this attempt
A,Adrian Ong asks professor Adney Berlonski on whether they should write up the cease-fire or whether they should give time as Lord Carrington suggested <X>
A,AB </X>
B,Croatia's Defence Minister has just resigned today uh presumably because there are some differences in lieu
B,Do you see a split in <unclear> word </unclear> over how they should deal with the Serbians <X>
B,AB </X>
B,How much longer do you think the Croatian army can hold out against the Yugoslavia's federal forces before giving in to Serbian demands <X>
B,AB </X>
B,You spoke earlier about a split in Zagreb is there a similar split in Serbia <X>
B,AB </X>
B,This is the fourth attempt at cease-fighting
B,Croatia has the past relationship between the Croats and the Serbs been so bitter that they simply cannot trust each other <X>
B,AB </X>
A,Professor Adney Bolongski on the line from London
A,And the time now is seven twenty-three
A,Coming up next here in AM Singapore investing in Germany
A,To encourage investment in the five eastern states of Germany the German government is providing a high level of financial support while the federal government gives incentives through taxation and the price of real estate
A,Local governments provide support through local structures and facilities
A,This same support is given to all investors both domestic and foreign but wouldn't this put German companies at an advantage given that they speak the same language and share a similar culture
A,Doctor Henning Forsherald president of the <unclear> word </unclear> or the other house of parliament agrees but he gives but he gives Christina Eng the reasons for doing so <X>
A,HF </X>
C,Well we have had uhm previous calls for investment in East Germany but so far no single Singaporean investment has been made what do you think is hold Singapore investors back <X>
C,HF </X>
C,Well you're trying to promote uh German investment in the eastern states but you're also trying trying to promote German investment in the Asian pacific why <X>
C,HF </X>
A,Doctor Henning Forsherald president of the <unclear> word </unclear>
A,Next on AM Singapore ECA programs for our schools
A,Four hundred principals gathered at the ECA seminar yesterday to examine the policies and future directions for extra-curricular activities in Singapore schools
A,They hope to develop a rich and varied ECA program that will add colour to school life and help students build character and achieve personal growth
A,Dr Tay Eng Soon Senior Minister of State for Education was the Guest at honour at the seminar yesterday
A,Karen Won asked him wouldn't that wouldn't putting more emphasis on ECA be adding pressure on the child
D,I don't think so
D,Uh my observation is that those students who really do well uh in life are people who have uh good academic certificates but who also have a good ECA track record
D,Uh they manage to do both and in fact some of them tell me that because of their ECA activities uhm uh they are able to relax they're even able to do better in their academic work you know they don't become stale in other words
E,What about the slower students who are already having problem coping with their uh formal curriculum
D,Well I think the balance has been struck at every level but it is possible even at for average students to pay attention to both and do better
D,Uhm just imagine a student who is not very good in his studies and you do nothing but lock him up in a room to do his studies right
D,Do you think that student will somehow improve in his studies
D,I think he will become very bored very stale his mind will be switched off
D,But if you allow him daily to have a little bit of uhm uh healthy sporting activity his mind will be refreshed
D,I think he'll come back to his studies with more interest
E,What would you tell parents who think that ECA is robbing their children's studying time
D,I would advise them that uhm they should think of the total development of their children
D,Uh there are many examples of children who do extremely well in their academic studies who later on in life do not do well uh in the sense that their personalities are incomplete they lack self-confidence uhm and even though they may have got good grades they are not effective as adults and that's a real pity
D,If they had uh balanced programs in school where studies on one hand is important but uh at the same time they give make effort in ECA uh in ECA activities and develop their character their personality I think they make more successful adults
A,And that was Dr Tay Eng Soon talking about the importance of ECA
A,His view is shared by two principals Mr Jumaat Mazdawood of Clementi Town Primary and Mrs Pearl Goh from Ping Yi Secondary School
A,In this report Zainal Abidin they will be implementing this new vision of ECA in their schools
F,Mr Jumaat Mazdawud said that the suggestion of offering a wider exposure of ECA is especially best for primary school students
F,He believes that these students should be exposed to a variety of ECA so that they could make a more prudent choice of what to specialise in at the secondary school level and this means opening up the extra-curricular activities to lower primary school students as well however in this case there would be some restrictions
