speaker,speech
B,On her own
B,Uhm I think so because she's staying at Tampines
B,<unclear> word </unclear>
C,Oh I'm getting the hang of it *laughs*
C,A bit neater now
B,By the end of the session we will be very good at it
C,Ya
B,You can wrap your own wedding cakes
C,Ya sure
B,What is he doing uh Wilmer
C,Uhm Systems Analyst
B,Whoa working where
C,At uhm oh dear this always gives me problems
C,I think it's called SCO *laughs* Singapore something something
B,Oh oh okay
B,I like that Singapore something something
B,Very informative
C,It's something to do with like uh uh employed by the by Mindef Mindef
B,Oh
D,Oh we went to the disco there
C,Oh ya
D,You know what's the latest dance style or not
D,Dance with yourself at the mirror
B,Really
D,Ya these guys were doing that
B,Are they guy guys or
D,Don't know ya don't know lah
B,Where's the discotheque any way
C,Downstairs
D,In the hotel
B,Oh the hotel
C,Yeah for the first uh at least fifteen twenty minutes nobody was dancing
C,I remember everybody stared at the dance floor
C,They were staring at the lights
B,I remember this
B,Are there any cover charge or anything like that
D,No no cover charge <unclear> word </unclear> guests
B,Not too bad lah I think
B,we're all doing fine
B,we all look very good now
B,Very presentable
D,Mine is very erratic
C,Where to get this kind of paper from
C,Go and buy I guess
B,Uhm
C,Where did you got get this from
B,Oh we bought from the cake shop
C,Ha oh
B,Ya
B,Oh they sell you the paper
B,Ya
B,How much does it cost
B,Seventy cents for one roll
B,Quite expensive uh
C,Is it
B,Not very long roll also
C,Oh
C,Yours is like bought a lot of the boxes of cake
C,and <unclear> word </unclear> the paper and all
B,Yes
B,This one got twenty one dollars worth so
C,Ooh does he
B,What my friend did was she she used scotch tape to tape it
B,Oh
B,'Cos it came loose and she didn't have a box
B,she she wrapped it up
C,You went to You went to buy the boxes as well from the cake shop
B,No no uh boxes we got somebody to print for us
B,So if you re-calculate it how much would it come up to
B,Yes uh the boxes about two five five about two five five
C,But overall still cheaper lah than <unclear> word </unclear>
B,Yes definitely we spend less than a thousand
C,Ha
B,We order from Shangri-la
C,Uhm Uhm
B,more than a thousand dollars
C,Could you order from another place
B,Even then they are cake shop
C,Oh cake shop ha
B,But then normally they don't give you very good fruit cakes you see
B,They give you those butter cakes actually
B,Can you imagine like countdown two days to your wedding
B,so Brenda how did
C,How did you feel
B,Must restrict myself
C,Let's project how you do feel
D,A you begin married in about one year's time right
C,Ya
D,from today
B,From today
C,Oh ya ah
B,I think that'll be quite exciting
C,Uhm ya this time next year will be mine already my goodness
B,You need us to do all this things for me
C,Heh yes you all better learn from this one
B,No you better learn then we just follow
D,That's right
C,'A' this is my best one yet
C,Nice uh
B,Ya not too bad not too bad
C,Not too bad only
B,I've got high standards
C,Oh ya look at hers
C,Look at her neat stack Wai Yin
D,Mine is like trapezium
C,France do you think this is nice
B,Whoa yes
C,Thanks France
B,She's got to
B,She's forced
B,Ya I need your help
B,Better be nice to you
C,Oh Wai Yin Wai Yin said oh it's not too bad
B,So I was telling her she'd better learn something from this
B,Yes come early and see the make-up and everything
C,Oh ya that day I wanted to come during
B,Make friends with the make-up artist
B,If you want I can recommend you another one
B,Don't go to this one
C,Why
B,This one is a big uh
B,They make you buy a lot of
C,Ha
B,Do you know that the the uhm she charged me six hundred and fifty for ah hair and make-up
B,And then on top of that she made me buy the touch-up items
B,and that was just the last day when I went for my tutorial
D,You must buy uh
B,Yes
D,Oh goodness
B,That's another hundred over dollars
B,She just put it in my bag and said oh that's hundred odd for your touch-up items
C,So terrible
B,Ya so terrible
C,What a rip-off
B,Yes
B,You want you go to the this guy who does uhm flowers for me
B,Andrew Ideas and France boutique
B,He's very good
B,I should have gone to him
C,ha
B,But I didn't know it
C,I mean he does make-up as well
B,His make-up is very good
B,He's a bit of this
B,He's very this not a bit very
B,But how much would that uhm cost I mean how does he charge
B,I don't know I think uhm it's about the same as
C,I hope he doesn't hear this
B,You're taping ah
B,Okay oh dear I'll get sued
B,I think slightly cheaper or about the same price but he's more he comes across as a more sincere person
C,uh Where is this place
B,Delphi Orchard also
B,They're competitors
C,What's the name again
B,Andrew Ideas
B,Andrew Ideas and France Photo
C,Andrew Ideas oh so it's one company
B,Andrew Ideas France Photo
B,He does the flowers make-up
B,France Photo does the photography
B,They're partners
B,But he's got a hand in everything also
C,And he charged you quite okay
B,Flowers quite reasonable
B,Flowers uhm okay lah compared to other shops we've seen
B,How much is it
B,Okay one bridal bouquet uh one bridal bouquet one posy bridal bouquet is a hundred
B,posy is about eighty hair pieces forty corsages he gave free
C,Oh
C,You're gonna have flowers for oh the church
C,I mean your church
B,Church uhm ya but church this church is a bit fussy so he gave us the name of a florist 'cos we can't stick anything on the chairs you see
C,Then the the the the bouquet that you have you have it here with you uh
B,Ah No
C,He has it
B,Which one
D,The photographer the
C,The one you're going to carry tomorrow
B,'Cos is fresh
B,Oh
C,So it's got to be fresh so
B,Fresh
C,The one in the photography is going to be
B,it's no for photography is the one provided by Andrew and ya
C,Huh Oh
B,That one's his own la silk one
C,So that day they will bring it for you uh
B,No that day we've to collect at his place at Clementi
B,That's what that's where Jac's brother comes in
C,Oh he's going to collect for you uh
B,Ya he's helping me to collect
C,Oh I see
D,'A' that's what you all did for them right
B,Yes ya
B,You've got to return the favour
B,No lah but uhm 'cos we we are thinking he's just at Bukit Timah side so
D,Mm ya
B,easier for him
D,Did you read Shirlene's <unclear> words </unclear>
B,Yes yes
D,That she used to be a man
B,Man right
B,So I thought Big size
D,Ya she's very big ya
B,And she looks a bit <unclear> word </unclear>
D,Ya That's what I thought
B,So it's confirmed is it
D,Ya
C,She went for a sex change operation
D,Ya lah
B,Sex change uh
B,Whoa
D,Ya
B,We had our suspicions but we didn't dare say it
D,Oh oh oh she told me I mean Shirlene told me lah
B,Is it
D,But she's quite good you know
B,But
