speaker,speech
A,Three person versus cooking for ten person
B,Ya
A,A lot of difference
B,A lot of difference
C,<unclear> word </unclear> in two batches
B,Ya two batches
C,One batch <unclear> word </unclear>
B,Ah one batch <unclear> word </unclear> and then got to estimate lor
B,The sugar lah
B,The goods <unclear> word </unclear> and all that rubbish
C,That time for the first time round do you have the <unclear> word </unclear>
B,It's only for four bottles
C,Ya but just multiply up right
B,Ya lah but doesn't work <unclear> word </unclear> doesn't work that way you know
A,It's not linear relationship
A,Uh I don't know
A,This must be kind of weird weird kind of <unclear> word </unclear> stuff
B,Yo
B,So I brought a bottle to let my office guys sample
C,Uh huh
B,So I told them that you eat uh if you lao sai uh then I throw away the batch *laughs*
C,So what if they did
A,<unclear> word </unclear>
B,After they have eaten then I told them
A,Uhm joker
C,So what was the reaction when they
B,Huh
C,they tried
B,Of course they threatened lah say too bad lah we all makan already
A,They badmouth your business
A,That's it man
B,No lah they won't be there
C,What's the break even uh
B,Fifteen bottles
C,Huh
B,Fifteen
C,So it's only you're making only hundred percent uh
B,Uhm
C,You only make only making hundred percent more
B,Ya
A,How big is your bottle
B,Two hundred an ounce
B,Not very big uh <unclear> word </unclear> size uh
A,So when are you going down to the outlet
B,Tomorrow afternoon
B,I told my partner say you cannot sell
B,Uh that's it man
B,I'm not going to stay back from for next trip
C,That that is only the starting uh then
B,Ya lor tomorrow
C,Aiyoh
A,So you close one what time do you close
B,Eleven
A,I'll go there lah
B,Actually uh Sunday Sunday night if you all want to come down
C,Where is it
B,For dinner
B,You can come down and makan <unclear> word </unclear>
C,Where is that place uh
A,<unclear> word </unclear>
B,It's called Leisure Drome
C,Leisure Drome
C,Oh that bowling alley there uh
A,Bowling alley
A,It's a bowling alley
B,Bowling alley there ah
B,So if you all can <unclear> word </unclear> can go there for dinner
C,Then
B,Then I'll be there
B,You know I ask her to to jagar the stall there <unclear> word </unclear>
C,You mean you're going to take turns you are not going to be there around
B,You know I cannot lah <unclear> word </unclear>
C,Sit around only what
B,Weekends is from twelve to twelve afternoon till eleven in the evening you know
A,That's quite long hours
B,Ya and then it's boring
B,Uh nobody around
