speaker,speech
,
A,Doctor Ang you said you prepared the Preliminary Report sometime after you had seen the Accused
B,Yes my Lords
A,You have a copy of the report with you
B,Yes
B,It is dated third of September eighty-seven is it
A,Have you made extra copies
B,No
A,I have extra copies my Lords
A,These were given to us at the commencement of the trial
A,Preliminary Report one hundred and twenty-six my Lords
A,Doctor this report was made on the third of September nineteen eighty-six
A,Is that right
B,Nineteen eighty-seven
A,I am sorry nineteen eighty-seven
B,Yes
A,Now Doctor I would like you to explain the differences between your initial report P one hundred and twenty-six and the final report that you tendered P one hundred and eighteen
A,Could you point out the differences to me
B,I think the only difference the sense of it
B,The only difference was in my first report
B,I commented that he is fit to stand trial
B,That he does not suffer from any mental disorder and fit to stand trial
B,And at the time of the alleged offence he was not of unsound mind
B,That was the conclusion of my first report because he was going for trial and that was meant for the first trial for the Preliminary Inquiry
B,Now in this at that point in time I made no mention of him not suffering from any abnormality of mind because normally I think abnormality of mind is a decision to be made usually by the Court
B,It is not for the psychiatrist to make it out
B,But for this High Court trial this seems to be the issue and so I specifically touched on it
B,So the difference between these two is one I commented
B,Fitness to stand trial and not touching not mentioning abnormality of mind that part of it
B,And on this one I did not mention to stand trial
B,I just talked about no mental illness and not of unsound mind and no abnormality of mind arising from those conditions
B,So I think in this sense that is the difference
B,The other things the minor things about family history I think there are some
B,Because of course in this trial I have heard more things and I have incorporated more things
B,They are for two different purposes
B,In fact even when I prepared the first report if it is going to be a High Court trial
B,Another report will be submitted
A,Doctor in your initial report you did not consider the issue as to whether there was any abnormality of mind of subject the Accused
B,I did not mention it in the report
A,Neither did you consider it
A,That's my point
B,I considered it but I did not include it in the report
B,As I said the question of abnormality of mind and diminished responsibility is something to be raised not by the psychiatrist
B,It is a decision to be made by the Court
A,Doctor if you will just confine your answer to my question I think we can move along quite fast
A,My question is did you consider it at the time when you prepared the initial report
A,Doctor did you consider the issue of abnormality of mind
B,Of course I had considered but it was not relevant to my report and I did not include it in my report
A,Just say you did
B,Yes I did
