speaker,speech
,
A,Well like I say Kim is going to be in San Francisco
B,What's he gonna be doing there
A,I don't know uhm because the the last time uhm Kim came back I bump into Kim in at the Andrew's shop
A,So so already told me said that he's going to be in San Francisco and he ask I think he's managed to get Kim uh Kong Shin's number from Lionel I think
B,Really
B,Because I I thought the last time he was suppose to be an air-steward somewhere
A,He's still an air-steward
A,He's still flying what
A,He's with oh dear I don't to say
A,I think he's station in Dubai now
B,Ya ya that's right
A,He is supposed to be ya he's gonna be uh in in San Francisco on the eight or something and then uhm
B,What's he gonna be doing there
B,He's going to be
A,On holiday lor
B,Just a holiday
A,Ya because Kong Shin called me two nights ago collect
A,So I told you right he called me collect
B,Kong Shin called you collect
A,Ya it's five-fifty in the morning some more
B,God shouldn't have accepted that stupid thing
A,But anyway he called me ask me what am I going to do
A,So I told him my plans
A,Oh Kim's going to be there on eighth
A,So he says probably Kim is going to see him come see me at the airport
A,I don't whether that's gonna be true or not
B,Ah ha
A,But we'll see how lor
B,Oh okay
B,Is is he gonna stay with you or something
B,He's gonna
A,No lah Kim is going to be I think Kim is supposed to be in San Francisco for probably for two weeks
A,I was going to be there for few days and then I gonna fly off
B,So you just gonna see him
B,That's it
B,I don't know I might join you after the exams but uhm I haven't really made up my mind yet
B,I am still thinking about the cost
A,Well it depends lor on how you want to come home
A,But this time you're buying a return ticket isn't it aren't you
B,Ya but what I gotta do is because I got two weeks after the exams you see I can go for a week
A,So you want to fly you gonna fly down and fly back to London
B,Well I mean it's quite cheap you see for a return ticket
B,That's about about two hundred pounds
A,But then you'll fly as you have to fly to New York right most likely isn't it
B,No you can fly just fly straight to San Francisco I'm sure
B,What's the airport at San Francisco called
A,SSO I think
B,Is it
B,Uhm just give me Kong Shin's details all right
A,Kong Shin is living with Jerome now
A,Kong Shin is living with Jerome so I have Jerome's number somewhere
B,Right
A,<unclear> word </unclear> I gotta transcribe this into my book lah because I don't know where I put all these things
A,And I'm so aiyah so worried about getting carrying all those stupid things as well
B,But but do you think Kong Shin will mind me coming over
A,I don't know
A,I don't think so lah
A,I don't see why he should mind
A,Depending on when you want to come and depending whether he's got he's got really got a job there
B,Oh
A,He's still looking for one
A,I I ask him whether he's found one he says he's not gonna to talk about it because he's afraid he's going to jinx it
B,I see
