speaker,speech
,
A,And staying with the subject of teenagers there has been concern recently over a particular group of teens those labelled problem kids
A,Judging by the figures for juvenile delinquency and a number of young people referred to organisations like Teen Challenge the problem seems to be growing
A,But to understand what's really happening we need to go beyond the statistics and a statement of a social problem into the world of the troubled teenagers themselves
A,Who are they and how can they be helped
A,Well I have with me in the studio three social workers who have lots of experience in dealing with these kind of teenagers
A,Uhm perhaps to start off would you agree that when we say problem teenagers even though it is a label uhm we are referring to specific group of young people you know those with persistent behaviour problems whose parents don't seem to be able to to cope with with them
A,And uh who if we don't sort of help them they could become juvenile delinquents
B,Uh the group that you're mentioning that is only a segment of the whole population of uh teenagers that we need to be aware that inherent aim adolescent development there are certain uh stresses and storms that they have to go through and that require adjustment and coping skills from them
A,But what makes a a a teenager going through normal growing pains become a a so call problem teenager
A,What is that difference
C,I like to see it as a point where the teenager kind of gets to a point where he loses adults supervision whether it be uh the parent as the authority figure or school uh with the teacher of principal and once he loses adult supervision then he will be open to more open to peer influence and that can precipitate uh experimentation that leads to a certain type of behaviour
A,So would you see the the root of the problem may be going back beyond adolescent I mean to the child's uhm early development
A,Is that where it starts
A,Is it a relationship he has or doesn't have with his parents
B,I think that early childhood experiences do have an effect on the uh teenagers
B,I think uh in present Singapore because of the success of our population policy parents see that children are precious resources and therefore they become super-organised or they become too over-protective with their children and so from young they do not allow their children to learn to make choices to make responsible decisions from the for themselves
B,And I feel that if children from young because the decisions they make are normally not that important so if you start from young like learning to choose what kind of clothes I want to wear how much I want to eat what I want to eat I think that will help the children to learn to be independent and to prepare them for self care
A,But what about the group of parents that uhm simply don't have enough time for their children
D,I think parents like it or not they have to spend adequate time with them even if both parents are working which is quite common nowadays
D,So uh the only free time I suppose they have is in the evening and they should try to make most use of it as they can as well as the weekends
D,And uh we <unclear> word </unclear> we do find that there are quite a lot of so called problem kids uh be due in large part to the background both parents working the child may be fostered out and the child may have several foster care takers and parents do not spend enough time to build up the relationship with them
A,Now you uh actually operate the Parentline you actually take calls from parents who think they have problems with their kids right
A,What what do they say to you you know what do they how do they uhm come to you with their problems
