speaker,speech
,<I> <X>
9,
o,like okay understand </X>
A,Ya
B,And after a while all your vocab is down the drain
C,Actually it's quite true you know
C,Because uh like when I was teaching uh sometimes when when you have to speak their level sometimes you may have to even speak bro broken English you know
B,Ya
C,In order that they understand you know
B,Ya ya
C,Not for your own sake but for their sake you may have to that maybe your standard of English will deteriorate also
B,Definitely
C,Most most probably Ya
B,So you all better watch out
B,One of these day I'll be speaking in broken English
C,You don't say you know 'A' not me you all don't know
C,Even for me uh I work in the library cos I have to conduct course visits right
B,Ah
C,For the for students
C,I mean when they come uh and some of them lah they're from very bad schools I mean from the quite lousy schools okay
B,Uhm uhm
C,and so when I talk to them
C,And I if I want to make myself understood let's say to the lower primaries at primary two primary four and they're from <unclear> word </unclear> courses uh I've to
C,I've I've to do that too
C,I always quite embarrassing because there's a teacher who's sitting behind and then they say Huh even the librarian also speak like that nuh
C,But I may have to do it because like one teacher told me
C,You know wah you speak so good English to them they won't understand you you know
B,It's true
B,It's strange
C,Ya that's what they told me
B,But you have no such trouble like mine
C,So
A,Uhm not really
A,I don't think I have usually
A,Uh I have to speak business English with the bankers
C,Ya I think
B,<unclear> word </unclear> English
A,Be more professional lah you know
C,I think Peck See probably won't have won't have that kind of problem lah
A,Because
B,Ya
C,I mean if you're if you're talking to bankers
A,In fact the bankers that I I dealt with uh most of them are overseas graduates so they slang a bit when I talk to them
A,Can can tell lah
A,This slang
B,I hated people who slang
B,Wah I can't stand it and I can't understand
B,That's the worst part
C,Ya lor
B,Aiyah
C,'A' then we're talking about the tour
C,How uh
C,I mean what did you find out
B,Are you are you going
A,Oh <unclear> word </unclear>
C,'A' are you going or not
C,Are you keen or not
A,What should I say
B,Okay let me let me present you with the itinerary
C,Okay
B,and the prices
C,Which part of June
C,You said what what tour agency is that
B,Okay okay uh Sunny Sunny serves
C,Sunny
A,Uh which part of June
B,Which part of June uh
C,I mean
B,It's probably second or third first
B,It's either first second or third of June that we'll be going that means we'll be departing uh
C,Uhm
B,Uhm three days the offer is three days
C,Uh huh
B,Uhm actually it was only three nine nine but because June is the peak season
C,Ya
B,So they add another eighty dollars surcharge so it's about four seven nine
B,Four seven nine uh correct or not
C,Oh you mean go four seven nine uh
A,During that season more expats
B,Yes
C,Ya definitely because it's like the our school holiday
C,Its peak season you know Ya
B,It's what it's it's school holiday
B,High season they call it
C,Ya <unclear> word </unclear> it'll definitely be more expensive
B,Four seven nine
B,The only thing we find it attractive is that additional night is only thirty dollars and it's four-star hotel
C,Oh you mean if if you want to extend
B,Ah
C,you stay in in the same hotel
B,hotel
C,it's only thirty dollars more
B,it's only thirty dollars more
B,You can change to another hotel of the same class
C,Ya 'A' that's not bad what huh
B,Ya it's quite interesting in the sense you can stay in two different hotels
C,Uhm Ya ya
B,and it's only thirty dollars
B,Other other tour agencies fifty to sixty dollars
C,and it's four-star lah
C,Four-star hotel lah is it
B,Uhm I think so around there
B,That's why I don't know
B,Up to you
C,'A' the problem is not
B,Uhm
C,okay what's the itinerary like
A,Yes yes
B,First I thought you said you have financial prob
C,I do I do I tell you
C,uh after going to Australia and coming back
C,uh I'll be dead broke
C,You know I mean I would dearly loved to go with you Cecilia but the problem is shall I just
C,Aiyah what the heck you know I just go
B,Just ya ya CL &
A,go ya ya ya
B,yes yes yes you should
C,and forget about the money or I should be you know I should be thrifty and I should be careful now that I'm going to be very poor
C,I don't know what I'm going to do
B,Uhm uhm
B,I think you can you can just put aside five hundred and you can have a very nice five four-day holiday
C,You tell me <unclear> word </unclear> Ha <O> in Cantonese </O>
A,Sufficient or not
A,Five hundred
C,Put aside five hundred dollars
B,Five hundred
B,You see this is four seven nine
A,But you go there you have to buy things what
B,okay plus
B,Uh that's provided you don't buy things lor
C,Wait wait wait
C,You said it's four seven nine for three days uh
B,Ah four seven nine then plus twelve dollars airport tax
A,Ya
B,Ya
C,But then the food leh
C,Do they cover all meals <unclear> word </unclear>
B,They they covered all meals except the fourth uh the third first second nuh third day
B,Third day only breakfast so you settle your own dinner and nuh lunch
C,So two days that means covered except third day dinner and lunch
B,Then <unclear> word </unclear>
B,Ah then the fourth day I suppose they give you the breakfast before you fly off
C,Wait wait wait wait
C,Oh that means it's actually a four-day tour lah
B,If you want nuh
B,I'm assuming you go for four days
C,so the fourth
B,because three days is like too short
B,You see uh first day and second day there'll be tours guided tours
B,You know that means they'll take you
B,They will take us to places
C,Ya
B,and then third day and you go off
B,Don't you think it's
C,It's four four days
C,That's the seven four seven nine one
B,Four days
B,It's four
C,Wah it's more than that you know
B,Five zero nine five zero nine
C,Ah
B,plus extra thirty dollars
C,That's why
B,Five zero nine
C,Five zero nine uh
C,So four days it's five zero nine five over hundred dollars already you know
C,It's not even within the five hundred dollars
A,Ya
A,Cannot then <unclear> word </unclear> five five zero lor
C,Cos' like assuming
C,Aiyah ah ah ah
B,First day you go Pangah
B,Pangah beach is it
C,Uh Pan uh Pan Pangah Bay
C,Pangah Beach uh uh uh
C,Ya okay
C,Beach ya okay
B,Ah Pangah ah ah whatever lah
B,I mean then uh all the tours or museum ah cave and so on
B,Then on the second
C,Got museum meh
B,I don't know whether it's museum or temples uh
A,Temples uh
B,Something I can't remember
B,I don't have such good memory
C,Temple ah
A,Cannot be museum
A,Uh must be temple uh
C,Got museum <unclear> word </unclear>
B,Okay okay
B,Excuse me
B,Second day you will get to go to James Bond Island
C,James Bond Island ah
