speaker,speech
,
A,Aye so how
A,How did you find the video lecture just now
B,Oh that one
B,It's very interesting
B,Uh I find that I learn a lot from uh the sharing of the of the teacher and
A,But what what I mean did did your lecturer sort of uh like ask you all what do you think about tape video lecture
A,I mean was it was it like uh you know like our lecturer she told us I mean she asked views from the other pupils and they were saying that oh it was rather boring
A,I mean she wasn't motivating the teachers
B,Oh I think he got
A,And motivating the the people who are listening to her and and uhm which is going against what she was preaching because she was actually supposed to
B,Motivate instead she ya
A,Motivate the students and failed I mean to talk about uhm sinking you see
A,So that's what the comments were lah
A,So what what did your lecturer say
B,In in fact uhm she didn't comment on the video
A,Then she went on straight on
B,She went on to our activities just now
A,There was an activity
B,There there there was
A,No no lecture
B,Uhm we we have the activity lah yah because we have to so much time anyway only about half an hour
A,You know why because our lecturer was saying that uhm he said most of the time uh the local Singaporean uh students they are always uh remember she said in one of her lecture she said they are impress by those those lect those lecturers who uh who can entertain them
B,Entertain
A,And over and above you know the the content of his lectures so she says this is this one of the reasons uh why because uh she said you you can rest assured that this is one of the uh this these these are the kind of lectures that you can expect if you go overseas uh lectures and they do not take so much you know not like Singapore lecturers
A,They pay more attention to their uh presentation especially with an overhead project uh O H transparencies
B,That's what I mean
B,We you have to listen to the content content to really pick up the interesting thing
B,I mean you can't uh really uhm focus on the visuals to depend on the videos to stimulate you
B,Although that that that played a big part in in motivating you to listen but I think for us we have to be trained <unclear> word </unclear> motivated in no matter where how it's presented as long as the content is good
A,Yah exactly
A,I I mean there's that's way I I felt that the person who brought this issue out was rather childish
A,I would say to think to I mean to think that we need to be entertained in order to have uh lecture properly conducted that sort of thing because I felt that the content was what matters and it was really uhm uhm something that you know is she made use of materials that were easily obtainable daily life and newspapers and all that and I don't think you need to really entertain
A,Of course that will help but I think what what it boils to is uh yourself lah because we're talking about high-level students here
A,We're not talking about uhm lower level students uh I mean
B,We're suppose to be high-level thinkers yah
A,Yah they should think beyond just entertainment value and all that because I thought that that I was actually rather disappointed that they stopped the film halfway because I was just you know she was just getting into the uhm crucial part of it which is uhm you know ideas for activities
A,And I think we need to know about uhm what what what are the different views different ideas they have
A,Because I think if we are to just limit ourselves to what we can uh amongst you know the Asian context and all that then we are not we're being very closed to new ideas
A,We shouldn't think about it that way
A,So it's rather strange that that person should bring it up and say now and then that it's so boring
A,But I think a lot of the students were not really paying attention to the content uh
B,And how does how did uh Agnes Chang react to that
A,Oh yah that's what that's what she said
A,She said there are sadly to say a lot of the local students think that uhm entertainment comes before content you know uh and unfortunately she says a lot the local lecturers uhm content wise is very strong uh entertaining wise is not as strong so we have to look beyond that especially you know if you see yourself as a high-level students
A,I would think that uh I mean it is so shallow to say that entertainment value comes before content
A,I mean it would be fine
A,I mean it would be a bonus if we get a person who can entertainment as well as to give us solid content
A,Because according to to her she says that uh she has once come I mean she she says that the very bright students will straight away know
A,Uh whether you are just playing time by your entertaining and withholding all your content or you have no content to provide
A,That's why you are doing all the entertaining all the time
A,Uhm and compare this lecturer with another lecturer who's really boring but he's giving you a lot of uh content material in terms of the topic so she <unclear> word </unclear> anything
B,So the probably the student is not exercising her critical thinking anymore because if she's looking for that alone and and not on the content what is there to be what is there to develop in terms of the critical thinking part
A,Yah because I think perhaps maybe one one one of the thing is the venue in which they have uhm telecast
A,I mean they have uh tape video on because the screen is rather tiny and and
B,And those uh thing projected on the wall
A,O H P
B,On the screen is not well seen
A,Cannot be seen
A,I I do not know whether that is whether I mean but I think one thing also they should have probably uhm give us a more focussed directed us to a more focussed what why why they're showing this video to us and at least give us some leeway <unclear> word </unclear>
B,Things to look out for
A,Yah to look out for exactly because I mean it's this this video screening was like a lecture instead of a lecture with a live person
A,It's lecture over the video
A,But uh here we are in this small screen trying very hard to look at the the notes on the screen uhm so that maybe <unclear> word </unclear> probably they get a bit discouraged from that
A,But I think uh the summary was good the summary she gave yah she gave one of the I mean one of the lecturers giving uh one of the summary at the end
A,I mean at least it helps us
A,Yah this is actually what we were we were looking at but uhm it was like a bit too late if you missed it
B,But it's quite but I felt the summary is a bit brief in a sense that I thought she I thought she taught <unclear> word </unclear> more than what she has summarised
A,Oh of course she did
A,I mean like there was one section on uhm what you call meaning-centred uh motivate meaning-centred programme or approach uhm which she hardly ever touched which she <unclear> word </unclear> hardly ever touched on it
A,But I think she guess she treat us uh like what high-level adults and uh probably assumed a lot
A,Or she may have thought that what is written on the screen wasn't uhm that important uhm probably more important is the fact that you know we listened to uhm what she has the the person in the video has to share
B,That means that uh she expected us to get more get down more points than what she has summarised
A,Ya I think her summary
B,It's just to confirm what we have summarised
A,Yes more yes that's right
A,It's used to confirm and like we have listened yah what we have written down
A,I think her summary was written there and then
B,Yes I think so like I saw her doing something just now
A,Right
A,She was she was scribbling on
A,Yah so I don't know but so what what what did your lecturer do after the screening
B,Oh we have a very interesting discussion about left-handers and right-hander
B,Yah and it sort of confirm that I'm really a left-hander
A,Why
B,Because because she was uh stressing on the part that uhm that the left-hander they they are more creative although I I don't think I'm that creative but uh some aspect of how I how I exercise my thinking seems to fall in with what she said
A,And what is that
