speaker,speech
A,What is the other dish you want
A,I was thinking of luncheon meat you know
B,This one you took it out ah
A,Actually this one is
B,Or this no need maybe half lah
A,But actually is a waste you know because this one is big
A,This is quite big different size prawn and
B,Well I can put some pork instead
A,Put in a waste uh you use
B,Ya I I'll put some pork for the ca cauliflower lor instead of the prawns
A,Don't know lah you can use all
B,Half lah half lah
B,Even the beans uh are hard
A,Then luncheon meat ah
A,Wei
B,Ha
A,Luncheon meat ah
B,How do you want to do it
B,Fry ah
A,Ah
B,Okay lor
A,I've not eaten for very long
B,You fry the luncheon meat first lah because I need time to cut up the beans
A,You need time
A,I do the cooking lah
B,I thought of a dish
B,You cook one dish
A,You can cook for the rest of the week
A,Ee so dirty
A,How much cauliflower did you buy
B,Also around there maybe smaller piece
A,Okay let's test this thing whether it works or not
A,If not switch for so long it doesn't work
B,Ya
A,Aye what are you doing
A,Aye I fry I fry
B,Okay
A,You have to hang hang
B,If you send send her out of the kitchen ah there won't any noise leh
A,You hang around there do some work wash the dishes
A,Assist me in cooking
A,Well open the can open the can
B,Okay
B,This one do you want to <unclear> word </unclear> ah
A,Give me a bowl
A,Actually I'm full lah after the curry puff
A,Please wash the bowl
B,Ee
A,You know today ah Gregory said if you can uh bring two three million of this new business why not go ahead
A,I'll support you you know
B,Of course
A,So he said you carve your own niche
A,Whatever kind of loans you want to do but I'm afraid lah
A,How
A,Start from where
B,Start from the branches
A,I don't know how could the branch endorse that
B,He don't want the person to be too good also
A,Why
B,Because he won't need you
B,He'll say get lost
B,I'm meeting my target's fine
A,Maybe have to call Kenneth
A,Aye so few ah
A,How
A,Can lah what else
A,Aye actually I don't like that black bean fish you know
B,You don't ah
A,Very stiff one the fish
B,I like ah I I I mean can't eat it all the time but occasionally I like
B,That fish has been selling very well
A,My father likes it very much but I don't really like
B,But that ah you can't put in the microwave you know
A,What what
B,The fish
B,Because it's gets harder and harder and then you can't eat it
A,Then steam ah
B,Ya you you have to try to
A,Ee uh
B,you have to try finish it
A,No but the first time round you gotta heat it up
B,Oh just put in here lor
A,Microwave lah
B,Not very good
A,But it's got a very good pan lah
B,Can lah
B,It's okay lah microwave
A,Excuse me can you go somewhere else
A,My mum used to fry this with what eggs
B,You want to kah up everything
A,No you can't finish <unclear> word </unclear>
B,I think it's good for sandwiches
A,Ya
B,By the way finish off the corn beef
A,You alone
B,I like leh
A,I don't like
B,I like corn beef
A,You know I didn't tell my sister I don't like
A,<Aye you know what Gregory said today
B,What
A,I told you right the table that I prepared and then he didn't see that
A,He just ask me to make a copy for the rest of them and then he didn't keep a copy for himself
B,Ya ah
A,So today ah I just joking said you know
A,No no he said he ask me uh where is your table ah I've been waiting for very long
A,The thing's that I showed it to you what at a meeting that day
A,He say ya but I want a copy for myself
A,Then I was wondering why you took so long
A,So I said but all of us thought you didn't want to keep a copy you know
B,Oh
A,Then he say then I I said as I was quite hurt that after I put in so much effort you don't want a copy
A,Then he said oh no no no no no don't misunderstand I want it
A,Then he said oh next time if you clear our set you must tell me you know
A,Aye he has a lot of experience leh
A,You know he was with the main branch leh for one year as a cadet officer then subsequently he join Bedok branch as second officer
A,Second officer is something like assistant manager
B,Ah ha
A,Then after he was posted to a few other branches to set up new branches like World Trade Centre
A,World Trade Centre is one of highest profit-making branches
A,So eventually they posted him back to retail banking head office ah to clear up the mess
A,He said everywhere he went ah
B,Is the best
A,Is a new challenge and he he feels very slippery one you know but he still made it and he just have to do it you know
A,So he said actually a lot of thing he's not very happy with it
A,He he just bear with them
B,Like having
A,He just have to live with it
B,Having to start from so many ya
B,I think after you have done well increases your confidence and you don't feel wah you know jumpy and all that
B,That's why in the US ah there are lot of people there're special specialise in turn around situation
B,They told me you know something is wrong then they go in they are company doctor or or
B,When the company is doing well and all that ah wah they got no role for themselves ah
B,They're good in problem solving but they're not good in uh you know planning ahead improving on what is a really good you know
A,Oh we have too many fruits you know
A,Aye the nectarines are not nice ah
A,How ah so many left
B,I don't mind eating them but I can't finish
A,It's quite big
A,Which one is it
B,Don't know sufficient or not
A,Ha
B,This luncheon meat
A,Aye must buy this one nah the oyster sauce
B,You want me to cut up more
A,Oh I think enough lah only two of us
B,So it does seem that there is quite a lot of scope for you ah
A,Ya
B,Not really tied down to one function forever
A,He he told me he wants to train me uh in product development as well so that I have a wider scope you know ya
A,He said at the end of the day he wants uh most of us lah to have experience in credit processing means credit checking and then marketing to the new roles and product planning
A,Then he said the new guy that might be coming in will do another major product
A,So I'll be with Jasmine
A,It seems that product quite a lot of work uh
A,It is a very active product
A,I mean the Club Fifty-five plus he organise a lot of things for the old folks you know and the take up rate is very good
B,Of course
A,Because it is an on-going
B,Aye it's a growth market you know
B,We have more and more people ageing ah
A,And I tell you one secret ah not secret lah one bonus points for us is that OUB is very close to CPF Board and if you want to withdraw you know when you reach fifty-five years you can withdraw ex excess uh over the minimum sum and can only withdraw at OUB not any other local banks you know
B,Through OUB ah
A,Only OUB
A,You come to OUB you with the CPF statement stating how much you have in excess over your minimum sum then we'll give you a cashier's order or cash and then at that point in time of course they will
B,Sell
A,Oh why don't deposit into our account
A,So we are the only bank given that
B,right
A,Right ya and because of our linkage with CPF Board ah we have access to all the data-base you know
B,I thought that is confidential
A,Cannot be confidential lah because we are the paying agent nah
A,We we have to have the dividends also and we make use of that lah to send direct mailers
B,It's a growing lah
A,Ya that's why Jasmine has to work sort of like full-time you know on this product and cut time on the the credit procession
A,Aye you don't want to cut into half ah
B,Oh oh for me in this size is is okay
A,Normally I like to cut into half
B,Ya then cut lor
B,These two for me ah
A,Hor the rest I cut
A,It's easier to fry also because the burnt corners
B,That's the differences that we have
A,Are you meeting that Phuah fellow on Friday ah
B,Tentatively lah
A,Okay lor anyway only Thursday ah
B,He may not turn up also
A,Ai ya
B,No lah not that he won't turn up he may cancel it
B,I think he's he's okay
B,Sounds like he got lot of things to tell me
B,This is a lot
A,I must make courtesy
B,We haven't cook
A,I must make courtesy calls to your EDB people
B,Ah why
A,If they have any companies that come to them for help uh I'm sure when you were there did any company come to you and ask you how to go about making a loan
B,No they they they know
B,I mean that that basic things they know
B,I mean if they can't let government know
A,Do you recommend any banks also
B,No we're not supposed to
A,Oh oh
B,Because we maybe you know accuse of favoritism so by big six consulting we are not supposed to leh although we know that that the manager very well and he's supposed to be quite cool lah
B,We are not supposed to because they can come around and and and say that aye you say that lah then we'll be in trouble
A,Aye you have not cook the rice lah
B,Ha
A,The rice
B,Ya lah I have to get excuse
A,Never mind never mind I do lah
A,Oh then how
