speaker,speech
,<I>
A,Great show isn't it
B,Oh yes
B,Ya
A,Great Expectations
B,I like the music a lot
B,Huh you like
A,It's really good
B,Ya
A,Uhm
B,I like the part which where she where Finn was sitting in the gallery and then there was this lady singing soprano
A,Orh
B,So opera music
A,Orh
B,She just comes
B,Ya lor just sings like that
A,I remember you laughed at that part
B,ya
A,Why do you like that
B,Why
B,There's no reason why <{> <[>
B,<O> laughs </O> </[>
B,Very cute
A,<[> <O> laughs </[> </{>
B,I mean I mean she sings like that but the voice sounds like it is from all over the place and the whole thing
B,Ya
A,Uhm
B,Ya I like the scenes how how they construct the things when it's out in the open
B,In the buildings there's always leaves falling even though you don't see trees
A,Oh ya hor
B,Everything just falls and falls
A,I like the beginning
B,Ya
A,The sea so calm and then it was so frightening when suddenly this prisoner just jumps out from the the <{> <[> the the seabed </[>
A,Wah so scary
B,<[> Oh ya ya </[> </{>
B,True
B,Ya
A,And it's very touching lah
A,How someone who is poor and yet so kind at heart you know
A,When you help the prisoner at first and he doesn't just meet him with the with with that what is that thing called
A,The
B,The pliers ah
A,Oh the pliers ah to to break open the the chains you know
A,Ya
B,Ya loh
A,He even brought some
B,Food
A,Food and and
B,Jim Bean
A,Jim oh that was Jim Bean <O> laughter </O>
A,Oh I see uhm basically I think he's very kind at heart lah
A,Finn
B,Ya
B,Tell me do you like the scene when they first kiss
A,<O> laughter </O>
B,The boy the small boy and the small girl
A,Ya it was so <{> <[> innocent </[> the fountain right
B,<[> nice right </[> </{>
A,So innocent
B,So nice
A,Ya
A,Ya
B,3 times it happened
A,Is it
B,First time was that second was in New York the same type of fountain that they first kissed
B,On the third time ah underneath the water again but this time was the pouring the pouring rain ah
A,Oh ya
B,They kiss one more time very passionately
B,Notice the difference the fountain the fountain and then the pouring rain
A,Uhm
B,Ya
A,I mean I mean it's quite heartening to know you know from nothing he became somebody and <{> <[> he he </[> manages to realize his talent
B,<[> Ya </[> </{>
A,In art in painting
B,Ya
A,And so undiscovered
B,Uhm but he he thought he thought the the benefactor was the old lady
A,Ya correct <{> <[> Estella's </[> aunt
B,<[> and <unclear> word </unclear> </[> </{> maid
A,Ya
B,Ya that's why he's doing this he doing this for her
B,He's under the impression
A,Ya
A,He thought that the aunt wanted uhm him to be on the the same level <{> <[> same standing </[> as Estella
B,<[> Ya ya </[> </{>
B,So so that so that
A,They can be together
B,Uhm so it's all along he's under this impression
A,Ya
A,That's so sad
A,Aiyah but I like the first time uh Finn met Estella
B,Ya
A,When she was only ten years old and he was seated there
B,When she was well trained already
A,<O> laughter </O>
B,To be a wah don't know what monster
A,uhm well trained by the aunt
B,Ya
A,She I didn't like her look then you know
A,Wah She really looked so cold and like like a snob like what
A,Finn says
B,Ya
B,Ya
B,I like the scenes lah
B,I don't know why
B,Every every every frame well it's like a picture itself
B,The rustling wind especially the old houses the first part
A,Okay
B,Everything <{> <[> looks
A,<[> so run-down </[> </{>
B,Ya so run-down but yet so beautiful in a way
A,Uhm
B,Everything looks like a picture
B,It's print very very nicely
B,Even the part where the prisoner the final benefactor he died
