speaker,speech
A,The Telecom share offer
A,At two dollars a share its total value is a staggering thirty point five billion dollars
A,That's more than twice the value of the all time favourite Singapore Airlines
A,So just how can you make the most of this offer
A,Or to discuss this I have in the studio T K Yap Director of Peregrine Securities and Fong Pui Leng Investment Analyst of R H B Cathay Research
A,Thank you for joining me this evening
A,Now two dollars a share is this reasonable
B,Yes certainly
B,I think if you look at their P Es twenty-seven times P E uhm by it all judgements uhm it is within the range of expectations the market was looking for a launch of uhm something even above thirty times P E
A,Do you agree with that
C,Yes I do agree it is reasonable
C,I mean it's very much I mean the offer of valuation is very much in line with uh the world market valuation of Telcos
C,Uh I mean Telecommunication Companies uh though it is on the high end of the twenty-two twenty-nine times uh P E range that the all these Telcos are trading at
A,Okay now for the Singaporean investor who's eligible for all three categories A B and C what strategy do you think they should take T K
B,Well obviously uhm category A group group A shares are now uh uh good value
B,I will suggest this uhm going for the maximum number of shares one is entitled to under A and and for C the number of shares one would apply for would depends on one's uh financial background
A,Okay now and group C is the main question is what to bid
A,What should people be bidding for group C
C,Well uhm even though it's at a high end of the uh I mean the range that the uh world type communication companies are trading at I'd say there's still a lot of upside uh given that you know the market condition here is a bit different
C,We have very low interest rate very mild inflation and there's a lot of liquidity in the market
C,Uhm my gut feeling is that it can trade more than thirty times P E up to probably thirty-seven times
C,They will put the evaluation at the two-sixty per share
A,Two-sixty a share
B,Well let's say I think if you look at forty times P E uhm three dollars that's what the market has been talking about that's what the expectations have been
B,For foreign investors who want the stock they have to bid and they would put up the price
B,So therefore you do want the share you have no choice but to join the bidding process not not very different from the way the C O Es have worked and it really comes down to whether you want the share and how bad you want it
B,Uhm Telecom issue adds about thirty billion to the market capitalisation institutions will have to increase weightage if those are tracking the market on the market cap basis in the region and so for that reason either they buy the other shares in Singapore or they put in the bids for Telecom
A,So you've talked about foreign interests what do you expect foreign institutions to be bidding
B,I would say that uh they would bid in excess of three dollars that's just the general feel that's been going around the market today
B,Uhm they obviously feel that the premium would be worth paying for uhm but the there is quite a wide diversity of views amongst foreign institutions
A,Okay now what about the upside potential in the shorter term couple of weeks what do you expect uhm trading to open November first
B,Uh that's a very difficult question to answer if you can tell me how how the market will be trading by then
B,I would the market uh perhaps can be looked upon as being supported by a base of fundamentals and on top of that you have two pillars one's liquidity and one's market sentiment
B,If sentiment excuse me remains liquidity is there
B,I think you're gonna see uhm a very very firm opening price in excess of the cut off price by then
A,What do you say what will the price be in November first
