speaker,speech
,
X,
A,Item number two Mr Charles Charles Chong
B,Uh Mr Chairman Sir
B,I beg to move the sum to be allocated for Head I be reduced by ten dollars in respect of Code I A fifteen hundred of the main estimates
B,Sir I note the Minister for Communications on the twentieth of February this year released figures to indicate that our sea-port is the world's number one three times over
B,The figures announced by the Minister showed that the PAS was the world's number one container port
B,and according to the Minister Singapore is also number one in terms of gross registered shipping tonnage
B,and yet again number one in terms of the number of vessel movements
B,Uh Sir we just heard the Minister remind the House a few moments ago that Changi airport is also number one in the world
B,I would like to ask the Minister how important or necessary is our current obsession with the number one position
B,Uh Sir I do not think many Singaporeans would dispute the fact that in order to survive and to prosper we need to constantly strive to be better
B,However this obsession with the number one position in some cases may be completely unnecessary
B,For example being number one for rules regulations and fines is definitely unnecessary
B,In other cases being number one may just not be good enough
B,Now although the Singapore worker's been rated number one in the world for more than a decade it does not mean that we have arrived
B,In fact there are still many areas that must be improved as pointed by by an honourable friend Dr Ow Ching Hock a few days ago in this House
B,Now Sir if in striving to be the best we can be takes us to the top position should we not enjoy being number one in the world a little more modestly and quietly
B,Now blowing our own trumpet whenever any survey no matter how in insignificant it rates us as being number one in the world may not have very many beneficial effects
B,It may mistakenly convey the impression on our people that we are already the best that we can be
B,However more significantly it may make us more prominent targets for protectionist measures taken by the less competitive and the more envious who may perceive us to be bigger competitors than what we actually are
B,Now perhaps the Minister could give us his views on this subject
B,Uh Mr Chairman Sir with your kind permission could I now take my second cut
B,However before speaking on Singapore's air services agreements I would like to declare my special interest in this subject as an employee of Singapore airlines
B,Sir in the re in recently concluded air services agreements with other countries we appear to be giving away more liberal traffic rights to other carriers than what we receive for Singapore carriers
B,It also appears that despite this very liberal air policy Singapore's carriers still face apparent protectionist measures taken by other countries
B,Now could the Minister comment this issue and let us know what advantage our liberal air policy has on air carriers in Singapore and also on the country as a whole
B,Sir I beg to move
A,The question is that the sum to be allocated for H I to be reduced by ten dollars in respect of Code 1 A fifteen hundred of the main estimates
A,Mr Mah
A,Sorry Mr Harun Ghani
A,You can take both cuts
C,Okay thank you
C,When Telecom introduced new pricing system for charging usage of telephone our level of society felt that the action caused inconvenience to public
C,Sir your Ministry of Communications became a target for this unhappiness
C,However through the survey conducted in December ninety one received seventy three percent of the users would bear lesser than before
C,This relieved the public and less unhappiness heard
C,Sir indirectly Telecom has succeed into getting the public to be thirsty
C,My compliments to Minister of Telecommunications
C,Further to this I would like to know the information pertaining to the public usage of telephone in months of January and February this year
C,If it is invariable with the finding in December and feedback received than the public will more relieved
C,Sir time-based price system indirectly may reduce the profit or may not be profitable to Telecom
C,Therefore how Telecom to reconcile reduction in revenue earned with expansion planned by employing high-technology
C,Sir it seem that there is one more point which cause unhappiness to factory employees who are using office telephones
C,Those who work in factory will not be allowed uh able to use office telephone
C,It would be better if Telecom provide card telephone in factory office so that it can be used by the employees
C,I raise this point because there are factories which want to install card telephone but was rejected by Telecom
C,Second cut Sir
C,Permission
C,This year Telecom is entering privatization and definitely it will provide big program which requires high-technology equipment and services
C,Beside large amount of investment required services of skill level will also play an important role in the excellent services provide by Telecom
C,In view of this will the employee be given skilled training or whether they have been trained and ready to excel in providing such services in future
