speaker,speech
,
A,So how is the thing that night
B,Uhm uhm well I thought it was his best play
A,Can't think of any other
A,Can't think of any play that I really like
B,Too far away
A,Well actually yah actually that's the only play <unclear> word </unclear> I like so far
B,Yah that's the only one I like
B,I'm glad I watched it actually
B,I wasn't I couldn't decide whether to or not
A,I wanted to watch it
A,It's just uhm couldn't decide which day because it's like Shaun Gregory <unclear> word </unclear> you know
A,He said that if there're any good play call him tell me then I want to watch it with you
A,So I said okay so I was trying to get hold of him wasn't in Singapore
B,Oh he went away
A,Ah for holiday
A,When he came he said he's too busy
B,Rashid looks very familiar
B,Maybe I have seen him somewhere before
B,Is he involved in drama
A,No <unclear> word </unclear> probably have no connections with them
B,Ha
A,He has no connections with A F A
B,I don't know
B,Why
B,Am I suppose to have some
A,<unclear> word </unclear> Rashid
B,Oh I don't know
B,He he does look very familiar
B,Well anyway uhm Val's sister was saying that yah was saying that she was very stressed when they started shouting
A,Oh all the
B,Those <unclear> word </unclear> slogan and she said she wanted to leave
A,I sort of guessed it was her uhm when I saw her
B,Oh
A,Because uh
B,I thought you knew it was her
A,I've met her before
B,Is it
A,I met her
B,Oh she spoke to you she call you by name
A,She did
A,I didn't hear that
A,Are you sure she did
B,Aye I thought she did
B,Could have sworn she did Okay
A,Because I knew I know I knew her friend the one she came with who said that she knew Wendy's
B,Was her friend's name Leslie
A,Demi
B,Oh dear wrong
A,So I said hi Demi then I look at her and then at that moment you you and Adrian said hi to us and I said oh okay must be <unclear> word </unclear>
B,Adrian
B,Adrian didn't say hi to her
A,Okay one of you said that
B,Yah
A,Okay lah I'm sorry
B,Oh she doesn't know Adrian at all
A,Sort of figured out <unclear> word </unclear> anything
B,Why did I look
A,So did you all do anything after that
A,You were going for dinner and
B,Well Ting Keat was going for dinner
B,Uh we went to Denny's then at uhm Shaw Shaw Centre
A,<unclear> word </unclear>
B,No but there are four of us
B,Oh I must tell you
B,It's very funny
B,Uhm I decided to just park illegally along the road instead of driving to the carpark and this
A,Where where is this Shaw Centre
B,Oh outside Shaw Centre uhm and all the cars are parked illegally there were all uhm they had all been booked by the traffic police
B,So I slotted in to uh this empty space took out the the you know the theatre the feedback form folded it and threw on my windscreen and just went off to dinner
A,If they don't catch you till you die
B,Uhm yah well nothing happen
A,Yah
B,I came back and there was there was there was this uhm guy who went to his car was just behind mine and he saw his summon and he he just looked at me and and like very sympathetic like oh you too you know like uhm
B,I just took my paper and drove off happily
A,Serious woman
A,And all this is unconcern too
B,Yah never mind
B,Chris will learn something new
B,Well anyway how much more am I suppose to talk
A,I don't know
A,He didn't tell me how long
B,No
A,Uh I think we just talk for a little while more just
B,Okay
A,I try and ask
A,I mentioned this to Kelvin and uh <unclear> word </unclear> and Robin also
A,Uhm Chris Ng's people <unclear> word </unclear> The Action Theatre
B,They're all men ah
A,Uhm Robin should be in the room uhm Kelvin and I were watching Brazil in media resources
B,Brazil
A,The group
B,That sounds very familiar
A,It's a very strange looking strange
A,We didn't finish watching it because I had to come yah
B,So he's still watching it
A,No stopped stopped just now
B,Oh you mean you're going back to continue watching
A,Uhm afterwards I'm going back
A,I'm very tired
A,Got something to
B,I'm very tired too
B,I had to wake up at an earthly hour because my new maid came at eight o'clock
B,You know I I don't wake up at eight o'clock
B,I wake up at eleven so it was hell
B,I woke up and I couldn't see anything
B,I sudden have a blinding headache and I stumbled on the house trying to give her instructions
B,Yah so now I'm still feeling very groggy feel like going home to sleep too
A,Let's go home and sleep together
B,Is that right
B,Uhm I called you yesterday yah and your aunt you had gone up had come to N U S
A,What time did you call
B,Uhm four something five
A,Uhm I should I went to <unclear> word </unclear> place for Deepavali
B,Oh Deepavali yah
A,She's very blur you know
A,I tell her anything she cannot remember
B,The thing was I'd completely forgotten that you were suppose to move in yah so I kept wondering why you had come here on a Sunday
B,It didn't occur to me until night time when I suddenly realise that you were probably moving in or something
A,Well last night I waited for over an hour for the people
B,What time where
A,For the people to come to Eusoff Hall
B,Oh you mean you're in Eusoff not Temasek
A,I'm in Temasek but the people were going to Eusoff
B,Oh
A,Two of them
B,Why did you have to wait for them
A,<unclear> word </unclear>
B,Oh you mean like they had just arrived in Singapore
A,Kelvin had gone to the airport to pick them up
B,How how did he go to pick them up
A,<unclear> word </unclear>
B,Oh and then
A,Uh got a mini van N U S
B,Oh he drove it
A,There is an N U S driver
B,Oh
A,No lah to pick up the people for his hostel
B,So where did they come from
A,Uhm the two people I met last night all came from Canberra and then this morning we brought the two them pass <unclear> word </unclear> one from Temasek <unclear> word </unclear> uhm to the Arts canteen for breakfast
B,Oh ee
A,We're not we're not given like money to like bringing them for breakfast
B,You mean they aren't supplied with breakfast in the Hall
A,No no food at all
B,Oh poor thing so they are all quite blur lah don't know where to go
A,Okay lah these three were like quite quite fun also
B,Are they lecturers or something
A,No all of them sixty
B,Oh
A,I mean they're like there is guy who must be about sixty over then always kena teased by this other guy uhm
A,He said what do you want to go to town with me
A,Then he said no lah on second thought you better stay back and to start writing your paper to present
A,And then the other guy rebutted no I'm gonna wait till I get the programme to see my name on the programme then I'll start
A,He said yah you wait maybe the key speaker then you know
B,You mean they don't know
A,No they're
B,Okay okay
A,What's the time now
B,So how long do we have to be there tomorrow
A,For the opening
A,Is still bloody unfair to <unclear> word </unclear> all the guys <unclear> word </unclear>
B,You man are marginalised
B,What do you think
A,Uhm I think it's okay </I>
A,Extract M3-3 </X>
C,Recording 3
D,Recording 4
D,So you had I'm the fourth person all right
C,Fourth conversation
C,So people go to what do they say <unclear> word <unclear>
D,No I'm doing it on purpose because I know you expect that
C,Don't worry
D,I'm used to this
D,I'm used to this
C,OK
C,Go away
C,Sign this
C,Sign this
C,Say that you don't mind signing this thing
C,If you don't want your name come out OK
C,Then you don't tick it
D,You know what
D,I think <unclear> word <unclear>
C,<O> Laughing </O>
C,Censor
D,No I think he's a great guy
D,Seriously seriously I think he's a great guy but his style of leadership is not suitable for the present generation
D,Seriously I mean I respect the fellow
D,Some more he did repay a lot than the world paid him
C,I see
C,OK
D,OK I'd like to talk about other things
D,OK let's talk about
D,I teaching myself
C,In what
D,Relativity and uh quantum mechanics
C,<O> Laughing </O>
D,Why are you laughing
C,You are doing that for fun
C,It's a hobby
D,I teaching myself
C,How can you teach yourself a subject as abstract as that
D,<O> Laughing </O>
D,I'm a physics
C,Hongkey
C,Hongkey face
C,Don't give answers
D,No I am a physics student
D,I am doing physics
D,Can you read up now
D,OK you are majoring in phylo
D,No it's not phylo
D,Sorry it's phylan right
D,Can you pick up a phylan book of a certain level and be able to understand all these big theos and whatever
C,Because I've done that
D,Exactly
C,But it's easy if something you studied before
D,So isn't that what university education about
D,Training your mind
D,Having the ability now to pick up any book that you want to read and teach yourself
C,Wah
D,No exactly
D,Now physics is possible
D,Right
D,I mean can read anything anything new and absorb new ideas right
D,The thing is it might possible and simple
D,Not it's not simple it's hard
D,But the thing is it's possible
C,Just now when you paged me did you write down your number yourself
D,No I did not
C,It came as 354 0026
C,So I keep calling this family
C,When this little kid picked up the phone and say Mummy and Daddy are at work
C,Who paged me
D,No I never put down my one
D,I just put the double
C,Now it just came out like that
C,That's why I was wondering who was it
C,Paged me
D,Am I supposed to speakers come out with someone ah
D,Agree to the recording
D,Was Singapore is a project of the <unclear> word <unclear>
C,Wah mashiaolah
