speaker,speech
,
A,So how is Lai Peng
B,You ask me how is my week <unclear> word </unclear> all the time
A,Say again
B,No lah
B,I haven't call about the past few days
B,I am too busy the marking scripts
A,No
A,The last time you said you went out with her for lunch something like that
B,Uh that last Sat uh two Saturdays ago
C,Where did you all go
B,Two Saturdays ago we went to lunch in IE
C,Where IE
C,Such a
B,<unclear> word </unclear> a very nice place
A,Oh really
B,I eat lunch is very good
C,The canteen uh
B,After that we walk
C,You just go for food sake
A,Yes the park as I have said
C,Oh the park
A,Strolling uh
B,And very nice place
B,Cozy
C,If we have a car we can go to
A,Botanic Gardens
B,Ya
A,Within reach ah
C,Walk walk to Botanical Gardens
B,Very near only
A,The distance is uh
A,It is the Bukit Timah Campus right
B,Is connected is connected ya
A,Ask you to go along you don't want with me
B,Last Saturday
C,Go along
B,We went for a show
C,What show
B,Godspell Godspell
A,Oh ya ya
C,What is it about
B,It is about the Mat gospel of Matthew
A,Like the what Victoria
A,That kind of production
B,Ya very good local but it is very good
C,Oh it is
A,Local
C,It is not film
A,<unclear> word </unclear> it is foreign production
B,No
B,It is local production
C,It is not a film
B,It is not
A,The original original script is
B,Is foreign but it is local production
C,By
B,Theatreworks or or
B,But it is very good
A,Precisely
A,Anyway it is uh Mount Carmel style lah
B,Ya very very good
A,Choreography
B,Uh the way they make the parables it is very interesting
A,Humorous
C,How come you never involve us
C,You got such interesting show
B,Well I don't know whether it is nice because it is rock musical you see
C,Oh
B,Rock musical
A,You you you should know what I mean
B,But it is just like our Elijah musical sort of music
C,Oh
A,But of course
C,Expensive right
A,As I say
B,Twenty dollars
C,Oh
A,Four movies equivalent to four movies
C,So how was your week
C,You say you were very busy
B,Ya because now it is the mid-year exam so I have to mark quite a lot of papers
A,How many classes you teaching
C,Finish already
B,I have four classes
B,Fewer than other ya
B,The rest have six I have four
C,What must you what must you do beside marking papers as a head of department
B,I have got to compile the marks
B,During exams I distribute papers to the teachers vet the papers print the papers sort the papers
A,<unclear> word </unclear> any work
C,Do anything lah
A,<unclear> word </unclear>
B,<unclear> word </unclear> because it is confidential we cannot let the you cannot let the clerk do all these things these things in school
B,In Hwa Chong no
B,In Hwa Chong we just let the people do it
C,Ya by the way uh Rebecca call me
B,Rebecca
C,Ya from the choir
C,She asked whether any of your JC teacher what to tutor give tutor tuition
C,Uh Econs
A,Six hours
C,Six hours only
B,She uh
C,She needs uh as ASAP
C,Especially two hours this week or next week
B,I <unclear> word </unclear> my colleagues
B,I think they have
