speaker,speech
,
A,Good morning I hope you don't mind my starting now but we have quite a lot of materials to get through today alright
A,Our last lecture on vicarious liability
A,So let's continue there
A,Now last week yah I was starting to go through some of the rules by <unclear> word </unclear> when an act of an employee is done within the force of employment
A,As I said the phrase force of employment is used rather likely used in the phrase
A,You take care and a lot of things <unclear> word </unclear> yah
A,As far as I carry the liability of return this phrase indicates when policy would tend to make an employer liable to the act of an employee right
A,So first we have to define what the employee's duties are that's logically first step in the analysis
A,The next thing is to try to find the connection between what the employee has done and tort to his people complain of and the employer because at the end of the day we want to make the employer liable right
A,Now after talking a little bit about connection I went into some situation because as I say it is the the convention is divide the acts of employees into two basic types careless acts by the employee
A,In other words where the tort arises from a careless act of the employee and deliberate act when the tort was committed deliberately alright
A,Because then show differentiation in these two categories is necessary because it much easier to say that the employer is liable where the tort was merely committed carelessly where the tort was committed deliberately by the employee then the employer has far better chance of escaping liability right
A,That's the conventional classification and I've already talked about careless acts by the employee right
A,Now I'm introducing another category category which I think is useful for our analysis because really there are acts which fall in between the class careless act by the employee leading to the tort and when we talk about careless act here we're talking about careless act within the normal duties of the employee right
A,And then there are deliberate tort deliberate tort committed by the employee for which the employer doesn't tend to be liable
A,There is what I call intermediate position and the terminology is my own
A,This intermediate position has elements of both right
A,Where we have intermediate position like this we're already talking about an employee who has deliberately done what he's not supposed to do as far as his employer's concerned
A,He departed from his usual duties deliberately but the tort arises out of his carelessness right
A,So different from deliberate tort by the employee because the employee did not actually intend to cause harm right
A,It's different from deliberate tort which we're going to discuss in a while
A,It's deliberate from the pure careless tort which I was discussing earlier because here the employee isn't so much acting within his normal duty
A,He has done something that's a little bit different from what the employee sorry what the employer really intended him to do right
A,This intermediate position it doesn't fall nicely into either classification and so I think we can usefully discuss it separately
A,Now I <unclear> word </unclear> there were blank looks last week when I'm was making that point sorry last Tuesday so let's just take an example of what I consider to be intermediate position right
A,A case which should be familiar to you right now from our lectures on Richard on sat Richard statutory duty ICI Chapel right
A,You remember in that case <unclear> word </unclear> was supposed to follow certain procedures
A,They were supposed to follow certain procedures when setting off explosives or sorry when testing connection and things like that
A,They decided not to follow these procedures yah and there was an explosion an injury was sustained
A,Now the injury was not deliberately caused right
A,Nobody actually set out to hurt anybody but there was a deliberate departure on the part of the employees from what they were supposed to do
A,They were supposed to test the connection in a certain way they decided not to do it
A,They decided to do it in a way which they were told not to do it right
A,So this is an illustration of what I call the intermediate position
A,The harm is not caused deliberately but it flows because the employee has deliberately departed from what should be his proper duty
A,Another example of that would be <unclear> word </unclear> also a breach of statutory duty <unclear> word </unclear>
A,Look that up yourself
A,These cases I think you will recall resulted in the employee sorry in the employer not being vicariously liable right
A,There was vicarious the employer's <unclear> word </unclear> vicarious liability there which should be indicate to you that this really can be treated differently from the pure careless act
A,It's very difficult for the employer to escape vicarious liability for a pure careless act occurring as a result of the employee performing his duties properly if carelessly
A,But in this intermediate position it is slightly easier for the employer to escape vicarious liability
