speaker,speech
,<I>
A,Okay
A,what what's uh what's news today
B,Uh I thought of asking you whether you want me to bring your <unclear> word </unclear> you know
A,Oh no later
B,Huh
A,When you're free
A,I don't want it now
A,'Cos I I'm trying to get some uhm want you to get some baggage for our trip you know coming trip
B,Ya now
A,This morning I just I've just got the no no not this one
B,What baggage
A,No the
B,Luggage
A,For our trip
B,So I don't have to get now lah
A,No no not now not now
B,Okay
A,This morning I got some presents for for James and uh James and Clarence and Doctor Chong
A,We're going to miss four weddings
B,Uhm
A,when we go away
A,So uh I'm wrap I've been wrapping presents this morning
B,But I thought I was supposed to write for uh for James <unclear> word </unclear>
B,You've written already
A,No no no I've written already
B,Okay
A,I've got the presents ready and I've written
B,Ya I'll fetch them in in the afternoon lah Huh
B,I'll fetch in the afternoon
A,Do you have James's uh address
B,I I've got it ya
B,Let me see what it is and then pick him up here
B,Uhm James <unclear> word </unclear> seven <unclear> word </unclear> Road
B,Is it right
A,Ya seven <unclear> word </unclear>
B,Uhm
A,That's why your dad used to stay
B,Uhm
A,some one decade ago
B,Uhm
A,Right
A,They must have shifted from Lorong J
B,Ya the last time I saw them was uh some time ago lah
B,I saw them in Lorong J
A,Mrs Chua rang this morning
A,She's wondering whether she's invited to tonight's dinner and uhm I told her that she was
A,Mrs Lim had taken for granted that she was going and there was no need to send a special invitation to her
A,She said anyway she just came back from uh the Rockies
A,And she says that the weather there is warm not cool as we as we thought it would be
A,And surprisingly she said the Rocky the <unclear> word </unclear> where she stayed for two days was also warm
B,Uhm
A,So
B,How long was she there in the Canada
A,Fifteen days fifteen days with her two daughters and son-in-law one son-in-law
B,Uhm uhm
A,And she said that uhm she enjoyed it very much
A,She says the scenery is one of the best and she she also mentioned that she went up to the uh Summer Fraser University and the view from there is excellent
B,Uhm
A,She says the architecture too is good but she doesn't think that that building deserves first prize in the uhm something like architectural uh competi competition
B,Is it
B,When did they get first prize
B,I didn't know
A,It seems there was some competition
B,Uhm
A,Of architectural designs and Summer Fraser University topped
B,Oh that's that's very good what
A,Uhm
B,Huh
A,Uhm
B,Cos our children love that place very much Huh
B,Since they've been there for about four years
A,She says the building is nice but not that wonderful
A,But the view is from there is excellent
B,But I think the <unclear> word </unclear> building is unusual
A,You know
B,Because all these buildings are connected to one another and there's no exposure to the rain and the sun
B,I think that was what <unclear> word </unclear> told us last time wasn't it
A,Ya it seems ya ya
B,Uhm
A,Eh actually we should walk round the buildings
A,We have not walked
A,We have not even been into the main uh building itself
B,Oh we managed to see quite a lot during the convocation
B,Sam's convocation
A,Ya that ya that's the
B,Uhm
A,That's the open space itself but not the the halls and the enclosed areas
B,Uhm we did go in
B,A short while I remember
B,I think that was a few years back
B,Remember or not
A,Uhm uhm uhm uhm
B,Uhm
B,Then we went to ya we went inside the building itself
A,Uhm and then uh my friend Esther she also just came back from I think Melbourne
A,She went to attend her son's convocation in Melbourne
B,How many people will be there tonight
A,Uh probably twelve probably twelve
B,Uhm uhm
A,Uhm that would include the my ex-colleagues
B,Uhm uhm
A,And the three people I went holidaying with recently
A,Gracie uh Cel and Hock Eng
B,And where will it be tonight <unclear> word </unclear>
A,Uh Singapore's Swimming Club
B,Hor
B,Hope won't end too late tonight
A,No I don't think so
A,Anyway you'll be having your meeting
B,Uhm
A,What time will your meeting end
B,I think uh we should end by nine-thirty not uh
B,The latest should be ten but I don't think it will stretch as long as ten o'clock
B,Would it
A,Uhm
B,So far we had the meetings ending only about nine thirty
A,Oh ya ya
A,By the end uh Sam and Karen won't be going with you because they think that uh it's a little inconvenient for Victor uh Vin not Victor Vincent to you know to keep them company till about ten
A,And also Vincent would be actually having dinner at her uhm's his uhm's
B,Uhm
A,place
B,Uhm
A,So they they rang just now to ask me whether I could ask Victor to allow them to use his computer
B,Uhm uhm
B,Have you asked Victor already
A,Not yet
A,I only spoke to Kathleen but then the we we had to cut short our conversation because she had an incoming call at her office you know so
B,So he wants to do it tomorrow <unclear> word </unclear>
A,No tonight tonight tonight
A,I mean if he's unable to finish he says he'll carry on tomorrow night
B,Ya it's more convenient because uh after all they're only a few doors away from here
A,Ya
B,Just a short distance
B,But Vincent's place is too far
B,It's Bishan and I think uh I don't think it'll be very convenient for them to go a few times
A,Ya
A,And also Lucy rang up to ask me whether I would be able to fry some Bee Hoon for tomorrow night's function
B,Not tomorrow
B,Saturday
A,Oh Saturday Saturday
A,That's right
B,Ya
A,So I told her that Hemelia is very new at cooking and she may or may not be able to do a good job out of out of it
B,Uhm
A,So that's for the time being
A,Uh I told her that I would just say 'yes' and if I can think of another dish I'll do that dish
B,But Bee Hoon would be very good <unclear> word </unclear> if she can fry Bee Hoon
A,No she's got Michelle to do some uh sambal sambal prawns I think
A,And others are doing the chicken and the batch <unclear> word </unclear> and some desserts
A,I think I'll prepare some desserts for them also
B,Hemelia can cook the fish ball or the meat ball
A,Uh meat ball ya
B,Can ask her do that
B,She's quite good at it
A,Anyway they want a staple
A,Bee Hoon is a staple
B,Are we expected to be here on Saturday night
A,Well they ask if we would be like to be home
B,Uhm
A,They want to include us in the dinner but
B,Uhm
A,I don't know
B,I see
A,We'll go we'll have our swim in the afternoon and then we'll see we we don't have to rush back for the occasion
A,But if we are home we'll join them
A,If not we will see what we what else
B,Will it be for the Regional Fellowship Group or the Christian Education Program
A,No no no no this is for the CEP Christian Education Group
B,Uhm
A,and they are expecting around twelve people
B,I thought you told me about twenty people
A,No twenty are in the list of uh participants
B,Uhm
A,But twelve will be coming for tonight's uh to Saturday's function
B,Uhm uhm
B,So we have our swim first in the afternoon right
A,Uhm uhm
B,And then let us take our time coming back
B,Will we have dinner first
A,Ya
B,Or shall we join them for dinner
A,Uh it's up to us it's up to us
B,Then we should
A,Uhm
B,But if we join them for dinner that means we have to come back at a certain time
A,Uhm uhm uhm
B,Huh
B,Whereas if we just stay on in the club for a few hours and we can come after they finish their dinner
A,Uhm ya
B,Huh
A,That's right
B,And we can join them for the meeting
B,Right
A,What meeting are they having
B,I thought they are having a meeting aren't they
A,Is it
A,I don't know
A,I thought it was just some uh
B,Just a get-together
A,Get-together
B,I'm sure there will be a message uh
A,Ya
B,Sure somebody will be giving a short talk lah
A,Uhm uhm uhm
B,Perhaps Vincent will be giving a short talk
A,Uhm I don't know
A,You see he didn't mention that
B,Uhm
B,So Alex will be <unclear> word </unclear>
A,How's your Alex
B,Alex will be in the CEP <unclear> word </unclear>
