speaker,speech
,<I> <X>
X,
A,withdraw his amendment <unclear> word </unclear>
A,Amendment number two thirty minutes Mr Chng
B,Mr Chairman Sir I beg to move that the sum to be allocated for head to be reduced by ten dollars in respect of code fifteen hundred of the main estimates
B,Sir my subject is uh fixing of airline fares
B,Sometime last year about twenty airlines which fixes air fares in Singapore in a cartel called the Intra-Marketing Program collapsed in the process
B,uh air fares to London were literally halved what it was
B,But for the last several years in nineteen uh eighty nine there was a different program called market development program which again form a similar airlines uh to regulate set minimum prices for air fares
B,All this fixing of air fares out of Singapore is to the disadvantage of the consumers the Singaporeans especially
B,This fixing of air fares leads to ridiculous <unclear> word </unclear> whereby it's cheaper for Malaysians to travel from Kuala Lumpur to Singapore and to London than for Singaporeans to travel from Singapore to London
B,All because of price fixing in Singapore
B,Sir I don't think this uh switching is tenable
B,I believe that the Minister should do something about it
B,Perhaps let me quote what he said in uh fifteen of January nineteen ninety in reply to question on deregulation of uh the oil prices
B,Uh may I quote from <unclear> word </unclear>
B,Sir He said at that time
B,Deregulation encourages competition among oil companies
B,It forces them to operate efficiently and to be more responsive to the needs of the consumers
B,It allows the free market to determine the real price for the product
B,and it's therefore fair and economically rational
B,The government does not regulate the prices of food transportation or other basic necessities in Singapore
B,the competition to bring down prices and prevent profiteering
B,So my question to the Minister is that this fixing of airline fares has been going on for a long time to the disadvantage of consumers
B,and my uh particular question is also a general one is if in the event whereby a fixed number of suppliers of goods comes together fixed prices to the disadvantage of consumers
B,like if oil companies come together to fix all the prices what will be the Ministry's stand whether he will apply administrative pressure or will he move a bill in Parliament to prevent this happening Sir
A,Question is that the sum could be allocated for head or now head could be reduced by ten dollars in respect of code a fifteen hundred of the main estimates Mr Khoo
C,Mr Chairman Sir I'll like to declare my interest
C,I'm a staff at the uh NTU with the views I express today will be entirely be mine
C,Sir the government has already committed to giving more money for R & D eventually up to one percent of GDP and and uh in the near future up to five percent of GDP
C,This money can be a force for jacking up productivity or it may be so much money down the drain
C,How to measure success and failure in R & D is very subjective
