speaker,speech
A,I think we should not start with by comparing with far larger countries with with far greater resources
A,It's always a matter at the end of whether you finally make the profit so these are the first steps and of course there will be failures there are going to be many more failures but we should not be deterred by it
A,But I was going to come back to Mr Onmae's point that uh we should concentrate on services which of course I think is an area that we should be in fact uh focus on but I do dispute the point that in manufacturing industry we are not competitive
A,In all manufacturing industries if you if you try to uh examine various facets of it there are areas in which Singapore will be competitive <X>
A,Martin </X>
A,I think selling out is not the uh right point here
A,I think it's getting yourself a mesh or getting yourself a a group into a bigger base to go into the global market because going global is uh not something that simple
A,As uh what uh Kent said earlier that Singapore can put itself uh together with the whole region as the capital city but the problem here is we have still this border despite what we talk about
A,The borderless world nations are still nations so there are still barriers
A,But the day might might come as we talk about the free trade uh area where Singapore could actually be the capital and as what Wee Hock said earlier the infrastructure and all the pluses that we have could be made use of uh to our benefit
A,So for Singapore companies when we team up with larger uh companies or when you seek the path of a a listing for instance to get more capital is to equip ourselves for globalisation
A,So when you companies uh teaming up or uh selling out to bigger uh group is because of the products that they have that they are ready to globalise and you need to take that path <X>
A,Martin </X>
B,Yah I I I tend to agree with Dr Onmae that you know there is a need to emphasize the other aspects rather than pure manufacturing
B,If you look at Singapore's history where have been good
B,Where have we been strong
B,We are good traders we are good builders of domestic we have built a very good lifestyle for ourselves
B,We are good infrastructural people No reason why we shouldn't continue to do these things but I think the more important thing is to emphasize that we are a city state
B,We are not a nation in a sense of a nation having lots of hinterland lots of resources we don't have that
B,We need to compete therefore in narrower areas
B,I don't like the word globalisation
B,I think that's too big a word but I would be very happy say one of our newspapers acquired one of the Maxwell group newspaper tomorrow
B,And there's no reason in the world why we shouldn't think about doing that kind of work
A,I think Singaporean within our culture there are certain products that can still be globalised
A,I don't see why McDonalds should be McDonalds and pizza should be the only globalised food products
A,Chinese food noddles uh paos and uh even Peking ducks uh Singapore food industry has gone into the roasting of ducks for Singaporeans
A,Let's hope that they go abroad and sell it you know to the Russians
A,Lots of hungry stomachs out there <X>
A,Martin Dr Onmae Martin </X>
B,I I think it's a paradox about it in the sense that uh we've been around as a nation in a sense with a free independent identity for about twenty odd years
B,Therefore we cling to this need to keep our individualism we keep talking about our ethnic roots
B,But the other point that I think that Dr Onmae is getting at which is perhaps more important is that we are a city we are competitive with many other cities in the world
B,To do that you begin to move into I suppose this word globalisation where our bankers for instance some of our bankers among the best bankers in the world
B,One of the world's top traders in foreign exchange resides in Singapore is a Singaporean
B,We have got good accountants
B,We've got good lawyers
B,What we have to do then is to draw the line and say what is needed to keep our identity as Singaporean
B,I think our Prime Minister mentioned you know 'char kway teow' might be the emphasis to what makes us feel Singaporean
B,We need to draw the line between what is Singaporean and what is the need to keep us competitive as a global city
B,The more we develop this idea of a mobile international urban elite where people move in and out across countries the more we will capture good people coming to Singapore
B,And no reason why a a good film director might not one day come to Singapore because he likes the lifestyle here and uses this as a base from which to do his business for the a marketing man <X>
B,Martin </X>
A,I would advise you when you want to globalise to go into that country and hire a bright young guy there who will probably be cheaper and I can still achieve my objective as an entrepreneur <X>
A,Martin </X>
A,Not necessarily within a globalise country and a globalise state come people work for for international companies people work for for salary for <unclear> word </unclear> for career goals and so on so long as you manage him properly
A,And there are companies in Singapore who have got a lot of offices and operations abroad who hire the locals
A,Nothing wrong with that
B,I think there's nothing wrong with that except that we want to give our younger executives more exposure abroad so that hopefully they in time to come may lead other companies may break out on their own
B,And perhaps this is where the contacts of name national values against international competition comes into play
B,Partly our Singaporeans feel comfortable in Singapore but the the common problem that is being state stated is the issue of say things like bilingualism
B,If my child must learn Mandarin if I am posted to China I suppose that's not a problem or Taiwan but if I were to be posted somewhere else and if my child doesn't pick up enough Mandarin then there could be very serious for his future I suppose
B,So I think we have to make a trade-off here in Singapore
B,I'm not say that by by reason of this we should give up bilingualism <X>
B,Martin Dr Onmae Martin </X>
B,I'll like to raise a point that you know for instance our students who go to a country like say the States they do very well there and also many Singaporeans do move outside Singapore
B,I think your generalisation might be for country as a whole but if you think of Singapore as a city with clusters of people I think we can make our executives move a lot out of Singapore
B,The policy is less orientated towards elements such as say the educational issue which is linked with national values
B,So I I believe that there are many opportunities for Singaporeans to go abroad and that they can survive in the tough competitive world
B,Many of our bankers have lived outside and they have done quite well when they went out <X>
B,Dr Onmae Martin </X>
C,I think finding the money is one thing the the thing to look at might be that you are talking about two groups of uh business
C,One is for starters so for starters probably you really need seed money where the risk is higher
C,The other group will be for what you said about the 'pao' uh sellers who has already a business going has proven some success and wants to first regionalise
C,So I think that group is where the venture capitals should come in and the at the current state they don't take such big risk probably to look at it and take a bigger risk and actually help them out uh via a packaging a franchise road
C,Uh that would might involve uh lesser capital
C,Or actually finding them a business partner
C,And I think the thing for Singapore businesses to do now is probably to look at alliances look at grouping themselves together and then the seeking the market out because the market place outside is not uh as simple as what Kent said earlier during the Japanese days where they could uh sell a poorer or more inferior product because the market place at that time is freer
C,The uh market demands for the goods are much larger than today
C,Today the competition is different so we should look at Singapore now going into the next lap
C,The first twenty-five years is pretty simple <X>
C,Martin </X>
C,Oh during our times as I have said earlier in the early seventies we started in seventy-one the demand is greater than supply and you just need to work a little harder
C,Opportunities were plenty Today the situation is different
C,At that point in time to start a capital you need to start a business you need very low capital
C,You could actually pass your hat around and get started
C,Today you're talking about millions of dollars
C,We started off with uh only twenty thousand dollars
C,So it's a different ball game so we could see that opportunities are no more the same
C,The uh stage of uh development is totally different now
C,I agree with Kent we are such a small population base hardly three million so we cannot be champions in everything
C,So maybe <X>
C,Martin </X>
A,Well I I think the test of an entrepreneur is finally his ability to find the money
A,Sure bankers have to be conservative
