speaker,speech
A,You can sit here if you want
A,I can't see that
B,Where
A,Okay so you had more time to prepare
C,Yah
A,What do you think are the what do you were are the problems with section five which have either been solved or not solved
A,Can we just go through a list of them David
D,I think there's still the difficulty of <unclear> word </unclear> that issue if you
A,Okay
D,Use the <unclear> word </unclear> 's evidence to quote
A,Okay so so take so try to think of it as a kind of a a structure okay
A,I mean number one you must know the cases prior to the amendment
A,What were the problems with this thing prior to the amendment okay
A,And then has each one of these problems been solved by the <unclear> word </unclear> Amendment
A,If so how if it hasn't why or has it created new problems I mean I mean that's the basic structure which which I want you to look at
A,Okay you you say it hasn't solved the framing of the issue of question why
A,<O> cough </O>
D,Because there's there's been no direction made out as to uhm how you <&> telephone rings </&> how you frame the issue
A,Hello yah hi Debbie nope no why on what how about yourself not coming uh not coming is it
A,That's what announcement do you want
A,Okay I'll ask her you don't want them is it
A,Michael is doing a lecture
A,Uhm ya I think
A,Okay don't don't don't too much
A,It's semi-terrorism
A,We'll tell Michael okay
A,I'll tell him whether you need them but uh ya it's okay
A,Bye Okay framing of <unclear> word </unclear>
D,Uhm
A,Are you still reading that one
B,No I just I need the three act the acting one
A,Uhm you should read the other one lah
B,Uhm
A,Which I'm sure your have read
B,Uhm
A,Okay yes David go on
D,Because uh compared to the prior to the amendment there's an an uh new <unclear> word </unclear> and a and amendment uhm there's there's no additional instruction laid down as to how you should approach and frame the issue
A,Okay so you you're starting out by assuming that framing the issue of question is a problem uh
B,Uhm
A,I assume
D,Yes
A,So will you think that there're different levels of framing the issue
A,At certain levels if you frame the issue it could possibly question of issue <unclear> word </unclear> other levels no
A,But what do you think uh Su Ann
A,Will you have problem
B,Not very sure uhm I think it depends on which approach you want to uh you want to take
B,If you set the actions approach which seems to be the favourite approach nowadays then you don't have to
A,Uhm you see that's one way of actually without looking at the <unclear> word </unclear> amendments trying to solve the problem within the cases itself
A,That that's one way of seeing
A,Well the problem only exists under Lon and Dalton's approach
A,If you look at <unclear> word </unclear> 's way of framing or frame the issue of question then the problem won't exist
A,Anything
A,And and how would you do it yah
C,For acting's approach got to oh you know what <unclear> word </unclear> all is
A,Ah okay that that could be a problem or okay that that see that's a problem which will not exist for uh would never have existed under <unclear> word </unclear> 's approach
A,But now exists under Atkins' approach
A,And the problem is even if you were to say that okay that that's the first first difficulty right framing of issue of question
A,Let's go on to the next one
A,We'll sort of follow from what you said earlier on
A,Number one Atkins if you follow Atkins approach in framing the issue of question I want you to know the meaning of multicarlaw
A,That has not been settled
A,Of course unless the legislative said we leave it to the cases to decide I mean basically it's the Common Law that <unclear> word </unclear> that gives us law
A,Not really satisfactory but but you know there's been an entire range of dicta right
A,Some cases say well mercantile law's not the same as law merchant then you've got <unclear> word </unclear> <unclear> word </unclear> <unclear> word </unclear> and the and the earlier ones I mean <unclear> word </unclear> the whole range of definitions from mercantile law plus you see under Lord Dalton's approach this would not have been a problem at all because the law there would have meant English law
A,Okay but if you take the words with respect to those matters as having qualified the law with strictly to with strictly to mercantile law then again the definition of mercantile law becomes important you see which again is non-settlement yah but the law any problem Siew Hwa
A,The law with respect to those matters
A,Was it necessary
A,Any anything it solves
E,Uhm the word law itself
A,Be that the law the applicable law see you covered the <unclear> word </unclear> you covered the definition what about the applicable law
A,Has that been settled
A,Was it a problem as the amendment have
E,It's still a problem
A,<O> cough </O> Why
E,Has it has it to do with the section
E,You're talking about written law
A,No no no not that section
