speaker,speech
A,Actually what's wrong lah you know
B,With what
A,Being down with illness for a while
B,Good break ha
A,I don't know
A,Haven't tasted like pain
B,Aiyaks
A,And illness
B,<unclear> word </unclear> ya
A,For some time you know
B,Uh huh Good experience
A,Not that
A,I don't know I'm not tsk
A,It's there's a it's not that I want it but it's like
B,You ya don't really mind even if you
A,Ah I'm I won't be awfully upset lah
B,Ya uhm ya
A,I'll just be sick that's all
B,So long as you know that it's not like life or death
B,You know
B,I mean you know that you're going to pull through it that's alright
B,If you know you're <unclear> word </unclear>
A,Even deaf also I don't know
A,Uh I mean if if if I'm the one who's going to die it's not so bad you know
B,Uh huh
A,If someone I love or or
B,Uh huh
A,Someone I know is dying that's more painful
B,Oh
A,But if you are going to die yourself it's it's alright lah
B,Uhm
A,It's not so bad
B,Uhm
A,So that's why
B,I see I see
A,Actually uh so I I wondered why I brought it up as a prayer item
B,Uh huh
A,Because deep inside I don't
B,Like not really concerned
B,I really hate it
B,Huh <unclear> word </unclear>
A,uhm It's not like I'm very frightened you know
B,Uhm
A,Chicken pox
A,I am very frightened because of the marks that leaves behind
A,Vainpot
B,Ya ya lah
B,That's it lah
A,Cos' I am vainpot
B,For me for me dying would be like uhm tsk terribly self-centred but I don't think they'll be able to manage without me
A,Uhm
B,My family
A,Uhm
B,You know I mean it's like that so I
B,People have asked me you know whether you prefer uhm your husband to die or you to die first and all that and I've always said better he die first
A,Uhm uhm
B,Because I think I can take it
A,Oh
B,But I think if I die I don't think he can take it
A,Oh
B,You know you know what I mean
A,Wow
B,Ya you know so that that kind of a thing
B,So I I I don't understand this thing when you were saying
B,I mean I don't see it the same way
A,Oh
B,like in the sense that it's okay if I die you know
A,Uhm
B,To me it is not quite okay if I die
A,Oh it is so different uh
B,Ya
A,Maybe
A,I don't know mine is more like an escape you see
B,Uh huh
A,If I die tsk aiyah
B,Uhm uhm
A,you know I mean
A,Okay lah
A,Life is okay you know
B,Uhm uhm
A,But I'm not crazy about life you know what I mean
B,<O> laughs </O> Ya ya ya
A,Uh I mean
B,I think ya okay
A,There are a lot there is a lot of emptiness although there's a lot of fun and and meaning
B,Uhm
A,Meaning in it as well lah but you know
B,Ya
A,Quite bad lah actually
B,Ya I don't know
B,Maybe you'd have to go through that you know <unclear> word </unclear>
A,Ya
A,Don't know
A,But I'm very frightened when people hor I I like I love
B,Uhm
A,In the family and things like that if they should die uh I find that harder to take
B,Oh
A,Than if I myself find that I'm terminally ill
B,Ah but I I don't know
B,I dread to see their ah their their their suffering like that you know <unclear> word </unclear>
A,Ng ya
A,That is why because you can't do anything
A,Oh you mean their suffering if you die
B,Ya ya ya ya
B,That that no no not not only when I die but to for them to see the pain that I'm going through
A,Ya ya ya
B,That's to me even more painful than probably what I'm you know
A,Ya
B,Experiencing
B,That is how I see it lah
A,Uhm
B,At this point in time lah
A,Actually actually for me uh pain is not so bad you know
A,I hate it when it's it is scars
B,You got a high threshold uh
B,Huh
A,and itchiness uh
B,Is it
A,Itch you know I can't stand the itch
B,Uh huh Uh huh
A,But I can take pain
B,Is it
A,Uhm I can't take itch
B,You have experience like you know a <unclear> word </unclear>
A,Ya very bad pain
B,Oh
A,I have uh or sometimes I've got this abdominal hernia
A,Sometimes the pull is very bad
B,Oh
A,But uhm but somehow pain is better than itch
A,I hate itch
B,Ya it's unbearable and it's it is embarrassing to have to scratch
A,Ya I know
B,Ya I think that is because
A,I think I am very vain
B,Ya
A,I hope to live through life classily lah you know
B,Ya
A,Even if it is short uh
B,Ya lah ya
A,At least if you are if you can live through it quite stylishly uh
B,Uhm Uh huh
A,It is okay you know
B,and die with classy also
B,Uh ya sort of
A,Ya
A,I mean don't like
B,Ya
A,Ya
B,Ya so that the last memory of you is still
A,Ya that's right
B,This you know
A,That's right
B,Such a talk
A,So frivolous uh
A,I'm so terrible I'm so frivolous Rachael
A,I can't help being frivolous
B,You're being honest
A,Aiyoh so frivolous
B,<unclear> word </unclear>
B,I don't know whether I'll be able to admit that okay if it were true
B,Ya but I guess I do want the good things in life too uh
A,Ya
B,But not so concerned about what people think of me <unclear> word </unclear>
A,Uhm so
A,Maybe it's
B,It's alright to scratch for me
A,For me it's not what people think uhm
B,Uhm
A,of course that sometimes is important
B,Uhm uhm uhm
A,but it's how I like to look at myself you see
B,my own self ya
A,I don't like to see myself as
A,Like sometimes you sit at home and then the old habits come up
B,Uh oh dear
A,The the like like you know you you pick your nose or you or you dig into your toe nails
B,<unclear> word </unclear>
A,You know you dig into your toe nails when you watch TV
B,Uh
A,Aiyoh then I suddenly look at myself from outside sort of like distance myself from
B,Uh huh
B,And you don't accept that
A,My existence
A,And I just despise myself you see
B,Don't like that <unclear> word </unclear>
A,Ya
B,It's it's reminding me of Hui Li before she had chicken pox
B,She was rather vain you know
B,But then she had chicken pox that which left the scar in the middle of her nose
A,I know
B,Hey you know she sort of came back and and had to laugh about it
A,Ya
B,No choice
A,No choice
B,Ya
A,Quite terok uh
B,Ya quite terok lah if you are that kind
A,Ya
B,<O> Sighs </O> so much <unclear> word </unclear> the <unclear> word </unclear> the <unclear> word </unclear>
B,Uh ya
A,<unclear> word </unclear> it's quite a funny conversation right
B,Right ya
B,Ah there was an article today in the papers about uhm this guy his surgeon who uhm had a pain himself in his abdominal area and he went to all the tests
B,And uhm you know they really put him through <unclear> word </unclear> plenty of tests and then he had to diagnose himself
B,And it was like you know uhm appendicitis lah but I don't know
B,I don't know what point I'm getting to actually
B,Got no point uh
B,Just talk about pain and death lah <unclear> word </unclear>
B,Real pain he says
B,Appendicitis is real pain
A,Ya ya ya
B,Ruptured appendicitis
A,Ya that will
B,Real pain
A,No uh some pain some type of pain are very scary because you don't know where you're going
B,Ya I think that's it
B,You don't see an end to it
A,Ya
B,You know
A,That's right
B,That's why it's scary
A,That's right
B,Ya
A,You don't know what the outcome would be
B,Uhm
A,Otherwise if you expect it
A,Uh it's not so bad
A,It's no good
A,I mean you don't feel good but
B,Eeee I wonder if I would
A,But it's not as bad as you know some
A,Just like when you're when I was on the air-plane
B,Uhm uhm
A,and the the my ears were very painful
B,Uh huh ya
A,Ah you don't know
A,It it's okay it was it was there for like five to ten minutes but it lasted for about twenty minutes
B,Oh
A,but during the time I couldn't I I begin to wonder whether it would <unclear> word </unclear> any you know actually go off at all
B,Ah
A,So that was quite frightening because
B,Ah
A,you wonder if it's going to build up into a
B,Boom ya
A,Explosion then your your ear-drum bursts you know
B,Ya
A,that kind of thing
B,Ya
A,But toothache is fine headaches are fine
B,Eee headaches are terrible
B,To me headaches are terrible
B,It's like whoa I I I really rather die
A,Migraines are terrible
B,Ya
A,Ya when I have them it's like
B,What's the difference
A,Oh there's a big difference you know
B,I never know
B,No I I never know the difference you know and I mean I don't know whether what I'm having is migraine
A,Migraine
B,migraine
A,Or
