speaker,speech
,
A,But first Singlish on TV
A,With me tonight the people who featured prominently in the recent debate Elaine Ong an undergraduate
A,Elaine wrote to the press last week to say that Singlish should not be used on TV
A,Sidney Wyse a newsletter editor wrote in to agree with her
A,Jacintha Absheganaden entertainer and presenter of Mum's Not Cooking she disagrees with both of them
A,They have slug it down on the papers now we'll get a chance to hear their views direct on TV
A,The question is should we say can we use Singlish or Singlish can or not
A,In any case you're wondering why we're talking about this night
A,Here's why
A,<O> Footage </O>
A,Fairly provocative comment from Kerpal
A,That's a good starting point for our discussion this evening
A,Elaine let me start with you
A,Some people who read your letter to the press to the paper say that uhm you come across as someone quite ashamed of Slinglish
A,Is that a fair comment
B,Uhm firstly I like to say that I don't believe that there is such a thing as Singlish
B,What you call Singlish I would call bad English because a a term like don't shy uhm do you consider that Singlish or bad English
B,What's the difference
C,Who's the arbiter here of of uh of that
C,I mean uh are you saying that don't shy is you're saying don't say don't shy is it
B,Is it bad English or is it Singlish or are they the same thing
C,Does it matter
D,It does actually
C,Why
D,You see when you say don't shy
C,But if I said to you uh Sidney if I said to you uh join me join me don't shy
D,Well that's different
D,Now when you say don't shy it's it's uh it's not correct it's improper and you let you have not actually <unclear> word </unclear>
C,But are you considering that the context in which I'm saying it
D,Well then you may have to explain that to to the viewers
C,I am an entertainer and I am the presenter of a show
D,Well as as an entertainer and a presenter you have two things to think about
D,One children two adults
D,As adults we are quite comfortable with that such languages But as as
C,Language
D,Language I meant
D,Uh but with a child you have a serious problem
C,No it's not my problem Sydney
C,I'm just an entertainer
C,As an entertainer I'm allowed to suspend belief okay because I may not be acting or presenting as myself Jacintha I may be presenting a persona
C,Now that persona within the parameters of the show uh is allowed to uh take on a certain things which are part of entertainment
C,Now entertainment is about magic
C,It's about uhm there are a lot of children now in Singapore who believes that if they go on the living room carpet uh they will fly
B,But I don't think so
B,I don't think so
D,Is is it about gibberish
C,Sorry
D,Is it about gibberish
C,Is it about gibberish Sydney
D,Yes yes
A,Well let let me put it this way
A,Sydney may I may intervene
D,Yes
A,Uhm I think your concern is really very much uh whether children will misunderstand will be misled
D,Misled
A,Is that is that your
B,I don't think children can make the difference They can't they cannot differentiate
A,Okay
D,Growing children would have a a problem there because they will take it as the correct English
A,Will children take it to be the correct English
B,Yes they will
A,Uh what would be the role of parents in trying to direct them accordingly
D,But can you imagine the parent spending every other second correcting their child and say don't follow this don't use it
D,This is incorrect than what the <unclear> word </unclear> show
C,There are many informal situations in the home where Singlish is used
C,You see I feel very much that this discussion is kind of passe really is uh we're we're being a bit old-fashioned here in discussing discussing Singlish in the first place
B,No I think there's a time and place where I use to speak
D,There is a time and place precisely
A,Okay okay let's let's take about that time and place for discussing it
C,The context
A,Uhm so you talk about context and perhaps you can also talk about motivation you know uh why is this person using Singlish and why using this particular thing programme or uh as or or or discussion live discussion as a forum Let's discuss that
A,What did what is appropriate
A,Who decides what's appropriate
C,Uhm that was my question to you
A,Yah
A,Elaine
B,When you said appropriate what do you mean by
C,He asked the question
A,Yah yah I mean for whom is it appropriate
A,Who decides whether this is permissible or not
B,Maybe you should have a body that actually regulates
A,Another body to regulate
D,Not another body
D,I think before you even initiate you
C,I don't think we're talking about language here you see
C,I feel very much that Singlish is not about language it's about a subculture
A,Okay Ja Jacintha maybe we should let uh Sydney complete his thoughts
D,Yes uh I think before we actually initiate uh a programme we have to seek uh the opinion of the majority how they would react
