speaker,speech
A,What about Anthony
B,No I thought you would have given him a call to ask him to come down so that we can record his voice as well
A,No because uh he said
B,Teo is back
A,Easily with two people because can't distinguish
B,Who is who
B,But
A,You're not supposed to speak to him Chris
A,He can't answer you anyway
B,Oh I'm so sorry
B,Okay let's talk about your love life
A,Oh please
B,Let's start with you
A,No no no no nothing so private to go on tape
B,But we are anonymous what
B,They don't know who we are
A,Not really the biodata is there
A,Okay let's talk about something neutral lah like what have you been seeing uh what shows have you been seeing
B,Can I have some red chilli yah as well
A,What shows ah
B,How am I gonna eat with this thing down there
B,Want to push it back
B,I think even the people serving us will have problems
B,They will be so careful
A,Can I have green chilli as well the red chilli
A,Sorry
B,Why don't you start first
A,Of course I will
B,What did you do over the weekend
B,Let's start
A,I asked the question first
B,Uh I played tennis
A,I'm talking about the shows that you have seen
B,I asked okay
A,You're obviously not very good lah at answering questions
B,Of course not why should I answer your questions
B,I didn't see any shows
A,How sad
B,Over the weekend no not at all
B,The last show
A,Taste like a rock you know this bread
B,Did you see any show
B,Have you seen Sleepless in Seattle
A,He predicted that question or the answer
B,Oh no or the answer is it oh no I'm so predictable
A,Poor thing you
B,Not bad
A,Very funny your system very bad your your office
B,Why
A,I I I I called up two times right
A,The second time I got you already
A,Then they still ask you for <unclear> word </unclear> calls
A,Very bad very bad
B,No because we have two people answering so one will have taken the message but she didn't give it to me straight away
B,So you called up and the other person would have answered and you know she will he will she wouldn't have known
A,And you were always on the phone lah
A,I called up four times already
B,Hah today four times
A,Once I I I called her and she said would you like to wait
A,She's an appointment
A,Okay so I got to you right
A,I got through
B,Yah you spoke to me and then
A,Yah then after that uh after that I called up again you were engaged
B,I was on the phone okay then you said will call back
A,Yah then I called back uh
B,I was still on the phone
A,No no no you you I got through to you lah but you were on phone and I just waited for awhile
B,Oh okay
A,So a lot of business lah
B,Oh that was fast What did they do
B,Why is it so fast
A,They just they just poured the gravy over
B,Uhm I don't know whether it was business
B,Some of it was business some of it wasn't business
B,It was mostly social calls
A,So your life is very interesting now lah
B,Yes
A,Can tell us all about
B,I'm not telling not with a tape-recorder here
B,Not with a third person a stranger in our midst
A,I think it's very hard for him to keep quiet
B,Yah
A,We're trying so hard to involve him
A,Anyway the
B,So what did you do over the weekend
A,I must eat very quickly because <unclear> word </unclear>
B,Oh Collin wants to eat very quickly
A,They're only two tables away
B,So
A,So must finish
B,Why you must finish at two o'clock
A,Must finish before two o'clock
B,He doesn't keep track what does he
A,Of course he does
B,He does
B,Since when
B,Never
A,No lah he gives dirty looks lah
A,Anyway
B,What did you do over the weekend
B,Yes you didn't answer my question
A,Weekend very interesting now Deepavali right
B,Oh you had you went to a friend's house to practice practice singing then after went see uh what show is that
A,What show <unclear> word </unclear>
B,Showing in Cathay one
A,In the line of fire
B,In the line of fire
A,Wow wah you're not supposed to say anything
A,I knew it
B,Couldn't resist
B,Yah it's good right
B,I enjoyed that
A,Actually I'm quite deprived you know
A,That's the only show I've seen so far
B,Aye you didn't see fugitive ah
A,Oh I did uh two weeks ago
B,That one is very good too
A,Someone said that this was better than fugitive
B,No I find fugitive better
A,Difference lah
A,No let's talk about this singing practice
A,It was it's supposed to be we're supposed to perform on the fifth of December
B,For what
A,At a church lah
B,It's not it's not Christmas yet what
A,No it's not Christmas yet but they call it uhm what uh The Cornerstone Cafe or something like that
A,It's something like Hard Rock Cafe
B,Where're you performing
A,you they they put they sell food and everything right
A,It's a church
B,Your church ah Baker Road
A,No no not at my church some other person's church
B,Oh
A,I don't know where it is lah
A,I haven't found out
A,So uh we're practising a few songs lah
A,Have you heard this song called Sifuni mungu
A,Sort of African song
B,Ha
A,So it goes it goes like
B,What does it mean
A,What does it mean
A,It means uh praise the lord
B,Oh praise the lord
A,All creatures of the
B,Where did you get this song from
B,Is it
A,It's from this album by First Call
A,So suppose to start and then we're supposed to uh to sing it and then there's one part the men just goes hum hum hum hum
A,Quite fun
A,You must hear it
B,Okay
A,Oh then yesterday I went to to see Jimmy's shop
B,Shop
B,What shop
A,The Nexis
B,Ha he has a shop there
A,He has got a shop he has got a shop he has uh got a few uh sort of rack there lah selling Greyhound uh clothes
B,You mean he's promoting Greyhound clothes
A,Yah
B,Since when
A,Quite wonderful right
B,Looks wonderful
A,You know Greyhound the the the brand
A,Have you heard of it
B,Yah the the the American
A,From Thailand one
B,Is it from Thailand
B,I thought it's from America
A,But I don't know where it is from
B,It's like those baseball kind of like T-shirts
A,No no no this one is like uh crunch grunce look or grunt
B,Grunce
A,Grunce look
A,So went down there then
B,So he's got shop there
A,I I met two friends there you know
B,He's he's what he's supplying Nexs ah
A,Uh he his his he sort of rented the the shop space
B,Oh okay
A,And then uh
B,From from Tangs ah
A,Yah and then he's selling lah
B,Oh
A,Part of Nexis
B,Oh okay
A,So we went there and then I met two friends there
A,Sheng Kwai you look out of place
B,Why
A,Because I got yah my my tie and all that right
A,Then you know the the place suppose to be for young people
A,The clothes are very like
B,Very uh trendy type
A,Very trendy sort right
B,Very
A,Not say trendy lah but it's it's that kind the grunch look
A,I mean you can't imagine me having the grunce look right
B,No matter how hard you try
A,Yah
B,So oh okay so he was there
B,Jimmy was there
A,Yah Jimmy was there and then after that we uhm I I bought some clothes from him yah
B,You bought some clothes from him ah
A,Those that are not so grunchy
B,I'm surprised Sheng Kwei
A,But don't be
A,So oh then after that we out for dinner with two Hong Kong friends of uh
B,Jimmy
A,Jimmy's uh partner lah
B,Is his partner from Hong
A,Guess who came along
B,Who
B,Who
A,Aileen Tan and
B,And
A,And uh Clarence Cao
B,Oh no
A,Chow or Cao
B,Chow is it
B,Clement Chow
A,C A no no Clement Chow
B,No Clarence uh
A,No Terence
B,Terence
B,Don't know don't know his surname
A,Cao is it
B,So you were mixing
A,I can't speak now
A,My mouth is full of bread
B,So you were in the company of the
A,Stars
B,Stars right including Jimmy
A,One singing star two acting stars
B,I'm not so sure about the singing stars
A,We went to Boat Quay
B,Where which one
A,The house of Sudanese
B,Oh I was there yesterday for lunch
A,Oh for lunch lah
B,For lunch not for dinner
A,We could have sat in the same spot
A,I'm doing most of the talking your turn
B,No
B,Oh last night okay last night I had dinner with this client at his house
A,Interesting
B,There's nothing interesting about that but it's a beautiful house
A,For the person
B,He's a English man
A,Oh
B,No no no no
B,He he's a English man right and this is off uh Upper Upper Bukit Timah Jalan Kampong Chantek but it's right deep inside you see and it's like it's almost like there are no more houses there
B,I thought for a moment I thought I got lost
A,Very scary right
B,It's very scary and then it was late at night and then it's like the the number of the houses are not lighted and there was no any nearby houses and I was going to make a turn back you know when I thought oh well when I saw this little sign
B,So I drove up and then it was his house with his name
B,Then I sort of drove up
B,Beautiful
B,It's huge you know
B,It's really huge and it's like God this is like it's like and it's got swimming pool and then it's like and then we were dining outside
B,He's got this
A,Only you and him
B,No no no twenty odd other people
A,Oh that's a party lah
B,In a party yah lah in a party
A,Well very happy you leh got such a big client
B,No no no no
A,If you help to sell his house already commission can kill you already
B,But he's not gonna sell his house
B,I mean he I don't know how
B,I mean he probably did it up very nicely and it's like uhm this like courtyard kind of thing
B,It's the main house and then there is annex with a kitchen and all that
B,Then in between there is this like uhm bar with with with chairs and all that and then he put
A,Has a swimming pool all around it
B,Then no yah and then swimming pool one side and then the other side it's he put uhm it's the garden actually and he put the long table for us to sit and then it's it's it's got it's got like a skylight kind of thing
B,It's glass and you can see the moonlight so it's like dining outside but actually it's I mean it's not
A,Inside the house
B,Yah but it's not really inside but it's covered you see
B,It's like in the garden and yet it's covered
B,It was really nice
A,But can use like uhm it's a the the bar in the middle of the pool so you can swim swim
B,No no no it's not it's not that big a pool
B,Actually quite a small pool at the side but it's like
A,But it doesn't matter about the big pool or small pool but but quite vogue right to have a pool
B,No no yah no then the bar is like and then he's got fridge and all that and he's all he's got all sorts of drinks
A,How's well security will be a problem right
A,Because he can't close the doors
B,No I mean he no no no no no it's just yah he can't close the doors
B,No the thing is he can close the one going to the main house where the living room the bedrooms all are <X>
B,That one I mean they have got doors It's this one outdoor but it's just a bar and all that kind of stuff And it's very beautiful it's like typically English it's like sprawling grounds right and it's got lots of uhm plants and all that
A,But it's a prime target for for robbery
B,No but it's the middle of nowhere It's like I mean it's like deep inside It's like in the middle of nowhere it's like you won't believe you're in Singapore with that kind of sprawling kind of grounds and then of course he decorated it beautifully It was like oh
A,So how
B,So how what
A,What are you doing about it
B,What what am I doing about it What's there to do about it
A,How's your Chendol Too rich right
B,What's that red stuff Oh jelly
A,It's it's if you have it just uh after a full meal you can die because it's so 'gelat'
B,I'm sure you can still have it if you
A,Can we have a transcript of this speech
B,Conversation
A,I'm I'm sure it's gonna be very funny
B,No there's nothing funny about it
A,But it might not it might it might sound very ridiculous
B,Why why will it sound ridiculous
A,I mean it might it might read very <unclear> word </unclear> I mean when you speak it it's okay
B,Yah when you actually see it in writing it's uh
A,Yah When can it be finished One week Tomorrow so fast
B,You want to see it is it
A,Not not really tomorrow lah I don't really need to see immediately but
B,Let's not dis deviate from the conversation
A,But normally it's it's easily it's easily to to I think transcribe one female voice and one male voice rather than two male voices right So not too bad You're not really touching your food not <unclear> word </unclear>
B,I have to talk you see
A,So that was what happened yesterday lah quite fun lah Tonight we're supposed go for disco
B,Hah what disco
A,But I can't go lah
B,So what else is there to tell Social life No no love life
A,There's nothing happening in that the department
B,Why not Why not
A,Because I'm not allowing anything to happen
B,Why Aren't you looking for someone
A,I think it's time to censor the tape switch off
B,Let's not uh
A,Wrong line of questioning
B,No Oh you feel uncomfortable is it
A,Let's talk about let's talk about Anthony
B,What about Anthony What do you want to know
A,Have you been in touch with him
B,I saw him on Saturday
A,Yes
B,We went out and went out for dinner and then well we played tennis in the morning Then
A,Oh yah I was supposed to join you all right
B,Yah and that poor Douglas and uhm we met later for dinner there was about six of us and then I asked him to go this party
A,Who who's the who are the other
B,Ah
A,Li Leen all those
B,No no no he didn't know them so uhm oh well there was Mona anyway uh I asked her so because uhm I got invited to this party one of my Australian friends lah threw a house-warming party so I said why don't you come along lah I said it's gonna be boring probably but uh said come along anyway so they were all quite game So they came along so we had dinner at Dynasty Hotel before we went So we were gossiping as usual gossiping about you
A,Tell me tell me
B,Do not ask I'm sure you don't want this to be on tape right
A,No
B,It could prove embarassing for you </X> </I>
