speaker,speech
,
A,What
B,This is most unnatural right
A,Can you uh can you speak as well
A,You can't
B,We try to manage
A,Aye you going into <unclear> word </unclear> Straits Times or Newpaper
B,Uhm Straits Times ya
A,Straits Times
A,Which beat
A,Do you know which beat you'll be doing
B,I've no idea Because I I I haven't met them yet
B,You see tomorrow will be first time
B,But I suppose it's gonna be just one interview unless uhm unless they want me to see somebody else
A,No
A,Have they already uhm told you that you're accepted is it or
B,No no no
B,It's it will be
A,Oh an interview I see
B,Tomorrow it be a last hurdle I suppose
A,Ah ha ah ha
B,It's just that I I went for the test
A,Okay
B,Ya
A,A lot of people leaving that's why
B,Uhm I suppose it's quite high
A,Ya the attrition rate is very high
B,But not as high as SBC lah
B,SBC is worse
A,SBC ya I suppose so
A,But the
B,Let's not be bothered by this okay just treat it very informal
A,Ya
A,He's the one know who's making everything
B,So how's life
A,Okay
A,Haven't seen you for years
B,Ya since Raffles Hall days right
A,I think so ya
B,You were at Raffles Hall right weren't you
A,I was I was
A,But your you went into teaching right
B,Still teaching what
A,Our frank told us you quit
B,Well
B,ST is my ticket out of teaching
A,When it happens lah
B,You know Pauline right
A,Which Pauline
B,From Newpaper
A,Pauline as in
B,Pig-tail
A,Pig-tail one
A,Oh okay
A,Ya I know
B,I just bump into her uhm at Wesley church
B,Uhm I think she's full-time with uhm with uhm a church
B,Not Wesley
B,We we met there for a seminar
A,She's working
A,She's a full-time worker
B,Ya
A,Serious ah
B,Ya
A,So unlike her
B,Is it
A,Ya
A,Are you are we talking about the same Pauline or
B,Ya pig-tail Pauline
A,Uh specki
B,Glasses ya
A,Very uh
B,Looks like she came from China
A,very jumpy uh
A,Very bubbly sort of
B,<unclear> word </unclear> class
A,Ya ya ya ya
A,It must be her lah
A,Anyway ya it's her Newpaper
A,Oh she is there
B,You were there together right
B,For a while
A,That's good
A,Ha ya ya we were
B,Who left first
B,You right
A,I left first
A,She's back
A,She was there
A,I think about four years
B,I think she joined them when they started
A,Ya I was there with them when they started too
B,<unclear> word </unclear> were doing the launch right and everything
A,Ya
A,We were doing the launch
A,He she was with me
A,She was with me through uh
B,out through ya school of journalism and all
B,Ha but I heard that it's quite bad
A,About what
B,School of journalism
A,Of course
B,Why
A,It's fallacy
A,Doesn't teach you anything
B,Well in that case they should scrap IE too
B,It's a bigger fallacy
A,Ya ya correct
A,I I can't I think uhm I think IE is worse
B,I hope this is not going to be like you know
A,Uhm actually
B,taken against us
A,You know because the I don't know lah
A,I I really couldn't stand it you know
A,I
B,Were you there
A,I was I was
A,I told them this is it this is the last straw you know
A,Why A friend of mine and I went
A,We wanted to hand in this assignment early you know because the date due was something like twenty-ninth of April
B,That's going to be a problem because most of us wanted
A,Ya we wanted to submit early right
A,You know our our the the department told oh you can't
A,You we don't know where to put it
A,Please come back on the twenty-ninth
B,Ya
A,The the tray the box or something is not here yet you know
A,Can you imagine
B,Is it Rita Skuya
A,Uh it wasn't
A,No because when you submit you submit through the administration you know
B,Ha ha
A,If you remember your sub you submitted
B,But you see they are they are given like different secretaries you see to to handle
A,Ya ya ya
B,I noticed that
A,I don't know which which uh secretary
A,I can't remember her lah
B,I noticed she had a space crisis
A,But no that's so silly isn't it
B,Don't you have to serve the bond right
A,Ha I escaped it
A,I didn't sign it
A,I left before I signed it just before I signed it
B,So how long were you in IE
A,About three months I think
A,It's about three or four months right before you
B,Enough to to fiddle to know what's it feel
A,To know ya
A,Oh that's crazy
A,I mean you know there was this lesson that we go through that they teach you
B,How to make transparency
A,Ah and oh how to use the blackboard
A,That's the worst
B,How to use the chalk
A,how to use the blackboard that was like
B,I skip the lesson
A,Uh please divide into four
A,Then can you write in this fashion <unclear> word </unclear> or not
B,Ya ya ya
A,But how could you skip
B,I skip I skip lessons
A,Oh you skip lessons ah
B,Because you see we have the benefit of like past uhm student past year student telling us about what to skip you see so
A,Ya and we were the guinea-pigs
A,What what we've to go through the whole everything
B,What batch were you
B,Eight-seven
A,1987
B,That's the year you graduated
A,Ya
B,That's the last year right
B,Without bond
A,Uh no no no there is a bond but you know it's sign mid mid way through the course
A,It's not right at the beginning
B,No but at our time they make us sign right from beginning
A,Oh they got smart
A,No lah but 1987 was a very bad year if you remember so there were a lot of people applying to to to
B,What about Newpaper
B,How's it
A,Newpaper ah Newpaper was fun
A,If if I had to go back to full-time work again I think if I had my way that would be the best
B,So you left primarily because of your
A,Because I got married
A,You know how you you are you're going to be ready right for the horrible hours
B,But excuse me this is the this is the you know we we're even to have a book publish on women
B,Women In Singapore
B,Uh most women
A,About the other women
B,Ya most women are ya most women are like you know either they're single
A,No lah
B,Or they're you know they're
A,Let me tell you lah
A,In Straits Times most women are either single divorced married again
B,Or they're not straight
A,Or they're not straight
B,That's quite true so far
A,I'm telling about us from reporters you know
B,Ya
A,The the the sub-editors are not like that because they lead pretty regular grave-yard hours you see
A,Because they're always on grave-yard so they can at least have some order to their lives
