speaker,speech
A,Can I have your first question please
B,Kube from Wan San news agency
B,My question is to you Clement de Souza
B,Now in your interview with the SBC radio on election morning you are quoted as saying that you wouldn't mind losing one or two single seat constituencies
B,Now four opposition candidates have come in is this because the opposition candidates were better qualified than the PAP candidates or is it a sign that Singaporeans want an opposition in parliament
A,Well I have decided that Singaporeans have uh taken up Mr Chiam's argument that you need to have opposition in parliament to check the government it's also a sign that uh the candidates there are comparable to ours and the electorate have returned those candidates who in their view appear to be good MPs
C,Whether it is indeed so will be seen when these MPs take up their duties
C,We are convinced that we have had good candidates and we fielded the best team we could find
C,The electorate felt that the opposition candidates were plausible that they spoke well and they presented themselves well and decided to give them a try
C,Well we'll see what they can do <X>
C,question in Chinese </X>
A,Uh I'll try to understand the best I can in English and if I miss out on some points uh either Teng Cheong or Loong can answer you possibly in uh Mandarin
A,Uh you wanted to know uh what is this work of psychology frankly speaking I find it difficult to understand
A,Good economic growth no difficult issues programmes which have benefited the people not just over the last three years but over the last 26 years and that this should be the outcome
A,I also thought that the belief in this open consultative style of government and that they were encouraging me and my programme and yet the percentage has gone down and we've lost uh 4 seats but for those 4 seats which we have lost if we going into details perhaps there are local reasons it is understandable if there's this mood for wanting to have some plausible opposition members of parliament so I can understand why we lost uh Hougang Bukit Gombak of course Potong Pasir and uh Yishun Central
A,But uh I cannot understand the results in Eunos there is not a case of 4 strong candidates against us we have two ministers of state in Eunos Dr Tay Eng Soon Sidek Saniff and two very good MPs Charles Chong and Chew Eng Chee
A,Chew Eng Chee has been working on the ground for many years and it's Eunos which worries me not Bukit Gombak or Hougang because if I'm sure if we look into the reasons in detail we can find an explanation but Eunos as of now I just cannot understand and I'm fearful 'cos I cannot understand
A,I've challenged uh Jufrie openly on the use of religion and race to win votes
A,PKam PKMS candidates also invoked religion and they had had a good votes too so I think the signal has been given to many people outside that the use of communal and religious pulls can win you votes
A,That's what I'm more worried about tonight apprehensive about the future that the loss of 3 or 4 seats where there could be an explanation
A,Now whether there will be any change of government policy
