speaker,speech
,<I>
A,Okay how
A,Concept plan done
B,Which concept plan
A,The one with Theresa
B,<unclear> word </unclear> give me the end of the week
A,End of the week
B,I told her to give me just a a very rough storyboard
A,Oh we still looking at the rough storyboard were we
B,No no no no
A,<unclear> word </unclear>
B,Ya ah but starting to be <unclear> word </unclear>
B,I think because she just she just handled her her scripted for Theatreworks
B,It's gonna be put up in June
A,Ah ha
B,Did I tell you <unclear> word </unclear>
A,But I know she's doing a play lah
B,So she very very stress
A,She she took part in that in that uh writer's
B,Ya
A,Thing right
B,That's correct thing
B,And suddenly that <unclear> word </unclear> to the whole that he wanted her to do yours
B,The thing in June
A,Ya because ah Prof said that when he comes back he wants to do
B,When is he coming back
A,A write-up itself
B,When is he coming back
A,He said end of the month
B,Can
A,Ya and
B,Oh ya I was so stress I'm not going to get my pay this month
B,Very irritated
A,No lah really when you you leave they it takes because they take sometime to clear all your
B,I didn't know
A,Your account
B,I didn't know
A,Because you see when you leave right they have to check with all the departments
B,Ya lah
A,To see whether you have any outstanding bills or not
A,And if you have then they clear the bills with your money first
B,That's why
A,Then whatever remains it's then forwarded to you lah
B,I <unclear> word </unclear>
A,And good luck to it
A,Can get all your outside stuff right
B,Not yet
A,They don't pay you so soon right
B,That's right
B,But I'm going to chase them lah now chase now
A,You're behind schedule you know
B,<unclear> word </unclear>
A,Sixteen around sixteen one suppose to have production meeting and all that
B,But uhm
A,I'm thinking of asking uh
B,Has have all the the cast been notice notified
A,No don't know yet what that's why
B,I mean like In-a-chord
B,All this sure
A,In-a-chord knows about it
A,But they see Patrick can't confirm with me whether they they can take part or not because he has not been able to contact everyone in the group
B,I saw this uh the Angmohish-looking guy
B,What's his name Simon or Andrew or something like that
A,Quite dark is it
B,No no no no that's Cecil
A,<unclear> word </unclear> uh Cecil
B,The other man the fair one Angmohish-looking guy
A,Angmohish
B,Ya he seems uh tanner
A,Tanner ah
B,Andrew Simon Either one of them
A,Andrew
B,Andrew right
A,Okay Andrew
B,I saw him the other day but outside lah
A,No Patrick wants to do
A,Uhm he feels that In-a- chord will like to come back and and and help
B,What's Patrick doing now
A,Just finished what his honours
B,Oh ya lang right
A,Ya so he's waiting for results lah
B,Oh ya <unclear> word </unclear>
B,Wednesday I told the dancers to come at eight thirty
A,Good
B,Can uh I don't I I <unclear> word </unclear>
A,Are you going to bring lights or not lamps and all that
B,Ya can we
A,Uh we must get it ready before and <unclear> word </unclear>
A,Because so far Shao Ann hasn't come in and told me what he wants
B,No I think Shao Ann Shao Ann came here with <unclear> word </unclear>
A,You I know I was here
A,Then he came in and sat down
A,Then I thought he was like <unclear> word </unclear> uh casual visit sit down
B,Because we tried to get him we couldn't get him
A,Was so angry
B,Is it
A,He was there then he said I'm supposed to meet Zaini at twelve I said what
A,Have to go and check out the rehearsal
A,I said they have already left what
A,I I I distinctly remember you telling me that you going straight to the JC and then
B,<unclear> word </unclear>
A,Coming in later or something like that right
B,Ya
A,So I told him that your already left
A,Then he like no no no no
A,Zaini told me twelve o'clock
A,They would have call me and inform me
A,I said okay
B,We we did
A,He came
B,<unclear> word </unclear>
A,Late or not eleven
A,So you were late is it
A,Eleven-thirty
A,Then he waited till twelve
A,You didn't show up twelve-thirty <unclear> word </unclear>
A,Then in the end he went for lunch uh
B,You went to lunch with him
A,Ya
B,Aiyo
A,Then he decided to go back home <unclear> word </unclear>
A,Just simple lighting lah
B,Ya
A,I told him the only elaborate ones where he requires to have some kind of shadow effect is your Agreement right
A,Then all the others we can just make do with whatever lights they have
B,Ya
A,So he said okay
B,Even if I mean worse come to worse just me a full
A,Ya lah just
B,Just a full
A,Illuminate the place
B,Ya
A,No lah I think it'll go to be very simple
A,JJ doesn't have uhm elaborate dimmer system when lights
B,No school has that
A,None of the schools have that
B,None
B,But AJ is is okay because some schools you can't get access to go the other side of the stage you know
A,Oh
B,JJ
B,It's impossible that's why I don't want to go down
A,Quite good know
B,Ha
A,Window town
B,Is it
A,Ya they have uh back passage
B,Ah Outram stage very good
A,<unclear> word </unclear> space and <unclear> word </unclear>
B,Outram's Outram stage has got like Kallang Theatre size
A,Ah
B,Deep very deep
A,Can go round
B,Ya it's very nice and the it's dark you see because the windows all covered
B,So you can do all sort of things
A,It's like auditorium
B,Lights are a bit primitive lah but at least you can
A,You still have
A,They have a dimmer system also
B,They don't
B,But they got CD player and all
B,I mean sound sound wise is good
B,But I think even if they don't have the dimmer system
B,At least can add lights and have a difference to it
B,Rather than the other school halls where the windows are all so bright and you can't <unclear> word </unclear>
A,The lights won't have any effects lah
B,Ya
A,Especially it's a school-hall
A,It's very bright even if you switch off the lights
A,In fact uh if if the place is very bright I rather not use lights
A,I mean coloured lights just use the the normal one
B,Ya
A,It looks better
B,Because I think for <unclear> word </unclear> these these colours will probably not work as well as say red or yellow
A,It be it appear too diffuse
B,<unclear> word </unclear>
A,You didn't read your article ah
B,I didn't I have not
B,People just told me about it
A,The article was quite good actually
B,Is it
A,Yeah
B,What did it say
A,Very well written
A,At at times it was
B,I didn't meet her know
A,Confusing <unclear> word </unclear>
A,You didn't ah
A,Then
B,She just got most of the info from Victorian and the and then she she spoke to me on the phone for about about five five ten minutes
A,Because it's interesting
A,The the lead article right uh when you started out the article they had this statement saying that uh you know Zaini <unclear> word </unclear> bah bah and then left a a regular paying job
B,Oh like that
A,Devote his time to dance
B,That that angle is it
A,Okay so it started out like that
