speaker,speech
A,Okay now in the previous many lectures and we concern ourselves with the the movement of solute in a single phase only
A,We say how would the solute be transported from the bulk solution or bulk <unclear> word </unclear> to the interface or to the place where it ends
A,We never said anything about what happen after that so we only concentrate ourselves with one single phase but mass transfer processes always involve some you know significant changes to the solute that you have so actually we have normally in in chemical <unclear> word </unclear> system multiphases and we can only consider a cup a two phases at a time how the solute move from one place to the other
A,Now for each phase involved there is what we have assumed the film theory and this film theory imply that the transport of molecule from the bulk into the uh to the interface or to the place where the two phases separate and we assume by the film theory that the major draught concentration draught or the major change in the concentration within the phase is confined to a single film and that's why we call it the film theory right
A,And uh we relate this to our diffusivility and from there we relate to what we call a term call mass transfer coefficient
A,Now today we are going to continue with this and say how when this solute is then is brought to the interface separating the two phases what happen after that
A,Will the solute go into the second phase and if it goes into a second phase what happen
A,That's one thing second thing is what happen at the interface okay
A,Now for this interface mass transfer it relates to as I said to many many different chemical engineering processes
A,Let's take for example the gas liquid system now here we are concerned with a particular solute in this gas and in the liquid mixture
A,Now we have a gas containing a solute which we want to remove using a solution in other words we want to the solute from the gas to go into the solution
A,We have what we call absorption A-P okay A-B
A,Now here the ab and ad are two different thing and this actually is is subscripts of not subscript what the word called pre prefix of a English word stemmed from Latin roots uh
A,Ab means by ad means two so here ab absorption is the solute from the gas is absorbed by the liquid by the liquid whereas in the third case where liquid-solid we have adsorption gas-solid too I forgot to put the one
A,I should not put the liquid there I should put a uh fluid fluid solid system will be an adsorption
A,Adsorption means the solute is being taken onto the surface of the solids okay
A,Now this gas liquid if we have a liquid and we boil it up or even not boiling we if the uh if the gas phase that is in contact with the content less solute at equilibrium with the liquid then the solute in the liquid will then come out we transfer from the bulk uh liquid into the to the interphase and from interphase out into the gas phase
A,Now liquid liquid liquid liquid here we if we have to have a interface we must have immissible liquid in other words the liquid cannot mix each other so they become two phases and they are both in liquid state
A,Now here we have what we call in motion invisible liquid solid a movement
A,Now here we have relate to our processes call the extractive processes solvent extraction which I think I don't think you have done any experiment in that that will be in third year so solvent extraction
A,So liquid solid we have absorption dissolution in other word the solid the solute in the solid will then dissolve in a liquid okay
A,Now very important concept here is mass transfer will only occur if that is a departure from equilibrium whether it is in a singlephase or cross-phases okay
A,Now in a gas phase or in a vapour phase we can describe our composition in terms of Y-A which is the the uh ratio of the partial pressure of A divided by the total pressure that is given by Dalton Dalton's Law and he says summation of this partial pressure is equal to total pressure that's what we can find the composition in that way and this will be molar composition
A,And Dalton Russ which Rasult says that it is a simple relationship to the solute concentration in the other <unclear> word </unclear> in a liquid phase
A,So in P-A partial pressure is equal to Y-A-P over X-A
A,Now this is ideal system
A,Now non-ideal system of course we have I think in term of dynamics you already study about this activities
A,You cannot use X-A you must use activities and activities of course related to the activity coefficient and so on
A,Now Henry's Law Henry's Law is strictly is a very special case is strictly apply to only dilute solution or to solution which contains very sparingly soluble solute so so that the partial pressure is directly proportional to the concentration of the solute
A,Now this the second two relationship with Dalton Raoult's and Henry's Law describes the equilibrium relationship between the solute in a liquid and a solid in a gas phase okay
A,Now this is for the gas liquid
A,Now for the liquid liquid I just put the example for the gas liquid here for the liquid liquid same thing happens except that X-A and Y-A are now referring to the two liquid phases okay and this is what we call liquid liquid equilibrium relationship but they are not governed by the same law
A,Now the solid liquid the solid fluid now you have heard about adsorption you have heard about adsorption isotherm
A,The adsorption isotherm is a equilibrium relating the solute in a fluid and a solute absorbed onto the solid okay so that is the Demure
A,You have done that haven't you in your thermodynamics
A,No
A,Demure fixed law
A,So those are the fluid solid equilibrium
A,Don't be so stern
A,Don't worry about <unclear> word </unclear>
A,Now that part when you translate you have to remove this
A,They look they look so tense normally they are not like that your influence
A,Normally they were laughing and smiling okay anyway
A,So now we've come back to this the relationship now you must have wonder why did I talk about equilibrium
A,Now if you have a transfer from one place to another definitely there must be some relationship between the two phases and since you have a interface that equilibrium relationship most probably I say first most probably occur at the interface
A,Now through research and all it has establish that no matter what happen at interface at interface the composition of one phase is invariably in equilibrium with the second phase at the interface
A,Now there's some work long time ago regarding this phenomena and there's one research worker claim that there's certain departure
A,He call it the kinetic molecular departure but then the departure is so small that for all purpose and intention we say that it is at equilibrium and this make life very easy for design engineers okay
A,Now with that let's look at the composition diagram for the different model
A,Now we join the liquid the the film theory for one single phase and since now we have two phases
A,We have two film so we call this as two film model and this is first proposed by Lewis and Whitman
A,Each film is describe by the film theory regarding the transport of the solute from the bulk to the interface
A,This is the <unclear> word </unclear> separating the two phases and the other one the phase two is sort of described by similar ways and this is our concentration profile
A,Now here we find that the diagram there depicts the movement of A from the gas phase to the liquid phase and C-A-I P-A-I are the composition relating to the two phases at the interface and <unclear> word </unclear> that they are related through the equilibrium relationship no matter whether it's liquid liquid system solid fluid system or gas liquid system okay each one has its own type of equilibrium relationship
A,Now this conceptually P-A-I is not exactly sitting on the interface okay it's a little bit removed from interface it is the partial pressure of A at the interface just floating above the interface and the concentration C-A-I is just immediately in the liquid phase at the boundary condition at the boundary itself and together they maintain that relationship
A,So the the uh rate of transfer from the bulk of the of phase one to the interface is then described by this concentration jug within the film itself and it moves into the liquid phase after it has gone into the liquid phase or into the phase two
A,Now if phase two is liquid A when get from the gas into the liquid phase has to become a liquid state <unclear> word </unclear>
A,Now that becomes that join into the A in the liquid phase or in the phase two and then you move into the bulk solution
A,Now if the gas phase and the liquid phase are in motion and in constant motion and if P-A-G and C-A-L are constant in other word it is a dynamic system if they are constant then there will be a steady state whereby the rate of movement in the gas phase will then be equal to the rate of movement in the liquid phase
A,Now which is not a dynamic system
A,If it is just a batch system let's say you bubble gas into a liquid station and uh liquid which is stirred but then the liquid is not moving nor out of the system itself then the bulk concentration of the gas will decrease because more and more being absorbed into the liquid and then the liquid concentration through this absorption will then increases and there will come a time when the bulk solution will then appear together at the equilibrium concentration and the gas phase we were saying decrease to a concentration and this will then be at equilibrium in other words the whole system is at equilibrium there is no net transfer that is only for a batch system
A,So a batch system that movement is transient state
A,At steady state it is at equilibrium okay the gas concentration the solid concentration the gas phase because now there's no movement the bulk and interface and the film will be the same so that concentration will then be at equilibrium with the liquid concentration
A,Now in chemical engineering processes we are dealing mostly with steady state phenomena so this particular case illustrated here is of imp of importance
A,So here now we say N-A-Z that's the amount of A transfer in phase one is related to K-G times P-A-G minus P-A-I
A,Now this K-G as we said it is a mass transfer coefficient
A,Now the unit N-A will depends on how you define K-G alright
A,If you define K-G based on the unit per square area then N-A will be <unclear> word </unclear> per second per metre square in S-I unit
A,Okay P-A of course it is impartial pressure so your K-A must convert that partial pressure into the <unclear> word </unclear> of places right
A,So here your units are very important
A,Now for phase two similarly we have K-L C-A-I minus C-A-L
A,Now K-L is the mass transfer coefficient in the liquid phase
