speaker,speech
X,
A,Amendment number seven Mr Ho
B,Sir I beg that the sum allocated for Head R be reduced by ten dollars in respect of Code R fifteen hundred of the main estimates
B,Sir the arts and culture in Singapore is undergoing a renaissance
B,There is a long awaited and welcomed breath of fresh air
B,The National Arts Council has in a short six months been catalytic in in in initiating new activities and raising Singaporeans' awareness of the arts to greater heights
B,All these augur well for Singapore for culture and the arts are windows to the soul of a nation
B,They have a unifying effect a rallying call
B,When we speak of enhancing the quality of life of Singaporeans an avowed aim of the Next Lap
B,a development of the culture and arts is a vital component activity
B,As a university don I've long recognised the abundant creative talent in Singaporeans particularly our youths
B,I'm extremely pleased that this talent is increasingly becoming evident having the space to flower and bloom
B,But Sir what does all these mean for the average Singaporean our Mr or Miss HDB
B,I feel that it is important that appreciation and enjoyment of the arts is not seen as a prerogative of the well-off or educated
B,It must not become a divide among Singaporeans as golf once used to be
B,Arts and culture should unite us not divide us
B,I therefore like to ask the Minister what steps have been taken to make enjoyment of the arts opened to all
B,Also wish to ask him three other questions
B,Firstly what is the Ministry's position on culture and artistic offerings in the dialects
B,I think we read in the papers of a certain uh group wanting to hold a large-scale international Cantonese opera in Singapore
B,and another and another group wanting to outdo the first group by holding a subsequent one on an even larger scale
B,and a Teochew week has been held in Singapore
B,Think these will increase so that some guidelines will be helpful
B,A related question
B,what is the Ministry's position on the screening of dialect programs on subscription TV in the future
B,Secondly what does the Minister see as future developments in the cultural and arts scene
B,In particular what is the role of the National Arts Council
B,And thirdly in what ways can the business community professional associations community groups and the people of Singapore in general give in terms of greater support in arts and culture
B,Thank you Sir
A,Question is that the sum to be allocated for head R be reduced by ten dollars in respect of Code R fifteen hundred of the main estimates Mr Choo
C,Mr Chairman Sir in Mandarin
A,Mr Ho
D,Mr Chairman Sir let me first respond to the honourable member for Sembawang GRC Mr Ho Peng Kee
D,But before I do that I wish to declare my interest
D,I am an amateur artist
D,As an artist I definitely welcome what uh has said by the honourable member for Sembawang GRC as well as the honourable member for uh Jalan Besar GRC
D,Sir with the economic success over the years we can now afford to divert our attention and channel a bigger chunk of our resources in the promotion of the arts
D,Sir in Singapore we are fortunate to be heirs to fine traditions from both the east and the west
D,These uh shape and enrich our culture and social life
D,Sir our multi-cultural heritage provides a good foundation for a Singapore identity
D,Of course it will take time by many who are familiar with the local art scene
D,The evolution of such an identity is well underway
D,Third with the formation of the National Arts Council under the able chairmanship of Professor Tommy Koh in September last year the promotion of artists given a fresh momentum
D,We can expect a more active art scene in the years to come
D,However the National Art Council or NCA in short alone is not enough
D,The private sector and the arts community must also come forward to form a tripartite partnership in developing Singapore into a culturally vibrant city
D,Sir the member also asked about the work of NAC uh
D,Let me briefly answer him
D,Sir since uh its inception in last September the NAC has successfully completed a few major projects such as the traditional theatre festival and the Singapore Dance festival
D,Sir the NAC has recently signed an agreement with the Scottish arts council and the regional council to promote cultural exchanges between Scotland and Singapore
D,Singapore artists and art administrators will have a chance to visit and other Scottish cities for training and study tours
D,This is in line with NAC's objective of linking with the international art community to cultural exchanges program with city noted for the arts
D,Sir let me now list some of the programs and activities that AC will implement over the next twelve months
D,Festival of Arts to be held in June this year Singapore Art Fair in August also this year Cultural training with the Hong Kong Arts Festival
D,The establishment of an Art Endowment Fund new arts award schemes
D,Sir the NAC will also step up its effort to widen the audience space as mentioned by the honourable just now
D,It will work with schools to promote interest in the arts among students
D,And with mass organizations such as NTUC People's Association and the Federation of Planned Association so that the general public will have a greater access to art activities
D,We hope that with mass participation we will have a better chance of success in realizing our vision for nineteen ninety nine
D,As to the specific uh reference raised by the honourable member
D,Sir MITA will give uh equal treatment to all art groups and organizations
D,And we provide necessary assistance to them whenever it's required
D,So if one of the group wants to call an international uh Cantonese opera and yet another group wants to hold another one
D,We'll we try our best to tell them its' to the best of their interest to com combine or just have a a grand one because uh our audience space is not big enough
D,and if they go on with their projects well good luck to them
D,Of course as far as MITA is concerned we'll like to give them whatever is needed
D,As for the screen of uh dialect program on on TV I suppose I think it's the policy of the government that the dialects program uh should not be screened over TV because uh it would jeopardize the effort made by the Speak Mandarin Campaign over the years
A,Mr Ho we're running out of time We still have some amendments
D,Yes give me just uh one two minutes to uh reply
A,I give you one minute
D,Well well uh let me now turn to the honourable member from Jalan Jalan Besar GRC
D,Well uh let me first tell the member that in the business called promotional the arts
D,Even if you have done a lot there is still a lot to be done
D,But I can assure the members that as well as the House that with the formation of the National Arts Council greater emphasis will be given to assist local artists and art groups including the promotion overseas
D,As regard the proposal by Mr Choo to set up a cultural uh village uh I think it's a good idea
D,I will ask my officer to look into the feasibility of such a proposal
D,Thank you
A,Mr Ho
B,Sir I thank the Senior for his comprehensive relpy and beg leave to withdraw the motion
A,Member given leave to withdraw his amendment Amendments withdrawn Amendment number eight
A,We have ten minutes left
A,I will call on the Minister to reply
A,Two O Five Mr Ho
D,No Sir
A,Mr Teo
A,Number five Incik Zulkifli
E,Sir I beg to move that the sum to be allocated for Head S be reduced by ten dollars in respect of Code S G fifteen hundred of the main estimates
E,Sir under the existing Workmen Compensation Act manual workers are covered by the Act regardless of their earnings
E,However non-manual workers are covered only if they earn less than one thousand two hundred and fifty dollars per month
E,This income ceiling for non-manual workers was last adjusted in nineteen eighty from seven hundred and fifty dollars to the present level of one two five zero
E,Sir nineteen ninety one report published by NPB on productivity and wage growth differentials showed that the wage growth between nineteen eighty one to nineteen ninety averages out to around six point six percent
E,Thus it has been twelve years now since the income ceiling for non-manual workers was last revised
E,In my opinion Sir there are sufficient grounds for the Ministry of Labour to review this ceiling
E,I would like to suggest that the ceiling be raised but would like to hear the Minister's view on this matter
E,Secondly Sir I would like to touch on clause three b of the third schedule of the Workmen's Compensation Act
E,Of late there appears to be some ambiguity in its interpretation as was evidenced by the much publicised Workmen's Compensation case involving a worker and the management of SBS which was heard before the Commissioner over the quantum of compensation to be awarded to the injured worker
E,Although the matter was finally settled through a compromise a lot of unpleasantness and distrust has been generated
E,On the one hand the worker and his union contend that the management in quibbling over the quantum to be award awarded
E,On the other hand the management believed he did the right thing by raising a fundamental question in wanting to know how the quantum was arrived at
