speaker,speech
A,Oral Lisa
A,I finished at about three-thirty
B,What oral
A,You know what
A,This idiot
A,I rang him up right to tell him that you were coming you see and so I said okay
A,Okay
A,Okay I have to go
A,I have to go
A,I I got oral
A,He said what oral
B,You can oral
C,Oh my goodness
A,I said I am giving an oral lah
A,Oral examination
A,He went what oral exam
C,Oh my god
C,That is exactly
A,Not me him
A,Then he was laughing and laughing
A,Disgusting
C,No no no
C,Read magazine ah
A,I don't want to read magazine
A,I wanna talk
C,Can put back kindly please
A,Can
C,Look at this girl
C,She's slim
C,So sexy
A,You know what
A,One of my <unclear> word </unclear>
C,Aw somebody slapped a fly here
C,Oh my god look at this one pretty ah
A,As long it's outside
A,It's warm inside
A,Inside is like hell boy
A,Ah shut up
A,So disgusting right
A,This this tatoo thing is an in-thing now ha
C,But I don't think it's uhm
A,No no I it's a washable sort of thing lah
C,Oh my god look at this one
A,Snake is it a real snake or what
C,Ya
A,Is it one or two snakes
C,Norma Kamari the designer person
C,So you're done
A,Ya I'm very tired still awake
C,Your orals are done ah
A,Done
A,So boring ah
A,Sou sit there you look at them and they read and they try to sound interesting and they're the most boring
A,They can't talk
A,They just can't talk
C,<unclear> word </unclear> or all the school
A,No internal oral
A,So internal oral is my own pupils lah
A,Actually I I
B,What have you been teaching them for six months
A,It's not my fault
A,I have given them so much practice
A,In the end I don't know how
A,Idiot
A,They had to talk about pets and they couldn't even talk about pets
C,Pets
A,Ah ya I think you know they're supposed to make the conversation right
A,They're suppose to add
A,I'm just suppose to sit there and listen
A,Uh I said do you do you like pets
A,No
A,Like why don't you like pets
A,Uhm very hard to look after also very expensive
A,Then they look at you and I am the one that is carrying the conversation not them
A,I had never dream of little horrors
A,I have no idea
A,I have no idea
A,Why didn't you book the bowling
B,Let me open it
B,Will it embarrass you all
C,Yes yes
C,We want to see your reaction
C,After all lah it won't hurt
B,No lah joking
C,Go on open open
A,The wrapping paper
C,Why not
B,This is the present
A,That is wrapping paper
A,It is the present
A,Expensive wrapping paper
A,Thank you
A,Do you think I could get another biscosti
A,*Interruption*
C,You got to try that
C,Without that is no use
C,Go on
C,Go take it back
A,Take lah
A,take lah
B,I'll take back with the presents
A,Have a look quick quick
C,No no no
C,He knew it was a tie
A,He knew
C,Ya
C,Right now he's going to check the brand
C,Is the brand all right
A,Is the brand all right
B,Cassardi
C,Ya have you ever heard of it
B,Yes I have
C,Sounds good
A,Sounds good
A,Is it nice will you wear it
C,Do you have grey pants
B,Oh oh
A,There he's wearing grey pants what
B,I have a pair of pants <unclear> word </unclear>
C,This is bread you must share <unclear> word </unclear> though
A,I think that's so <unclear> word </unclear>
A,You should be so gar char
B,Okay thanks ah
A,Nice or not
B,Ya I'll wear
B,I'll wear or not
B,You won't throw give to someone else eh
C,Teck Jin tell me truly do you like it
B,No no lah seriously
B,I'll wear <unclear> word </unclear>
B,So ugly
C,What do you think of the pastel colour
A,Do you like it Good
B,No no no no
C,Earl Grey
B,How do you Filo was working
B,She call you
B,Today
B,Did she call you
B,How did she know your number
C,From your brother
C,I think she's trying to find out when my D and D is
C,I said what does your brother want to do
C,They didn't even get paid at the D and D ah
B,No he was quite irritating today
B,Ah I was still saying luckily I am
B,Asking for Sharshi's phone number
B,I said Shashi works in Kata Wong
B,Look under Kata Wong lah
B,How do you how to spell Kata Wong
B,Where is the building
C,Why does she want all this information for
B,Probably checking whether Kata Wong has a function coming up
C,Uhm uhm uhm uhm uhm I see
B,So I say aye aye first day no need to carry
B,Know what I mean
B,Just don't let me down
C,Then how come how come uhm
C,How come like like she got the job over me
C,Excuse me
C,I think I am more qualified
A,Your face
C,Than her
A,It is your face
C,Shut up Leelah
B,She's
C,Chinese ya
C,Skin
C,Chinese right Teck Jin
C,Your brother is racist isn't he
B,She is thin but she is pretty
C,She is prettier
B,Oh cannot eat is it
C,Oh please lah I believe she's prettier
A,Who is this person
C,Garnesh'es uhm ex-girlfriend
A,It is just something about you you know that people just dislike
C,Is it
B,Why do you ask me that
C,Jin you don't want a croissant
C,Have a look
C,It is half price
B,Oh really
A,Just because I got half price
C,Aye the almond bean can go and have it
C,We share
B,No no no later later
A,No later no more
C,No later
C,Only left two more pieces you know friend
A,Listen they have this this almond
