speaker,speech
,
A,Good evening and welcome to Points of View
A,It's taken a long time coming but we're finally having an Open University
A,It will become a reality by July this year
A,The Singapore Open University provides a second chance for adults who've missed out on tertiary education
A,They'll now be able to study for a local degree part-time
A,Just who are eligible
A,We've been told that those with at least two 'A' levels can apply and others with a certificate in education or diploma from recognised institution here are also eligible
A,The SOU is expected to start with two degree programs a Bachelor of Arts and a Bachelor of Science program both with honours options
A,Other programs may be introduced later on
A,Many of you may be wondering what an Open University is like
A,Well Britain has had an Open University for the last twenty years
A,Let's take a look at how their system works
A,The British Open University's supposed to serve as a model for ours but peculiarities of the Singapore environment will also have to be considered
A,And to discuss just what the Open University here should be like I have with me in the studio four panelists Mr Liew Syn Paw Member of Parliament for Tanglin and GPC Chairman for Education Dr Gwee Ee Hian long-standing educationist of forty-two years and also Executive Director of the Singapore Chinese Chambers of Commerce and Industry Dr Seet Ai Mee who've spent three months at the Institute of South-east Asian studies doing research on an Open University and because educational poli policies have always had an impact on employment we have Mr George Abraham Honorary Secretary-General of the Singapore Federation of Chambers of Commerce and Industry to give the employers' perspective
A,Also joining us in tonight's discussion are former students of the British Open University local graduates and non-graduates as well as professionals
A,Well we've what the British Open University model is like uh what can the Singapore Open University be like and what can it do for this society
A,Mr Liew <unclear> word </unclear> you'd like to begin
B,Yes I think first of all the Open University in Singapore can provide our working adults who've missed out on a university degree with a second chance to go back and pursue a degree while working at the same time
B,It will also enable our workers to upgrade and to acquire new knowledge and skills uh so that they can make career switches or changes and it will also meet the needs of those who want to get a degree for self-actualisation or self-fulfilment
B,It will also raise the talent pool in Singapore of professional managerial and uh administrative staff and this will make Singapore even more competitive in this region in the world and of course lastly it will bring us one step nearer to being the education centre of this region
A,Uhm Dr Gwee as an educationist of such long-standing do you agree with uh Mr Liew's last point that we could become a centre for education
C,Uh yes I would think so
C,I think uh we already have a sub-system of uh higher education I mean we all know it uh lots of people are pursuing uh studies leading to external degrees of London University and uh various twinning programs are also uh operating in the SIM and couple of other institutions
C,Also I feel that a large number would like to be in the system had it not been for the high cost the relatively high cost of uh reading for a degree
C,Therefore the Open University meets a really very real need in Singapore
C,How Open it is you know I think that's the question you see I do not know we can discuss later on correct
A,Well I think that is something that we will be discussing in this discussion
A,Dr Seet what is your research or what do you think an Open University could contribute to our society
D,Well recently our ministers have been talking about levelling up economically and uh at when I was in the Ministry of Education I talked about raising the base of the education pyramid
D,I think the Open University can do this effectively
D,I don't think you level up by pulling the people at the top
D,The levelling up has to be moving the people at the bottom up to a sec to a to a higher notch and I think this uh Open University will be performing this as its major role for society
A,Uhm Mr Abraham what would the employers' point of view be
E,I think the most important factor is that it provides flexibility to a system that is usually seen to be rigid
E,It allows people to learn at their own pace
A,Uhm
E,And also for those who have picked up experience in their work it would be a an opportunity for them to relate to work that they are doing to some of the studies that they are doing
A,Uhm
E,And I think employers would look upon it positively because if their employees show an interest in bettering themselves I think it speaks for a certain degree of motivation that exists in that individual
A,Uhm well let's take the question over to the audience now
A,We have in fact two people Jacky and Christopher who have been through the British Open University system Perhaps you could tell us what it did for you
A,Jacky what was your experience
B,Mrs <unclear> word </unclear> what do you think would be some of the social uhm considerations that we have in our environment as far as an Open University is concerned
F,Well there would be the question of whether people would want to take up a an Open University course for self-fulfilment or for the sake of advancing their careers
A,Uhm
F,And I think uh there should be room for both uh such students you know <unclear> word </unclear> wouldn't matter about their motives as long as they wanted to do the course and who are able to persevere with it
F,I think it would be useful either category of student
F,I personally know of people who are unable to go to university in the fifties and sixties uh because they have to support their families you know the father died or something like that happened and they have the qualifications to enter university and they couldn't
F,And uh in a way these people have always regretted not having a degree and even if they are mature people now in their forties in their fifties I think they would be very happy to go back to studying and in order to you know have at last this kind of uh opportunity to uh enrich their minds so
A,Well Eddie Yeo one of those who's uh taking up a course
A,Is that to help your career or is it a a part of continuing education
A,If I could take up the point you made about a possible glut of graduates
A,Does the panel see this happening
A,What is the likely impact of this
B,Well I think we're still a long way from having a glut of graduates
B,I believe now we've we only have about twelve percent of the each cohort coming out as a graduate and uh I'm quite sure that our economy can take many more graduates than twelve percent of each cohort
B,And our aim in fact is to have twenty percent of uh graduates that's a long <unclear> word </unclear> and forty percent polytechnic graduates
B,So I see perhaps this pool of forty percent who might graduate from poly might look for a further degree with the SOU after they finish
A,Perhaps
C,I don't think there will be a glut you know because if we insist on very high standards uh and uh from our experience we see that so many of our children cannot even or find it very difficult to pass the either the PSLE 'O' level 'A' level so uh that won't be really a glut unless God has been exceptionally kind to us that we've got so many talented people
