speaker,speech
A,Hello
B,Hello
B,May I speak to Alvin please
A,Uh who's speaking please
B,<unclear> word </unclear> Ganesh
A,Oh hang on uh
B,Thanks
C,Hello
B,Hi
B,Alvin huh
B,Ganesh here
C,Ah
B,Eh you know what time Haresh coming down
C,Uh supposed to be four
B,At four o'clock ah
C,Ya
B,Four o'clock ah
B,Okay
B,You'll be down at
C,Because he didn't call back you see so we can't reach him already
B,Oh okay
B,But does he have the budget and all that for the next production or not
C,I don't know lah
B,Don't know ah
C,Ya
B,Ya ya okay
C,Okay
B,Because the thing is I just want I need need to know roughly how much it'll cost lah
C,I can give you a number lah I think so
B,Ah
B,Can nuh
B,Maybe we can work with that lah
C,Ah I think we can
B,Ya
C,I think he has something in his head
B,Okay we work with that lah
C,<unclear> word </unclear> after the discussion what we can do is
B,Uhm
C,Maybe type it out tonight and fax it for so you know
B,Ya
C,It's like followed by the thing you see
B,Ya
C,Followed from the meeting and then <unclear> word </unclear>
B,I see
C,So but I don't know whether he has anything uh written
B,Uhm ya
C,uh you know
B,That's true lah
C,Ya so maybe today in the preliminary kind of thing lah
B,Uhm
B,Ganesh will be no problem lah
B,No I just
C,He uh he uh he's got some ideas and maybe want to like
B,Work out hah
C,Work out something uh
B,Okay that shouldn't be a problem
B,Oh ya before you put down the phone I must inform you
C,Ah
B,That uh our conversation is being taped
C,Okay
B,No
C,Why you're trying out the scene is it
B,Ya no why aiyah we have a friend from English department
C,Uh huh
B,She's doing a study on Singaporean English lah
C,Oh okay
B,As as people talk over the phone
B,So unfortunately you have been selected
C,Okay
B,For this project and so this conversation has been taped lah
C,Okay lah
B,Uhm
B,This is all in the name of academia
B,Yes
C,<unclear> word </unclear>
B,So should be no problem
B,Ya
B,The person is an ex-teacher
C,Who is the ex-teacher
B,She also like us
C,Oh I see
B,Yes
B,Taught and left
C,Really uh
B,Ya
C,Today I just got the the letter from the Ministry
B,What
B,Acceptance letter is it
C,Acceptance of the resignation
B,And that but you have no bond to pay right
C,Orh oh no
C,Thanking me for my money I paid to them the bond
B,Oh you paid not <unclear> word </unclear>
B,How much uh
C,Mine mine is about five K start off
B,Okay lah that's not too bad lah
C,<unclear> word </unclear> not too bad not
C,I was <unclear> word </unclear>
B,Ya
B,Anyway you have the freedom lah
B,You have the freedom to do what you want now
C,Now uh I agree uh
B,How were the reviews of the <unclear> word </unclear> so far
C,Okay lah so far
B,I enjoyed the show yesterday uh
C,Huh
B,I thought it was quite good yesterday
C,Ya okay lah
B,Ya
C,so far it's been positive because there are some people can't make the link
B,Orh orh orh
C,Ya
B,I don't know what the link is lah but I assume it was trying to show that if your foundation not strong in both cases you will collapse or something like that
C,Uhm that that that can also
B,Ya
C,And some you will have someone that is uh the strong will survive
B,Ya you know ya there are so many ya
