speaker,speech
i,Management meeting </X>
A,Think this is the first time we have two generations in the same meeting
A,Uh we won't wait for uh Sheila so we can get started
A,I think Tan knows why uh he is here to capture the English used not the Chinese used
A,Uhm I must say first I will have to leave by one forty-five so I am going to run through a little bit faster then maybe some of you anything you all want to discuss together as a group
A,Uh first of all the sports can I leave you to look after that after I have left
A,Uh a number of things that come up uh over the past week huh
A,First of all the ranking of uh teachers huh I there is a new set of forms SAR forms that come out staff appraisal report forms
A,Uhm they are usual the usual thing are three types of forms is the uh the performance report <unclear> word </unclear> appraisal that's the potential and the third one is the work review
A,Same thing but all three are all three have been revamped right
A,Uh to me it looks more difficult but according to ministry it says it's simpler
A,Maybe it is because we are not familiar with the pattern format
A,Uhm but for this year just to let you know the ministry is changing the schedule somewhat all right
A,In the past years the uh the SAR forms everything <unclear> word </unclear> at the end of the year
A,And last year in February they asked us for the potential forms
A,They said the performance forms was only to be included
A,Teachers whose performance grade is D or below
A,So we only had two forms last year
A,Uh this year they have asked for the uh potential form to be done in May right
A,The performance form if is if at all is need to be done but they have not decided but if it should to be done it will be done at the end of the year
A,So performance form will come at the end of the year potential will be done at the end of May and the schedule will be out I will give you the detailed schedule at a nearer date but just basically uh to let you know ahead of time so that it won't come as a big shock
A,We need we need to do uh the teachers' ranking together with the remember we had a teachers' ranking session together with the uh inspectors
B,Yes
A,You remember
A,Uh last year I can't remember when we did it but it was definitely towards the end of the latter part of the year all right
A,Now this year the performance ranking will be done uh quite early
A,Let me just check my schedule for this year
A,Performance ranking I slotted the date for our school
A,We will be doing the ranking together with Brenda on the twentieth of May
A,So you may like to jot down the date on your diary twentieth of May right
A,It will probably start at two o'clock
A,I will confirm this and the exact time later on
A,So twentieth May which means to say that uh we will have to have our pre-ranking done very much earlier
A,Now ministry is supposed to have already sent me the pre-ranking form by yesterday
A,I have not seen any anything yet uh it could be with the courier service not arrive yet but uh the once it comes in and I get everything sorted out I will get this to you as quickly as as earliest possible so that you got time to <unclear> word </unclear>
A,My guess either I look at it because there is there is not the usual twelve month gap between one ranking and the next
A,The potential can't be changed very much all right
A,So uh I did bring this up to the ministry that if we rank potential then end of the year we rank uh performance 'cause performance is something else because a teacher's performance can change quite drastically over one year period
A,But I uh agree with them that the performance no the potential ranking cannot changed very much especially since the lapse is about half a year only
A,So uh I don't know whether you <unclear> word </unclear> but you probably did quite Okay with that Unless <unclear> word </unclear>
B,Twentieth May is for potential right
A,Potential
B,You call us to uh
C,Potential ranking
A,Potential ranking
A,We are only going to potential ranking
A,Performance ranking will be end of the year if uh it may not come with the form but the potential performance ranking definitely will be done at the end of the year all right
A,My uh the point that I brought up to the ministry is that there will be some difficulty since this is the first time we are doing performance and potential quite far apart
A,Because uh remember we said that uh for an officer to be to be ranked uh to be given a grade of sorry to be to be ranked on potential or given a potential of two grades higher
A,Let's say a teacher was given a uh grade P6B for instance from P grade to P6B cause P7 is HOD or SH LH P6B is VP right
A,OK so if a teacher is given a potential grade of P6B from P8 it's two grades higher Two grades higher the performance grade must be at least a B all right
A,Remember C is one grade up B is two grades up but now now that we are doing potential now and performance end of the year there may be cases of contradiction all right
A,So uh this is to be <unclear> word </unclear> in mind when we do the ranking all right
A,But uh we will do our pre-ranking this month later part of this month and then we try to do our internal ranking together
A,Uh of course inter-departmental ranking early next month in time for Brenda to come and do final ranking with us on the twentieth all right
A,The rational behind this maybe I just point out the rational behind this ministry is now thinking of doing appointments some time in the middle of the year all right
A,So if there should be any HODs appointed VPs or VPs appointed principals and so on their appointments for promotions and so on will become uh in this instance closer to the promotion date
A,Promotion date is now fixed as first of April
