speaker,speech
,<I>
A,This weirdo approached me you know
A,He from afar he came and then the minute he saw me he acted as if he knew me
A,So he came forward and asked me whether I've got a change for a dollar
A,Then I said there's a machine over there
A,Why don't you try it
A,Then he he took out his money and says uhm can you change for me
A,So I I was so shocked lah that I did it for him and gave it to gave him the money
B,Which MRT station was this
A,Dhoby Ghaut
B,Oh okay
A,Uhm
B,But then you said before right that you've been reading a lot of these weird men
A,Weirdo ya
A,Like when I was going home from school the other day this Chinese man he kept turning and looking at me then he asked me whether I was working
A,He followed me up all the way to the MRT station
B,Same MRT station uh
A,No not not not at <unclear> word </unclear>
A,Uh and then he like I walked to the right and he followed me
A,So I walked to the left and he followed me
A,So I went to this very big man and stood beside him
A,So this Chinese man got scared walked away
B,Ha
A,<unclear> word </unclear> another time same MRT this man oh big man he sat opposite me
A,So when we got out you know he started he came up to me and you know what he said or not
A,In Malay lah
A,You know Malay right
C,Uh
A,So he says uhm
B,Ya
A,That means aiya so cute so small
A,So I ignored him you know walked out
A,And then he followed still you know
A,Then he said where're you going
A,So I said working uhm
B,Why did you answer him
A,That's why I'm very surprised you know
B,Why you like give information uh
A,I I
B,I mean like where are you going
B,Going home
A,I ignored him at first then this second time I like okay lah
B,Cos he tried so hard lah
A,Embarrassing very embarrassing
A,So I said I'm going to school
A,Ah then he said oh studying
A,I said no I'm working
A,Where
A,I said where very near
B,Whoa so much of information
B,Somebody didn't just walk away you know
A,Then he said aiya so cute so small
A,I'll see you again
A,So I I looked oh so I say no
B,Why do you say no
A,cos he looks married and like oh so so cheeky
B,Ya but what does this these three episodes although they may be separate
B,What does it tell you about men in general
A,Uhm a lot of weirdoes lah
A,Not all of them are weirdoes you know
B,No but you see from these three I mean what gives them the right to just come up and pass comments on or you know intimidate you in any way
B,You know like like I think you you should have given it to him
B,You know when he like oh so cute so <unclear> word </unclear> just like just like jerlin at him or like just don't give face just walk
A,I did not
A,That's why I I I think so
A,I I mean if uhm if you were to tell me of a situation I would do I would do it lah
A,But faced with the same with with the circumstances uh I dare not you know
B,But do you remember uhm Mary as we were coming up we we were going to Clementi MRT ya then there was this guy just behind us
C,Yep
B,And so he was so close behind us you see and we were going up the escalator
B,So like when both of us just stand and just look at him you know he said hello
C,You know he said hello you know
B,He said hello
C,No you know what made me turn
C,He said hello uh like uh
C,I heard a voice from like out of nowhere
C,So I turned around
C,Then he smiled
C,So I thought like oh maybe you you knew him
A,But then you didn't
B,No
B,Then we just let it go <unclear> word </unclear>
A,That's how uh
B,Ya
C,Ya
A,Then what did he do
B,Then we we just turned back lah we just turned back we just
C,I thought you knew him uh then why why why so funny strangers could say hello to strangers
B,Do you know but he was standing very close behind us you know
C,Ya ya ya
B,It's like not not natural you know it's not like peak hour spoonerism you know
C,He even said hello
C,So I thought like you knew that person and he like give a smile so like stupidly I smiled
B,You actually smiled
C,No like
B,I just stand I just stand back without any
C,Any question lah
C,Wasn't like like ah like that
A,So the moral of the story stay home uh
B,No it's not to stay home but what is the moral of the story Mary
C,The moral of the story is that we should say hello to strange men also
C,We should initiative
A,No no the desirable ones don't say hi to you
B,No ya no no no no
B,You know what you should do
B,You know what you should do
B,You should just shock them you know
A,Tell anyone and do what
B,You just shock them like how maybe you say oh hello
C,Then they say you ask for it
C,If anything happens
A,Ya
B,Because they're always bigger than us basically admitted you have to face
A,Ya that's true that's true
C,Ya
C,So they will like if anything happens anything bad
B,But there were two of us
B,What two of us and only there's one of him what
B,Although he was quite he was quite tall lah but still
A,Didn't he follow you
B,No he didn't
C,Then we can just run and shout for help
B,I think maybe
A,Ya cos you see I uh I I was alone so I dare not do anything funny you see
B,No but you don't have to like give him you don't have to give him face in the first place what
B,You could just like turn around
B,You know what I usually do
B,I I don't even like jerlin or anything
B,I just like just turn around like oh a blank face you know oh I didn't see you I I I see right through you and just turn
B,So maybe the person thought I was retarded or something or person quickly thought I didn't hear you if I just you know like so you can't say that I provoke you in any way or I didn't you know that kind of thing
C,Uhm uhh
B,And I don't like walk very fast or anything
B,Just like pretend lah or I just see through the person like that
C,<unclear> word </unclear>
B,But you see this is the thing you see
B,Why should women <unclear> word </unclear> up with this kind of thing
B,You know why should should a man just come up and just say oh hi sexy or hi cute
B,I mean how come
C,<unclear> word </unclear>
B,What gives them the right to just come up and say pass comments
C,And invade your privacy
B,This is this is sexual harassment you know
B,It is you know
C,I kana sexual harassed again you know
C,Harassed harassed Brenda harassed
A,When when
B,When when
C,Don't want to say
A,The other way round uh
A,You harass the men
B,She she just said she kana right
A,Ya
B,So she must be object of the harassment
C,No lah nothing
C,I told you about the Amy thing lah
B,Uh
A,What happened
C,It's like I I went to the Repro room Reprographic room you see
A,Sorry
A,I my English very bad I
C,Rep Reprograph
A,Oh that one
C,Repro I don't know how
B,Ya Reprographic <unclear> word </unclear>
C,Then uhm in the photographic unit lah then I was like looking we we were doing some
A,Oh oh you told me
C,And then he had this picture he wanna put up his picture of Amy
B,Ya he had this ah
B,That is very nice picture of Chinese wayang <unclear> word </unclear> whose poster is that
B,Just like oh uh your uncle's uh
B,Okay then I thought oh okay then like but if it was mine I would have given it to you
B,Then I said oh ya ya I guess that's too bad
B,And then suddenly this this guy uninvited go and come and tell me like you know who I'll put up
B,Then I'll like have to like you know humour him that who would you put up Amy Yip
B,And then like effect lost on me
B,But he was like grinning away
B,Then I like ya okay do you know who's Amy Yip
B,Then I was like uh
B,<unclear> word </unclear> dozen right
C,Ya
C,Hong Kong actress
C,I was like trying to feign ignorance uh
A,Uh uh uh
C,And then like oh okay ya smile even more
C,But do you know what she does
C,I said she acts and like she does more than that
B,I thought so
A,Oh oh ya this is sexual harassment man
C,She acts in RA movies
B,Still acts what acts what acts what
C,Still acts right
C,Okay
B,Acts what
B,What happens if <unclear> word </unclear> she acts what
C,Then then then the other librarian the other librarian like aiyah Chen uh you don't uh what
C,Don't don't say this kind of things uh
C,Don't talk about RA movies lah
C,You want to talk about RA movies everyday you go to the toilet you can see one RA movie yourself
C,I feel like kana sexual harassed
C,Twice from two men at one shot
C,Right sick or not
A,What do you say
C,From now onwards don't talk dirty jokes in front of me
C,I don't want to hear
C,Don't talk
C,Sorry
C,Ya
A,No respect
C,Ya lor
C,That's why
B,But that's it
B,You see where do you draw the line you know from allowing someone to just pass a comment you know about you and where you know if it's kind of
A,Ya
B,Like uh I say some some sometimes some women like uh they like it you know
B,They feel even flattered oh you know
B,At least this person that bothers to look at you and say oh hi sexy something uh
B,But I think I don't know
B,Generally my my feeling is that I I'm not flattered
C,Uhm
B,And I just I just don't like it
C,Uhm
B,I mean you just don't like strangers coming into
A,I I get flustered with <unclear> word </unclear> whistle
A,Yes very disgusted
B,And you find that it is men who do this
C,You feel embarrassed you know
A,Ya of course
B,Men who do this
B,So why can't the women do this
B,You see women have more class you see
B,They don't do this sort of things you know
A,You you you talk like a psychiatrist you know
B,No lah but it's you see I suppose if if women did it then if anything untoward happens then they always say you ask for it
C,You uh ask for it
B,Did you watch did you watch uhm <unclear> word </unclear> not Accused uhm uhm what's that two women they were acting that
C,Uh Salmon Lewis
B,Salmon Lewis
A,Oh ya ya
B,I like I I
C,I love her
C,I love her
C,I love her
C,I love <unclear> word </unclear> you know
C,I love her
B,I like both of them
C,No I love her more
A,Uh uh who's that?
C,Ya
B,But I don't know
B,It's like you see let's say if you see like if just because like she she was having fun with this guy just dancing like that uh
B,So if he want to go a step further like you know like it's as if she asked for it you know that kind of thing
A,Yeah
B,It's just like why why is it that women can have no men can have fun anyway they want but women cannot have fun
B,It's oh you ask for it kind of thing you know
C,Ya <X>
B,It's ridiculous you know
B,It's ridiculous
B,Uhm so how's your school
A,My school lah okay lah
A,Very busy because exams
B,Oh finished already uh
A,Ya just yesterday
B,I thought you were supposed to key in your grades this Tuesday right
B,That's why <unclear> word </unclear>
A,The other teachers are not as efficient as me so they have not done their work yet
C,Uhm
B,Oh so they have not passed you the grades lah
A,Ya
A,You know Sin Sin
A,I got this stupid girl lah
C,Oh Sin uh ya
A,Ya so her marks uh
A,She's an all-rounder so she gets twenty odd for all her subjects
C,How
C,Sorry teacher's joke
B,Okay
C,Ya
A,Like twenty two twenty eight
B,Oh okay
A,So I told her actually your marks uh would be nice if it uh if it's my waist um but but for exam marks no
