speaker,speech
,
X,
A,Good evening and welcome to Points of View
A,Not enough married people and not enough babies that was the message almost ten years ago
A,What followed became known as the Great Marriage Debate
A,Since then a lot has been done to encourage singles to get married
A,I'm sure you've heard of the SDU SDS and SPS
A,These are specialized groups that have been set up to cater to singles from all walks of life and yet the number of marriages has not increased and even those who are getting married are doing so later and having children later as well
A,Tonight we ask why
A,Why is this pattern of delayed marriage and parenthood still so widespread even after attempts to change it
A,To discuss this I have with me experts and laymen both single and married Mr K Shanmugam who's the MP for the Sembawang GRC is also with us tonight
A,I also have with me two people who typify married people and single people
A,Let's start with you Terry
A,You're a bachelor and you've got many friends who are also singles
A,Why do you think singles are delaying marriage
B,Well I'm not sure if I actually typify the actual bachelor so I'll just say this for myself but you find that uhm in many situation they they people are being pushed to excel in their career they want to go places they want to travel they want to get experience in working overseas and things like that don't work very well when you are actually within a marriage when you got uhm a wife and two kids to bring along with you and I think that tends to put people uh to make people want to push marriage further until they've actually gone through that kind of thing
A,Weng Hee as a married man do you think that his points are valid
C,Yes basically I would agree with what Terry has said but I'd like to add on and say that Singaporeans these days aspire to a standard of living characterized by material comfort and a lot of independence a lot of freedom and as a result they now perceive marriage as an institution which will impose on their financial well-being and on their independence
C,Hence uh they'll want to have a good life they want to achieve before they finally settle down
A,Is are these points valid 'Achievement-oriented people' 'Career-minded people' is it all valid
D,Well these days actually their education opportunities and work opportunities are much greater I think it's natural when these opportunities are available people tend to marry a bit later
D,Firstly they'll finish education much later and then they had have to establish their career so I think it's not uh something we don't expect if marriage is being delayed
A,Where did this mindset arise though
A,Is it something that we've been brought up to think
E,I think that's that's true because since young we have been conditioned to think that you know we have to go through various stages
E,First you go to say primary school secondary school after that JC university and during that path you're not allowed to think about anything else
E,So the the mindset is is has been conditioned from right from young
C,Ya I recall that as a Junior College student uhm courtship was frowned upon
C,We were told 'Go and complete your studies' uh 'Go into National Service You'll be more matured uh the the the after having gone through the process of National Service go to university study develop a career and then you can uh think about marriage
C,For some reason uh students who actually have steady girlfriends in junior college days are perceived as students who are not serious in their work
C,There's a stigma attached to uh being involved in a relationship in junior college
A,But is this stigma something that we carry with us over into our working lives and into our adulthood
F,I think perhaps it's much more
F,Really the structure because both the last two have mentioned really what a macro thing the kind of society we live in that they that the expectations of us are different the opportunities are different
F,I mean in the old days there weren't that many nice things happen to you and getting married was one of the few really nice things
F,Now there are so many other nice and exciting things and I think in <unclear> word </unclear> part of the kind of society we live in
G,We see that more and more couples are opting for what I call companionate marriages and so uhm we do have uh people who go through a sort of a childless period and it's as if their life is in a holding pattern you know and then suddenly after many years then there's the arrival of the first child
G,Uhm but I think uh the norm is still that most people tend to associate marriage with parenthood
A,Well can't companionship like you said be achieved without marriage
A,People can very happily have boyfriends or girlfriends steady relationships and not take a plunge and get married
A,What's the difference
H,Well many people might ask that question which is why you find a significant number of of proportion of people uh choosing to stay single and uh choosing to have uh such friendships and without going into whether it's right or wrong or passing any moral judgements we must realize that there's there's such a feeling and uhm such an attitude and deal with that in the larger social context
A,But should we be dealing with attitudes though because some people have considered that social engineering
H,Well I think perhaps uh you've got me wrong I I didn't suggest that you try and change such social attitudes
