speaker,speech
,<I>
A,It was fun right Doctor Low's I mean uhm Miss Low's
B,Mrs Low's class
A,Mrs Low's class yes yes
A,I I really miss the you know her uhm her style of teaching
A,I really enjoy her tutorials so much you know and together with Pee Za we had so much fun then uhm and Siang Ling also
A,We used to be uhm actually I I we knew her style is uhm you know she actually wanted to separate us you see
A,So we tried to stick together
B,Oh yah I guess it's more comfortable with people you know but I I like the classes because she tries to give an example of what she wants us to be when actually teaching
B,Not like the others because I find some of them do uhm fail to practise what they preach
B,Ah well with all due respect to them
B,But somehow I wish those those lecturers in N U S went through this course
A,Ah yes
B,Because I I think there're a lot of mechanics they ought to know right how to uhm manage the O H T uhm a lot of other classroom mechanics which I thought would be helpful to them because now I'm looking back I felt find a lot of lecturers and tutors don't really know how to control a class and how to read the faces of pupils of of the students in in university
B,Because sometimes I just don't understand a lesson and I find uhm I'm really communicating with the tutor
B,You know he's supposed to make sure I understand my work
A,Oh yah
B,So I find uhm N U S tutors senior tutors and lecturers should undergo some form of training to prepare them to impart their knowledge but not just go straight into it after their qualifications or whatever
A,Oh yes I think now they might have this course going on because that day I I was in the library N I E library
A,Then I saw this publication you know that says uh they have actually trained uh uh trained a batch of N U S lecturers and the poly the poly one polytechnic lecturers to undergo this course
B,And to go back and then and share what they've learnt
A,Uh well it's course on uhm teaching them uhm you know teaching techniques or lecturing techniques
B,I see I see oh I'm worried about that
A,Yah it's a kind of a small group uh
A,I think probably only those new newer ones will get to try
A,Probably the more senior ones maybe they
B,Yah it won't be very nice to get them <unclear> word </unclear>
A,So I think they're having it currently
A,But you you'd be surprise
B,But I still don't think that's enough
B,I I find everybody has to go through it not just uhm a selected few
A,Oh yah I think so too
B,Well anyway
A,Probably they will would have spared us all the lessons you know always of uh trying to find out what they're uh saying
B,Yah anyhow but I'm enjoying this course so far lah
B,How about yourself
A,Yah I'm enjoying myself but then
B,Not that not that I'm learning a lot
B,It's like sometimes I I just sit through it for the sake of sitting through it but on ocassionally I think about a quarter out of all times I do find I learn something new
A,Yes yes yes
B,A technique that I can uhm you know
A,Use
B,Share
B,Uh something wholesome
A,Yes but I actually personally speaking I prefer that uh that small uhm direction from we ourselves rather than direction from lecturers
A,Say for instance uhm maybe in fact for myself I'm interested in transactional analysis so I really hope that I mean with the our kind of curriculum we have uh is so heavy I I I just have to devote more time to doing my actual school work rather than reading all this kind of things
A,I mean things that really interest me you see like aspects of psychology in this area transactional analysis that actually
B,And then again if everybody does that there won't be uhm enough time to tell you what you have to know
A,Yah but I think actually frankly speaking it's very uhm interesting you know
A,It's really good for teaching I mean besides uh pedagogical wise and learning classroom management everything
A,I mean all all these we're like learning now I think having a really good knowledge uh the psychologically makeup of people is very important
A,That's what I think
A,Because I have been reading this book by Eric Burn you know called Games People Play
A,I think it's very good you know
A,I do not understand why it's not incorporated of
B,Some kind of debonal kind of thing critical thinking
