speaker,speech
,
A,Okay let's get started
A,Uhm I'm going to give you a handout
A,It's uh there's uh those are the things you're going to do today
A,I don't know how you're feeling today
A,Not too good for me I've got a sore finger uh
A,Okay let's get started
A,We're going to talk about uh working with parents today and uh this going to be very important because when you go to the primary schools you'll be working a lot with parents a lot more than when you are in secondary school alright
A,So we're going to look at different aspects of uh parent-teacher relationship and why is it important to establish good relationship with parents okay
A,Do you think you could get settled down and yah
A,Okay so uh to start off we want to talk about the different types of uh school-home relationships
A,Uhm I re I think most of us are from different types of schools uhm perhaps government schools and others the uh the government-aided school
A,So there are actually different types of relationships that these schools have with the family or with parents uh only like to suggest that the very first type of school is what 'keep out' you know
A,This this school will probably say hey you know we we run the business we know all about education so you just do your parenting at home and leave us alone alright keep out
A,So I I think you might have seen signs around in schools that say 'Parents must not enter the school premises unless the the alright
A,And there are some other schools called usual school and these are the school that say 'Okay if you wanna come in you are welcome but if you want if you don't want to come to school that's alright too
A,I mean we've called upon you and you don't want to come that's fine
A,If you want to come that's fine too usual type
A,And then of course there are the P-T-A school parent-teacher association
A,Uhm I think a number of schools in Singapore have taken this kind of approach now but mainly I think the pity is that most of them <unclear> word </unclear> to fund raising
A,You know they are referring to curtains ah wanna donate money to build the swimming pool and things like that
A,That's about it alright
A,And of course there are the true community schools where uh surely you read the report about the new Raffles Girls' school where they're going to have uh open up the school premises for computer classes <unclear> word </unclear> in the evening alright where they're going to welcome parents in to uhm conduct courses for the students in there okay that's a community school
A,So when you go to school the next time you're going to see for yourself what what what kind of school do you think your school falls under
A,What category does it fall under okay
A,So that's that's just to start you off with types of home-school relationship
A,Uhm let's see why is it important to establish good parent-teacher relationship interaction
A,You know when the parents come to school uhm they they actually see how the school operates especially the primary school they like to but they keep them out isn't it
A,In primary one they are not allowed to go in but they they still peep through the windows and see what's happening
A,So they can see the learning environment and they can know what's the school programs are
A,They they they can look at the notice board and see uh what sort of <unclear> word </unclear> programs there are what sort of E-C-A activities there are alright
A,What sort of medium programs and all okay
A,So they can actually see uh how teachers teach sometimes or maybe in talking to the teachers they can know what sort of teachers there are in school uh what sort of approaches they use and things like that
A,And very importantly the third point sometimes you may have set some kind of work for students especially weaker ones and you would like them to be supervised by their stu uh by their parents at home
A,So that's when you need parents to supervise and make sure that their children have done the appropriate homework the the assigned homework alright
A,And sometimes the parents will ask you in school uh when they talk with the teachers in in the process of talking with the teachers they can learn something about how important the parental role is just a guidance and supervision
A,Not only in academic areas but in the others in social emotional development <unclear> word </unclear> right
A,And of course parents can make some significant significant contributions to the school
A,Ah not sure whether you re have read articles about uh schools like St Nicholas
A,Have you read anything about the art where they actually ask parents to come in to talk on certain programs
A,Is anybody familiar with that kind of uh interaction that St Nicholas school has
A,Do you know what what they do
B,<unclear> word </unclear>
A,Yah they did
B,<unclear> word </unclear>
A,<unclear> word </unclear>
B,Singapore teach uh to teach courses
A,To teach courses I see
A,Now what sort of courses can you
B,Story-telling
A,Ah okay story-telling
A,Oh parents are involved with reading program
A,They actually break the children into small groups and parents come in to read to the kids or they help out in help help out in library work and things like that okay
A,And I think they do something about gardening too right
A,So that's an avenue you can tap parents' expertise
A,Okay so we say that parents need teachers because parents can see all these things happening but teachers also need parents because they can use parents to be a member of the teaching team
A,It means uh whatever aspect in school the parents can go back and supervise their children alright
A,I'm not sure whether you're familiar with this term called contracting
A,Sometimes when the kids come to see you and this kid uh not very well-disciplined so you wanna have a contract some kind of a time-table alright to say that hey watch less of TV and spend that two hours doing Maths something like that
A,You know when you see the parents and you may wanna give that contract with the time-table that kind of thing
A,Will you please supervise your child every night for two hours alright
A,So the parents can be a member of the teaching team and then they can provide supportive and extend <unclear> word </unclear> experiences meaning if they can actually <unclear> word </unclear> their children out in perhaps assessment work you know other <unclear> word </unclear> activities at home
A,What sort of uh educational toys they can buy for their children
A,Okay and then by doing that you you hope to see a snowball effect
A,Other parents see that hey uh these parents are actually <unclear> word </unclear> quite involvement with their children's work maybe we should do likewise or or maybe we should get other parents together and and and come together to school and uh and help out in the school management or other school committee alright
A,So I hope you can see uh the importance of P-T interaction from there but very often more often than not you hear about complaints about parents right
A,Later on we will talk about problem parents okay and how to handle them
