speaker,speech
,<I>
1,So ancient
1,Ah okay okay
1,So we'll finish up the last chapter before we go on
1,Anyway they are all related to soil so it's quite okay
1,Right I think if I'm not mistaken did I did I finish up this with you
1,I did okay
1,Now I think uh this is too alright put it forward there
1,Thank you
1,Put it down
1,Okay we borrowed from the other class
1,Alright uhm did I show you the vertical section of uh <unclear> word </unclear> soil
1,Now we have been talking about the different soil type okay so in agriculture we actually make use of certain part of the soil that is the top soil for our plants which we harvest after a few weeks' time okay like vegetables for example alright
1,We grow them because the roots are not deep-seated so they occupy the top soil level
1,Now plants which grow in the soil for I mean the roots uh uh penetrate the soil deeper will penetrate to the subsoil level uh which uh as we know not very fertile
1,Ya okay and then of course most soil will not be able to reach the bed-rock level
1,So most of the time we are making use of the top soil
1,Right tying your hair now is it
1,Now this one its its experiment uhm we did is this ah something like that ya
1,Uhm this is to show you which level is occupied by what
1,The lower levels would be stones then we have large particles then small particles silt very small particles clay human and living material right
1,So the top part okay
1,This is when we get a soil sample and then you put in water alright
1,And this last one here shows you the interactions that happen in soil alright you have got this
1,Okay let's start from the <unclear> word </unclear>
1,Okay let's start from the left hand side rain water gets into the soil
1,Uhm we have plants which has group nodules so we have these nodules which can take nitrogen from the air alright
1,The rain water drained away by gravity
1,Some of these water are absorbed is absorbed by the plant alright taken up by the plant
1,At the same time you have nitrates which is due uhm done by micro <unclear> word </unclear> bacteria and all these it contributes nitrate to the soil
1,These nitrates will be taken up by the plants okay
1,Others will leach off alright
1,Then you have when the the uhm leaves fall and they decay after they have died so the bacteria and fungi will uh act on them decompose them and contribute nitrates to the soil
1,Of course we also have earthworm and other organism which are macro right in the soil which would uh contribute to the fertility of the soil by uh when they fall around they actually create uh what do you call that they aerate the soil okay
1,So others we have mentioned before uh
1,Alright so this is the uh what is actually happening in the soil right
1,Okay okay
1,Right then we have a summary of the properties of sand and clay right
1,Now property texture okay particle size sorry sand you have large particle size whereas clay very small texture sand coarse texture soil is light and easy to work
1,You have you have handled soil yesterday uh sand yesterday right
1,The difference between soil and clay and sand
1,You can actually tell the difference
1,Root penetration is easy but root support is poor because they are uhm uhm it's it does not hold the root tightly okay
1,And for clay it's very fine heavy difficult to work
1,Root penetration is difficult but root support is good
1,It's difficult for the root to penetrate but to support the root the clay soil is actually the best alright
1,Uhm air content uh for sand it's high large air spaces among the particles whereas for clay it's low small closely adhering particles okay
1,Porosity very porous water draining off readily whereas it's the opposite here
1,And you have water-retaining capacity
1,For sand it's uh very poor the soil tends to be dry and over here good but easily water-logged that means the water stay in there alright
1,And the rest with capillarity we have done this
1,Mineral salts content for sand low as soluble salts are readily drained away because they they allow water to drain off readily alright
1,And for clay it's high since salts are not draining off alright
1,So if you are a plant uhm and you are found in areas where you can only find sand and you want to germinate uhm such plants would need to have special adaptional features like for example sandy soil
1,If you are growing near the beach alright then you need to have features which will enable you to stand upright as well as uh absorb nutrients okay
1,So uhm do you know which plants are found in sandy soil
1,Cactus
1,In sandy soil is it
1,Desert okay
1,Alright
1,Are there any but cactus is because they do not need as much water they they store the leaves
1,Ya okay okay
1,What about uh coconut yes coconut what what others
1,Casuarina okay
